"","interaction_ID","sender_celltype","sender_gene","receiver_celltype","receiver_gene"
"347","T-cells:CALM1_Epithelial:KCNN4","T-cells","CALM1","Epithelial","KCNN4"
"348","T-cells:CALM1_Epithelial:KCNQ1","T-cells","CALM1","Epithelial","KCNQ1"
"349","T-cells:CALM1_Epithelial:PTPRA","T-cells","CALM1","Epithelial","PTPRA"
"350","T-cells:CALM1_Epithelial:VIPR1","T-cells","CALM1","Epithelial","VIPR1"
"351","T-cells:CALM3_Epithelial:AQP1","T-cells","CALM3","Epithelial","AQP1"
"352","T-cells:CALM3_Epithelial:KCNQ1","T-cells","CALM3","Epithelial","KCNQ1"
"353","T-cells:CALR_Epithelial:HLA-F","T-cells","CALR","Epithelial","HLA-F"
"354","T-cells:CALR_Epithelial:ITGA3","T-cells","CALR","Epithelial","ITGA3"
"355","T-cells:CALR_Epithelial:LRP1","T-cells","CALR","Epithelial","LRP1"
"356","T-cells:CCL5_Epithelial:SDC1","T-cells","CCL5","Epithelial","SDC1"
"357","T-cells:CCL5_Epithelial:SDC4","T-cells","CCL5","Epithelial","SDC4"
"358","T-cells:CD3D_Epithelial:CDHR2","T-cells","CD3D","Epithelial","CDHR2"
"359","T-cells:CD40LG_Epithelial:CD9","T-cells","CD40LG","Epithelial","CD9"
"360","T-cells:CD6_Epithelial:DAG1","T-cells","CD6","Epithelial","DAG1"
"361","T-cells:CD7_Epithelial:ADAM15","T-cells","CD7","Epithelial","ADAM15"
"362","T-cells:CD99_Epithelial:CD81","T-cells","CD99","Epithelial","CD81"
"363","T-cells:GNAS_Epithelial:VIPR1","T-cells","GNAS","Epithelial","VIPR1"
"364","T-cells:HLA-C_Epithelial:CD47","T-cells","HLA-C","Epithelial","CD47"
"365","T-cells:HLA-C_Epithelial:CD81","T-cells","HLA-C","Epithelial","CD81"
"366","T-cells:HLA-C_Epithelial:DDR1","T-cells","HLA-C","Epithelial","DDR1"
"367","T-cells:HMGB1_Epithelial:SDC1","T-cells","HMGB1","Epithelial","SDC1"
"368","T-cells:HSP90AA1_Epithelial:CFTR","T-cells","HSP90AA1","Epithelial","CFTR"
"369","T-cells:HSP90AA1_Epithelial:ERBB2","T-cells","HSP90AA1","Epithelial","ERBB2"
"370","T-cells:HSP90AA1_Epithelial:LRP1","T-cells","HSP90AA1","Epithelial","LRP1"
"371","T-cells:HSP90AB1_Epithelial:ERBB2","T-cells","HSP90AB1","Epithelial","ERBB2"
"372","T-cells:HSP90B1_Epithelial:ERBB2","T-cells","HSP90B1","Epithelial","ERBB2"
"373","T-cells:HSP90B1_Epithelial:LRP1","T-cells","HSP90B1","Epithelial","LRP1"
"374","T-cells:IFNG_Epithelial:IFNGR1","T-cells","IFNG","Epithelial","IFNGR1"
"375","T-cells:IFNG_Epithelial:IFNGR2","T-cells","IFNG","Epithelial","IFNGR2"
"376","T-cells:LGALS1_Epithelial:ITGB1","T-cells","LGALS1","Epithelial","ITGB1"
"377","T-cells:LGALS3_Epithelial:ANXA2","T-cells","LGALS3","Epithelial","ANXA2"
"378","T-cells:LGALS3_Epithelial:PTPRK","T-cells","LGALS3","Epithelial","PTPRK"
"379","T-cells:LTB_Epithelial:TNFRSF1A","T-cells","LTB","Epithelial","TNFRSF1A"
"380","T-cells:MIF_Epithelial:CD44","T-cells","MIF","Epithelial","CD44"
"381","T-cells:MIF_Epithelial:CD74","T-cells","MIF","Epithelial","CD74"
"382","T-cells:MIF_Epithelial:TNFRSF14","T-cells","MIF","Epithelial","TNFRSF14"
"383","T-cells:PA2G4_Epithelial:ERBB3","T-cells","PA2G4","Epithelial","ERBB3"
"384","T-cells:PKM_Epithelial:CD44","T-cells","PKM","Epithelial","CD44"
"385","T-cells:PSAP_Epithelial:LRP1","T-cells","PSAP","Epithelial","LRP1"
"386","T-cells:PSAP_Epithelial:SORT1","T-cells","PSAP","Epithelial","SORT1"
"387","T-cells:PTMA_Epithelial:VIPR1","T-cells","PTMA","Epithelial","VIPR1"
"388","T-cells:S100A10_Epithelial:CFTR","T-cells","S100A10","Epithelial","CFTR"
"389","T-cells:S100A4_Epithelial:ERBB2","T-cells","S100A4","Epithelial","ERBB2"
"390","T-cells:S100A4_Epithelial:ERBB3","T-cells","S100A4","Epithelial","ERBB3"
"391","T-cells:STUB1_Epithelial:DNAJA3","T-cells","STUB1","Epithelial","DNAJA3"
"392","T-cells:STUB1_Epithelial:ERBB2","T-cells","STUB1","Epithelial","ERBB2"
"393","T-cells:TIMP1_Epithelial:CD63","T-cells","TIMP1","Epithelial","CD63"
"394","T-cells:YBX1_Epithelial:NOTCH1","T-cells","YBX1","Epithelial","NOTCH1"
"395","Plasma:APOE_Epithelial:LRP1","Plasma","APOE","Epithelial","LRP1"
"396","Plasma:APOE_Epithelial:LSR","Plasma","APOE","Epithelial","LSR"
"397","Plasma:APOE_Epithelial:SORL1","Plasma","APOE","Epithelial","SORL1"
"398","Plasma:ARF6_Epithelial:SMAP1","Plasma","ARF6","Epithelial","SMAP1"
"399","Plasma:CADM1_Epithelial:ERBB3","Plasma","CADM1","Epithelial","ERBB3"
"400","Plasma:CALM3_Epithelial:AQP1","Plasma","CALM3","Epithelial","AQP1"
"401","Plasma:CALM3_Epithelial:KCNQ1","Plasma","CALM3","Epithelial","KCNQ1"
"402","Plasma:CALR_Epithelial:HLA-F","Plasma","CALR","Epithelial","HLA-F"
"403","Plasma:CALR_Epithelial:ITGA3","Plasma","CALR","Epithelial","ITGA3"
"404","Plasma:CALR_Epithelial:LRP1","Plasma","CALR","Epithelial","LRP1"
"405","Plasma:CD320_Epithelial:TMEM167A","Plasma","CD320","Epithelial","TMEM167A"
"406","Plasma:CD99_Epithelial:CD81","Plasma","CD99","Epithelial","CD81"
"407","Plasma:CTHRC1_Epithelial:FZD5","Plasma","CTHRC1","Epithelial","FZD5"
"408","Plasma:FAM3C_Epithelial:HLA-C","Plasma","FAM3C","Epithelial","HLA-C"
"409","Plasma:FAM3C_Epithelial:LAMP1","Plasma","FAM3C","Epithelial","LAMP1"
"410","Plasma:FGF23_Epithelial:FGFR4","Plasma","FGF23","Epithelial","FGFR4"
"411","Plasma:GNAS_Epithelial:VIPR1","Plasma","GNAS","Epithelial","VIPR1"
"412","Plasma:GRN_Epithelial:SORT1","Plasma","GRN","Epithelial","SORT1"
"413","Plasma:GRN_Epithelial:TNFRSF1A","Plasma","GRN","Epithelial","TNFRSF1A"
"414","Plasma:HLA-C_Epithelial:CD47","Plasma","HLA-C","Epithelial","CD47"
"415","Plasma:HLA-C_Epithelial:CD81","Plasma","HLA-C","Epithelial","CD81"
"416","Plasma:HLA-C_Epithelial:DDR1","Plasma","HLA-C","Epithelial","DDR1"
"417","Plasma:HMGB1_Epithelial:SDC1","Plasma","HMGB1","Epithelial","SDC1"
"418","Plasma:HSP90AA1_Epithelial:CFTR","Plasma","HSP90AA1","Epithelial","CFTR"
"419","Plasma:HSP90AA1_Epithelial:ERBB2","Plasma","HSP90AA1","Epithelial","ERBB2"
"420","Plasma:HSP90AA1_Epithelial:LRP1","Plasma","HSP90AA1","Epithelial","LRP1"
"421","Plasma:HSP90AB1_Epithelial:ERBB2","Plasma","HSP90AB1","Epithelial","ERBB2"
"422","Plasma:IL16_Epithelial:CD9","Plasma","IL16","Epithelial","CD9"
"423","Plasma:LGALS1_Epithelial:ITGB1","Plasma","LGALS1","Epithelial","ITGB1"
"424","Plasma:LGALS3_Epithelial:ANXA2","Plasma","LGALS3","Epithelial","ANXA2"
"425","Plasma:LGALS3_Epithelial:PTPRK","Plasma","LGALS3","Epithelial","PTPRK"
"426","Plasma:MDK_Epithelial:ITGA6","Plasma","MDK","Epithelial","ITGA6"
"427","Plasma:MDK_Epithelial:ITGB1","Plasma","MDK","Epithelial","ITGB1"
"428","Plasma:MDK_Epithelial:LRP1","Plasma","MDK","Epithelial","LRP1"
"429","Plasma:MDK_Epithelial:NCL","Plasma","MDK","Epithelial","NCL"
"430","Plasma:MDK_Epithelial:SDC1","Plasma","MDK","Epithelial","SDC1"
"431","Plasma:MDK_Epithelial:SDC4","Plasma","MDK","Epithelial","SDC4"
"432","Plasma:MDK_Epithelial:SORL1","Plasma","MDK","Epithelial","SORL1"
"433","Plasma:MDK_Epithelial:TSPAN1","Plasma","MDK","Epithelial","TSPAN1"
"434","Plasma:MIF_Epithelial:CD44","Plasma","MIF","Epithelial","CD44"
"435","Plasma:MIF_Epithelial:CD74","Plasma","MIF","Epithelial","CD74"
"436","Plasma:MIF_Epithelial:TNFRSF14","Plasma","MIF","Epithelial","TNFRSF14"
"437","Plasma:NCSTN_Epithelial:LRP1","Plasma","NCSTN","Epithelial","LRP1"
"438","Plasma:PA2G4_Epithelial:ERBB3","Plasma","PA2G4","Epithelial","ERBB3"
"439","Plasma:PKM_Epithelial:CD44","Plasma","PKM","Epithelial","CD44"
"440","Plasma:PTMA_Epithelial:VIPR1","Plasma","PTMA","Epithelial","VIPR1"
"441","Plasma:S100A10_Epithelial:CFTR","Plasma","S100A10","Epithelial","CFTR"
"442","Plasma:S100A4_Epithelial:ERBB2","Plasma","S100A4","Epithelial","ERBB2"
"443","Plasma:S100A4_Epithelial:ERBB3","Plasma","S100A4","Epithelial","ERBB3"
"444","Plasma:SEMA4A_Epithelial:PLXNB1","Plasma","SEMA4A","Epithelial","PLXNB1"
"445","Plasma:SEMA4A_Epithelial:PLXNB2","Plasma","SEMA4A","Epithelial","PLXNB2"
"446","Plasma:STUB1_Epithelial:DNAJA3","Plasma","STUB1","Epithelial","DNAJA3"
"447","Plasma:STUB1_Epithelial:ERBB2","Plasma","STUB1","Epithelial","ERBB2"
"448","Plasma:TIMP1_Epithelial:CD63","Plasma","TIMP1","Epithelial","CD63"
"449","B-cells:ARF6_Epithelial:SMAP1","B-cells","ARF6","Epithelial","SMAP1"
"450","B-cells:CALM3_Epithelial:AQP1","B-cells","CALM3","Epithelial","AQP1"
"451","B-cells:CALM3_Epithelial:KCNQ1","B-cells","CALM3","Epithelial","KCNQ1"
"452","B-cells:CALR_Epithelial:HLA-F","B-cells","CALR","Epithelial","HLA-F"
"453","B-cells:CALR_Epithelial:ITGA3","B-cells","CALR","Epithelial","ITGA3"
"454","B-cells:CALR_Epithelial:LRP1","B-cells","CALR","Epithelial","LRP1"
"455","B-cells:CD19_Epithelial:CD81","B-cells","CD19","Epithelial","CD81"
"456","B-cells:CD99_Epithelial:CD81","B-cells","CD99","Epithelial","CD81"
"457","B-cells:FABP5_Epithelial:RXRA","B-cells","FABP5","Epithelial","RXRA"
"458","B-cells:FAM3C_Epithelial:HLA-C","B-cells","FAM3C","Epithelial","HLA-C"
"459","B-cells:FAM3C_Epithelial:LAMP1","B-cells","FAM3C","Epithelial","LAMP1"
"460","B-cells:GNAS_Epithelial:VIPR1","B-cells","GNAS","Epithelial","VIPR1"
"461","B-cells:GRN_Epithelial:SORT1","B-cells","GRN","Epithelial","SORT1"
"462","B-cells:GRN_Epithelial:TNFRSF1A","B-cells","GRN","Epithelial","TNFRSF1A"
"463","B-cells:HLA-C_Epithelial:CD47","B-cells","HLA-C","Epithelial","CD47"
"464","B-cells:HLA-C_Epithelial:CD81","B-cells","HLA-C","Epithelial","CD81"
"465","B-cells:HLA-C_Epithelial:DDR1","B-cells","HLA-C","Epithelial","DDR1"
"466","B-cells:HLA-DRB1_Epithelial:CD81","B-cells","HLA-DRB1","Epithelial","CD81"
"467","B-cells:HMGB1_Epithelial:SDC1","B-cells","HMGB1","Epithelial","SDC1"
"468","B-cells:HSP90AA1_Epithelial:CFTR","B-cells","HSP90AA1","Epithelial","CFTR"
"469","B-cells:HSP90AA1_Epithelial:ERBB2","B-cells","HSP90AA1","Epithelial","ERBB2"
"470","B-cells:HSP90AA1_Epithelial:LRP1","B-cells","HSP90AA1","Epithelial","LRP1"
"471","B-cells:HSP90AB1_Epithelial:ERBB2","B-cells","HSP90AB1","Epithelial","ERBB2"
"472","B-cells:HSP90B1_Epithelial:ERBB2","B-cells","HSP90B1","Epithelial","ERBB2"
"473","B-cells:HSP90B1_Epithelial:LRP1","B-cells","HSP90B1","Epithelial","LRP1"
"474","B-cells:IL16_Epithelial:CD9","B-cells","IL16","Epithelial","CD9"
"475","B-cells:LGALS1_Epithelial:ITGB1","B-cells","LGALS1","Epithelial","ITGB1"
"476","B-cells:LGALS3_Epithelial:ANXA2","B-cells","LGALS3","Epithelial","ANXA2"
"477","B-cells:LGALS3_Epithelial:PTPRK","B-cells","LGALS3","Epithelial","PTPRK"
"478","B-cells:LTB_Epithelial:TNFRSF1A","B-cells","LTB","Epithelial","TNFRSF1A"
"479","B-cells:MIF_Epithelial:CD44","B-cells","MIF","Epithelial","CD44"
"480","B-cells:MIF_Epithelial:CD74","B-cells","MIF","Epithelial","CD74"
"481","B-cells:MIF_Epithelial:TNFRSF14","B-cells","MIF","Epithelial","TNFRSF14"
"482","B-cells:PA2G4_Epithelial:ERBB3","B-cells","PA2G4","Epithelial","ERBB3"
"483","B-cells:PEPD_Epithelial:ERBB2","B-cells","PEPD","Epithelial","ERBB2"
"484","B-cells:PKM_Epithelial:CD44","B-cells","PKM","Epithelial","CD44"
"485","B-cells:PTDSS1_Epithelial:JMJD6","B-cells","PTDSS1","Epithelial","JMJD6"
"486","B-cells:PTMA_Epithelial:VIPR1","B-cells","PTMA","Epithelial","VIPR1"
"487","B-cells:S100A10_Epithelial:CFTR","B-cells","S100A10","Epithelial","CFTR"
"488","B-cells:S100A4_Epithelial:ERBB2","B-cells","S100A4","Epithelial","ERBB2"
"489","B-cells:S100A4_Epithelial:ERBB3","B-cells","S100A4","Epithelial","ERBB3"
"490","B-cells:STUB1_Epithelial:DNAJA3","B-cells","STUB1","Epithelial","DNAJA3"
"491","B-cells:STUB1_Epithelial:ERBB2","B-cells","STUB1","Epithelial","ERBB2"
"492","B-cells:TIMP1_Epithelial:CD63","B-cells","TIMP1","Epithelial","CD63"
"493","B-cells:YBX1_Epithelial:NOTCH1","B-cells","YBX1","Epithelial","NOTCH1"
"494","Epithelial:ACVRL1_Fibroblasts:ENG","Epithelial","ACVRL1","Fibroblasts","ENG"
"495","Epithelial:ADAM15_Fibroblasts:ITGB1","Epithelial","ADAM15","Fibroblasts","ITGB1"
"496","Epithelial:APP_Fibroblasts:APLP2","Epithelial","APP","Fibroblasts","APLP2"
"497","Epithelial:APP_Fibroblasts:CAV1","Epithelial","APP","Fibroblasts","CAV1"
"498","Epithelial:APP_Fibroblasts:CD74","Epithelial","APP","Fibroblasts","CD74"
"499","Epithelial:APP_Fibroblasts:LRP1","Epithelial","APP","Fibroblasts","LRP1"
"500","Epithelial:APP_Fibroblasts:LRP10","Epithelial","APP","Fibroblasts","LRP10"
"501","Epithelial:APP_Fibroblasts:NCSTN","Epithelial","APP","Fibroblasts","NCSTN"
"502","Epithelial:APP_Fibroblasts:PTGER2","Epithelial","APP","Fibroblasts","PTGER2"
"503","Epithelial:APP_Fibroblasts:RPSA","Epithelial","APP","Fibroblasts","RPSA"
"504","Epithelial:ATP1B1_Fibroblasts:NEGR1","Epithelial","ATP1B1","Fibroblasts","NEGR1"
"505","Epithelial:B2M_Fibroblasts:HLA-F","Epithelial","B2M","Fibroblasts","HLA-F"
"506","Epithelial:CALM3_Fibroblasts:MYLK","Epithelial","CALM3","Fibroblasts","MYLK"
"507","Epithelial:CALR_Fibroblasts:HLA-F","Epithelial","CALR","Fibroblasts","HLA-F"
"508","Epithelial:CALR_Fibroblasts:LRP1","Epithelial","CALR","Fibroblasts","LRP1"
"509","Epithelial:CD74_Fibroblasts:CXCR4","Epithelial","CD74","Fibroblasts","CXCR4"
"510","Epithelial:COPA_Fibroblasts:CD74","Epithelial","COPA","Fibroblasts","CD74"
"511","Epithelial:CTTN_Fibroblasts:ENG","Epithelial","CTTN","Fibroblasts","ENG"
"512","Epithelial:CXCL14_Fibroblasts:CXCR4","Epithelial","CXCL14","Fibroblasts","CXCR4"
"513","Epithelial:EDN1_Fibroblasts:EDNRB","Epithelial","EDN1","Fibroblasts","EDNRB"
"514","Epithelial:FAM3C_Fibroblasts:HLA-C","Epithelial","FAM3C","Fibroblasts","HLA-C"
"515","Epithelial:FAM3C_Fibroblasts:LAMP1","Epithelial","FAM3C","Fibroblasts","LAMP1"
"516","Epithelial:GRN_Fibroblasts:TNFRSF1A","Epithelial","GRN","Fibroblasts","TNFRSF1A"
"517","Epithelial:HSP90AA1_Fibroblasts:LRP1","Epithelial","HSP90AA1","Fibroblasts","LRP1"
"518","Epithelial:IFITM1_Fibroblasts:CD81","Epithelial","IFITM1","Fibroblasts","CD81"
"519","Epithelial:IHH_Fibroblasts:PTCH1","Epithelial","IHH","Fibroblasts","PTCH1"
"520","Epithelial:ITGA3_Fibroblasts:CD151","Epithelial","ITGA3","Fibroblasts","CD151"
"521","Epithelial:ITGA3_Fibroblasts:CD63","Epithelial","ITGA3","Fibroblasts","CD63"
"522","Epithelial:ITGA6_Fibroblasts:CD151","Epithelial","ITGA6","Fibroblasts","CD151"
"523","Epithelial:ITGA6_Fibroblasts:CD63","Epithelial","ITGA6","Fibroblasts","CD63"
"524","Epithelial:ITGA6_Fibroblasts:CD81","Epithelial","ITGA6","Fibroblasts","CD81"
"525","Epithelial:ITGA6_Fibroblasts:CD9","Epithelial","ITGA6","Fibroblasts","CD9"
"526","Epithelial:ITGB1_Fibroblasts:CD151","Epithelial","ITGB1","Fibroblasts","CD151"
"527","Epithelial:ITGB1_Fibroblasts:CD81","Epithelial","ITGB1","Fibroblasts","CD81"
"528","Epithelial:ITGB1_Fibroblasts:ENG","Epithelial","ITGB1","Fibroblasts","ENG"
"529","Epithelial:LAMB3_Fibroblasts:CD151","Epithelial","LAMB3","Fibroblasts","CD151"
"530","Epithelial:LAMB3_Fibroblasts:CD44","Epithelial","LAMB3","Fibroblasts","CD44"
"531","Epithelial:LAMB3_Fibroblasts:ITGB1","Epithelial","LAMB3","Fibroblasts","ITGB1"
"532","Epithelial:LEFTY1_Fibroblasts:BMP4","Epithelial","LEFTY1","Fibroblasts","BMP4"
"533","Epithelial:LEFTY1_Fibroblasts:BMP5","Epithelial","LEFTY1","Fibroblasts","BMP5"
"534","Epithelial:LGALS1_Fibroblasts:CD69","Epithelial","LGALS1","Fibroblasts","CD69"
"535","Epithelial:LGALS1_Fibroblasts:ITGB1","Epithelial","LGALS1","Fibroblasts","ITGB1"
"536","Epithelial:LGALS3BP_Fibroblasts:ITGB1","Epithelial","LGALS3BP","Fibroblasts","ITGB1"
"537","Epithelial:MIF_Fibroblasts:CD44","Epithelial","MIF","Fibroblasts","CD44"
"538","Epithelial:MIF_Fibroblasts:CD74","Epithelial","MIF","Fibroblasts","CD74"
"539","Epithelial:MIF_Fibroblasts:CXCR4","Epithelial","MIF","Fibroblasts","CXCR4"
"540","Epithelial:PSAP_Fibroblasts:LRP1","Epithelial","PSAP","Fibroblasts","LRP1"
"541","Epithelial:SORL1_Fibroblasts:APP","Epithelial","SORL1","Fibroblasts","APP"
"542","Epithelial:TFF3_Fibroblasts:CXCR4","Epithelial","TFF3","Fibroblasts","CXCR4"
"543","Epithelial:TSPAN1_Fibroblasts:ITGB1","Epithelial","TSPAN1","Fibroblasts","ITGB1"
"544","Epithelial:ZG16B_Fibroblasts:CXCR4","Epithelial","ZG16B","Fibroblasts","CXCR4"
"545","Fibroblasts:APP_Fibroblasts:APLP2","Fibroblasts","APP","Fibroblasts","APLP2"
"546","Fibroblasts:APP_Fibroblasts:CAV1","Fibroblasts","APP","Fibroblasts","CAV1"
"547","Fibroblasts:APP_Fibroblasts:CD74","Fibroblasts","APP","Fibroblasts","CD74"
"548","Fibroblasts:APP_Fibroblasts:LRP1","Fibroblasts","APP","Fibroblasts","LRP1"
"549","Fibroblasts:APP_Fibroblasts:LRP10","Fibroblasts","APP","Fibroblasts","LRP10"
"550","Fibroblasts:APP_Fibroblasts:NCSTN","Fibroblasts","APP","Fibroblasts","NCSTN"
"551","Fibroblasts:APP_Fibroblasts:PTGER2","Fibroblasts","APP","Fibroblasts","PTGER2"
"552","Fibroblasts:APP_Fibroblasts:RPSA","Fibroblasts","APP","Fibroblasts","RPSA"
"553","Fibroblasts:BMP4_Fibroblasts:ACVRL1","Fibroblasts","BMP4","Fibroblasts","ACVRL1"
"554","Fibroblasts:CALM3_Fibroblasts:MYLK","Fibroblasts","CALM3","Fibroblasts","MYLK"
"555","Fibroblasts:CALR_Fibroblasts:HLA-F","Fibroblasts","CALR","Fibroblasts","HLA-F"
"556","Fibroblasts:CALR_Fibroblasts:LRP1","Fibroblasts","CALR","Fibroblasts","LRP1"
"557","Fibroblasts:CD74_Fibroblasts:CXCR4","Fibroblasts","CD74","Fibroblasts","CXCR4"
"558","Fibroblasts:COL14A1_Fibroblasts:CD44","Fibroblasts","COL14A1","Fibroblasts","CD44"
"559","Fibroblasts:COL18A1_Fibroblasts:ITGB1","Fibroblasts","COL18A1","Fibroblasts","ITGB1"
"560","Fibroblasts:COL1A1_Fibroblasts:CD44","Fibroblasts","COL1A1","Fibroblasts","CD44"
