Gene;OverallAverageExpression;case_avg;control_avg
ALG10B;1,38778511809493e-02;3,34274112410274e-02;1,01675950466490e-02
ALG11;1,20693294033175e-02;1,44355510230662e-02;1,16202508433496e-02
ALG12;1,72698290428114e-02;1,68638857578314e-02;1,73468718795119e-02
ALG13;1,25416736697925e-01;1,14905082551484e-01;1,27411714035452e-01
ALG14;1,32072077366569e-02;1,43591066220061e-02;1,29885920802265e-02
ALG2;3,08615223067712e-02;4,17373874486212e-02;2,87974223866521e-02
ALG3;4,13529031168418e-02;4,23355595089809e-02;4,11664075181869e-02
ALG5;1,00560446442276e-01;1,02645009451908e-01;1,00164823079395e-01
ALG6;2,31521520655949e-02;2,91754406482306e-02;2,20090090309840e-02
ALG8;2,58908321865236e-02;3,52980608365477e-02;2,41054606641847e-02
ALG9;9,91973745658431e-03;1,67866813855708e-02;8,61647944166628e-03
ALKBH1;1,25720154583706e-02;1,33279879728789e-02;1,24285415566205e-02
ALKBH2;2,29199084823699e-02;2,00557920706457e-02;2,34634810974719e-02
ALKBH3;2,69867386861760e-02;2,65360900012742e-02;2,70722660352535e-02
ALKBH4;2,44087829437971e-02;2,80410800677312e-02;2,37194194673678e-02
ALKBH5;1,36218360926914e-01;9,77135349594890e-02;1,43526083776265e-01
ALKBH6;2,65363122371565e-02;2,32982471598102e-02;2,71508555199499e-02
ALKBH7;2,43609018339176e-01;2,54036212734878e-01;2,41630070380689e-01
ALKBH8;8,17339860901037e-03;1,79505015198924e-02;6,31782968882463e-03
ALMS1;1,12331267363331e-02;2,48139266782103e-02;8,65566483242298e-03
ALOX12-AS1;1,04327751258592e-02;6,19504753462393e-03;1,12370415514235e-02
ALOX5;4,09502582026194e-02;8,52606569964839e-02;3,25407119809654e-02
ALOX5AP;1,75934371202499e-01;1,66432100220220e-01;1,77737780542323e-01
ALPK1;2,15095853459978e-02;3,98950804347096e-02;1,80202538354467e-02
ALS2;1,30659291683443e-02;3,86418409527221e-02;8,21194865437394e-03
ALS2CL;2,46911851961397e-03;4,39825662029090e-03;2,10299281397390e-03
ALYREF;3,45332471952703e-02;4,29256952702116e-02;3,29404680301046e-02
AMACR;4,29999217556812e-03;1,63758483357000e-02;2,00814932808880e-03
AMBRA1;9,83201084239059e-03;1,28500935920800e-02;9,25921738814155e-03
AMD1;2,85932060446733e-01;3,27867353468505e-01;2,77973278883385e-01
AMDHD2;2,68437314068702e-02;1,89672897428457e-02;2,83385791635767e-02
AMER1;3,44737787689291e-03;6,66030946078878e-03;2,83760460927958e-03
AMFR;4,14056755205731e-02;5,57686748094478e-02;3,86797621979853e-02
AMIGO2;1,23819246094088e-02;1,18879350645846e-02;1,24756774986468e-02
AMMECR1;4,43874913129145e-02;2,86835667604100e-02;4,73678950777288e-02
AMMECR1L;1,19283425764319e-02;2,50342911346557e-02;9,44100138386600e-03
AMN;1,27585997522828e-03;4,66309384088303e-03;6,33006366771931e-04
AMN1;1,96414778305880e-02;1,77263486645722e-02;2,00049448198374e-02
AMOTL1;1,11200026995213e-02;2,48682957844955e-02;8,51075274208364e-03
AMPD1;1,26730995646830e-03;3,19616288249293e-03;9,01238373325099e-04
AMPD2;3,87017221820620e-02;5,60938641669529e-02;3,54009163690535e-02
AMPD3;1,59659685526472e-02;2,17792541729529e-02;1,48626813908443e-02
AMT;1,33376580715136e-02;1,09865896190353e-02;1,37838607543955e-02
AMY2B;6,83745447693634e-03;1,18157979329789e-02;5,89262864506737e-03
AMZ2;8,38884421300095e-02;9,11729685482895e-02;8,25059323064719e-02
ANAPC1;3,54379347158096e-02;4,90009771308985e-02;3,28638429630688e-02
ANAPC10;4,78171345781829e-02;4,97231953200050e-02;4,74553886597089e-02
ANAPC11;2,90263936883463e-01;3,44966790154249e-01;2,79882035895004e-01
ANAPC13;7,49136796402919e-02;8,52122149770584e-02;7,29591495234954e-02
ANAPC15;1,17724407647371e-01;8,13454317292094e-02;1,24628671382469e-01
ANAPC16;5,03161526986391e-01;3,35381310688997e-01;5,35004063330871e-01
ANAPC2;2,35280025096910e-02;1,78578299533704e-02;2,46041286447538e-02
ANAPC4;3,18476053754074e-02;5,49352786954131e-02;2,74658606558830e-02
ANAPC5;2,07111989507676e-01;2,79587073874674e-01;1,93357146660562e-01
ANAPC7;3,64163654360431e-02;6,00049405554406e-02;3,19395559698869e-02
ANG;5,39733664040464e-03;1,01533679107054e-02;4,49470281430681e-03
ANGEL1;3,25308566441569e-03;8,48439327331873e-03;2,26025047596661e-03
ANGEL2;5,22543432800772e-02;7,90491220383542e-02;4,71690374241091e-02
ANGPT1;4,65948482200372e-02;1,87524055316889e-01;1,98482895493412e-02
ANGPT2;9,88292560455166e-03;6,50585870905687e-03;1,05238496522769e-02
ANK1;5,63473770545001e-02;2,45593253194547e-02;6,23803421741733e-02
ANK3;1,70105748006898e-02;1,21441193922228e-02;1,79341657140442e-02
ANKAR;1,19495206937776e-02;1,74609473565113e-02;1,09035224963086e-02
ANKDD1A;6,28425018530584e-03;9,54200358368619e-03;5,66597031132232e-03
ANKFY1;2,70458933383838e-02;4,14518628270656e-02;2,43118248221785e-02
ANKH;6,03069859450371e-02;3,23217772216730e-02;6,56182201629145e-02
ANKHD1;6,07068656265132e-02;1,35891835944322e-01;4,64377211305975e-02
ANKIB1;4,07356769378774e-02;7,22498116759141e-02;3,47546977562671e-02
ANKLE1;3,54041674165534e-02;3,07393575696630e-02;3,62894885847321e-02
ANKLE2;6,56710428721069e-02;1,20391536835984e-01;5,52857939060181e-02
ANKMY1;7,89135583187172e-03;6,55259683668509e-03;8,14543514409033e-03
ANKMY2;1,45636780061711e-02;3,46633792161918e-02;1,07490121270973e-02
ANKRA2;5,09089535363537e-02;5,15957007211902e-02;5,07786177156282e-02
ANKRD10;8,52324534080253e-02;1,30375488456787e-01;7,66648834885038e-02
ANKRD11;1,46685305676481e-01;1,74972847832075e-01;1,41316692445056e-01
ANKRD12;3,97195782603658e-01;3,74944478224174e-01;4,01418795209387e-01
ANKRD13A;5,47553733342217e-02;7,55728861760103e-02;5,08044760002275e-02
ANKRD13B;1,37681809532533e-03;5,00500647459642e-03;6,88234406013711e-04
ANKRD13C;2,52099659746471e-02;3,34272931921982e-02;2,36504225054961e-02
ANKRD13D;4,98547934897630e-02;7,34067123264369e-02;4,53849409166221e-02
ANKRD16;6,79344234433223e-03;1,60267011297750e-02;5,04108807431322e-03
ANKRD17;7,45320865224380e-02;1,40162942314315e-01;6,20761906069871e-02
ANKRD18A;2,50248809200377e-03;3,57027811271389e-03;2,29983522092588e-03
ANKRD18B;3,56084676993569e-04;7,43218433122021e-03;-9,86868415983082e-04
ANKRD20A4;3,38246216659750e-03;1,82373776460436e-03;3,67828809599980e-03
ANKRD22;3,52939364128990e-03;6,09539053747271e-03;3,04240029231426e-03
ANKRD23;6,75881161410480e-03;1,11761735931071e-02;5,92045288226372e-03
ANKRD26;3,59534976357194e-02;4,86990305955630e-02;3,35345587079962e-02
ANKRD27;2,26202901302944e-02;3,24373400172878e-02;2,07571397856311e-02
ANKRD28;1,98676198205692e-01;4,17286268714458e-01;1,57186806493941e-01
ANKRD33B;3,00795076573559e-03;6,28751556880515e-03;2,38553136647389e-03
ANKRD35;4,73961257915423e-04;-1,66117050548239e-04;5,95439923579083e-04
ANKRD36;5,82708605506793e-02;9,62271478361507e-02;5,10672433181991e-02
ANKRD36B;2,68501603599083e-02;4,69769541315678e-02;2,30303526596015e-02
ANKRD36C;8,24089067464367e-02;1,57324818254428e-01;6,81908261668723e-02
ANKRD37;1,28903386530632e-02;6,01605383400647e-03;1,41949898749040e-02
ANKRD39;4,08991558952849e-02;3,17532150346751e-02;4,26349383414240e-02
ANKRD40;3,40830344935130e-02;5,45076550932025e-02;3,02067030754211e-02
ANKRD42;4,83400366856741e-02;1,43118892145408e-01;3,03522237225809e-02
ANKRD44;1,63080584352871e-01;1,22677782568305e-01;1,70748518705533e-01
ANKRD46;1,32959802543605e-02;1,49819861712056e-02;1,29759979234938e-02
ANKRD49;9,69173280889958e-02;8,92114182817517e-02;9,83798110832334e-02
ANKRD50;1,30028607289087e-02;4,08933238780712e-02;7,70960800763779e-03
ANKRD52;1,27672630674896e-02;2,25886380186441e-02;1,09032918810383e-02
ANKRD54;3,45079021067758e-02;3,94788539656132e-02;3,35644791053945e-02
ANKRD55;8,84667153631540e-03;-6,05424902923647e-04;1,06405583904396e-02
ANKRD6;2,55344193865681e-03;5,94583671888149e-03;1,90960885470931e-03
ANKRD65;2,56519691314732e-03;6,37242653240893e-03;1,84263348941067e-03
ANKRD9;1,20655802574049e-02;5,67644062291765e-03;1,32781571363172e-02
ANKS1A;8,70757714776667e-03;2,30181382797151e-02;5,99161591580435e-03
ANKS3;1,48074436502171e-02;1,39707085831546e-02;1,49662452501412e-02
ANKS6;6,36609520371150e-03;6,77405170577319e-03;6,28867028419155e-03
ANKZF1;6,01982051383828e-02;5,11285531725309e-02;6,19195089293049e-02
ANLN;1,55805707310983e-02;2,58120594080923e-02;1,36387652116809e-02
ANO10;1,49189395199213e-02;2,93763154146835e-02;1,21751147261877e-02
ANO6;2,85060825815234e-02;5,48279651167662e-02;2,35105263724531e-02
ANO8;5,02521859318792e-04;3,59438446187646e-03;-8,42740661291327e-05
ANO9;1,59436443082910e-02;8,35252169147560e-03;1,73843421638289e-02
ANP32A;2,20229922209659e-01;3,43404954190720e-01;1,96852878603771e-01
ANP32B;5,89245732816325e-01;6,26626195975456e-01;5,82151399628625e-01
ANP32E;2,11428225050313e-01;2,32222784688913e-01;2,07481683940330e-01
ANPEP;2,48981234585155e-02;5,39535831689169e-02;1,93837693096682e-02
ANTXR2;5,30786476541016e-02;1,18010863531750e-01;4,07553446471083e-02
ANXA1;6,83076560519844e-01;9,58967626572846e-01;6,30715969433596e-01
ANXA11;1,94658762991282e-01;1,56409805705475e-01;2,01917925241693e-01
ANXA2;2,71753656634395e-01;4,03878325415668e-01;2,46678086579027e-01
ANXA2R;9,25057815224936e-02;4,41357899850785e-02;1,01685786456939e-01
ANXA3;1,88033821316320e-03;2,53089413278212e-03;1,75687103108576e-03
ANXA4;5,88377347707263e-02;9,23836331075588e-02;5,24711528782256e-02
ANXA5;2,09462536558489e-01;2,84221896468625e-01;1,95274167467291e-01
ANXA6;1,57914537441025e-01;1,28135785592855e-01;1,63566163174644e-01
ANXA7;1,84459996794886e-01;1,95789114109103e-01;1,82309875417111e-01
AOAH;6,91850920314433e-02;1,05738110590591e-01;6,22477972319956e-02
AP1AR;1,98786865014028e-02;4,19335492825227e-02;1,56929559952773e-02
AP1B1;5,97157282547655e-02;9,22388946367151e-02;5,35432477894932e-02
AP1G1;4,65215083681978e-02;8,67252558918929e-02;3,88913519650232e-02
AP1G2;5,42198625206649e-02;8,20552607714385e-02;4,89370604119093e-02
AP1M1;7,00171379282070e-02;6,57229756230857e-02;7,08321149397251e-02
AP1S1;3,87901371270672e-02;3,16135003345136e-02;4,01521708813506e-02
AP1S2;2,95648788112338e-01;4,13388179306195e-01;2,73303359515309e-01
AP1S3;1,41069638545183e-02;2,00450519106529e-02;1,29799907887008e-02
AP2A1;6,60770133991763e-02;5,58787900365233e-02;6,80125055879502e-02
AP2A2;4,14106142578802e-02;5,11844466758511e-02;3,95556660353648e-02
AP2B1;1,10642065798468e-01;1,37146926502984e-01;1,05611782676214e-01
AP2M1;2,90659514684574e-01;2,78854267377406e-01;2,92899999437364e-01
AP2S1;3,28103082689496e-01;3,60839578084077e-01;3,21890115109664e-01
AP3B1;6,42542679425071e-02;1,25071916400235e-01;5,27118571378363e-02
AP3D1;5,47739703384163e-02;7,07590338551568e-02;5,17402099986489e-02
AP3M1;2,64463076967141e-02;4,57922110954896e-02;2,27747029885618e-02
AP3M2;6,78478272415722e-02;2,60243577808857e-02;7,57853861251154e-02
AP3S1;1,86352016506574e-01;1,73358949578860e-01;1,88817934211308e-01
AP3S2;1,39666691725477e-02;3,32138266983054e-02;1,03138051664867e-02
AP4B1;1,64401528722422e-02;2,24361867692102e-02;1,53021824279288e-02
AP4E1;1,59395018792619e-02;2,17377432071492e-02;1,48390699314925e-02
AP4M1;1,52439058632171e-02;1,46634310772244e-02;1,53540725436394e-02
AP4S1;2,75431772911912e-02;4,56445214999580e-02;2,41077739786222e-02
AP5B1;2,64354154133041e-02;4,57726942715636e-02;2,27654475324900e-02
AP5M1;3,73765607329476e-02;3,26803569250370e-02;3,82678400728754e-02
AP5S1;1,26502565785159e-02;1,93830069829084e-02;1,13724667759913e-02
AP5Z1;2,51625489812416e-02;2,91042995388770e-02;2,44144552061692e-02
APAF1;4,49804795479678e-02;9,77292125500378e-02;3,49694455607039e-02
APBA2;3,16701643200558e-02;2,45921387503184e-04;3,76340831882015e-02
APBA3;1,35276768658179e-02;7,95913636572752e-03;1,45845145381781e-02
APBB1;1,85451441464076e-02;1,83614853201645e-03;2,17162975271371e-02
APBB1IP;1,27945211610031e-01;1,95929827011569e-01;1,15042602264530e-01
APBB2;4,71310305305963e-03;4,48410194415124e-03;4,75656453078485e-03
APBB3;1,42429176455682e-02;2,06514803923229e-02;1,30266545086933e-02
APC;4,61224492626463e-02;8,14284990817685e-02;3,94218131605167e-02
APEH;5,84631270674681e-02;5,57340977968723e-02;5,89810618732027e-02
APEX1;2,66038761599741e-01;4,41177506952585e-01;2,32799670678917e-01
APEX2;1,68565078876502e-02;1,56164592636560e-02;1,70918532355693e-02
APH1A;1,57963956972241e-01;1,44333456898928e-01;1,60550851324604e-01
APH1B;3,19050233962796e-02;4,66328678091889e-02;2,91098671416074e-02
API5;7,01806512921471e-02;8,26620164043624e-02;6,78118480387887e-02
APIP;6,72773495177283e-02;7,96116066547197e-02;6,49364654741015e-02
APLF;4,89315443633176e-03;9,42632482280045e-03;4,03281675187561e-03
APLP2;3,16606532710263e-01;6,76684788560982e-01;2,48268291159422e-01
APMAP;8,47376005754945e-02;7,69844058579100e-02;8,62090576401517e-02
APOA1;1,16216622755180e-02;1,51252128760826e-02;1,09567332404078e-02
APOBEC3A;3,65357248491014e-02;5,46054909950351e-02;3,31063146484478e-02
APOBEC3B;1,16508907826389e-02;1,09116953324432e-02;1,17911806124410e-02
APOBEC3C;1,09845749902301e-01;1,12926534439558e-01;1,09261056451774e-01
APOBEC3D;1,06995318700505e-02;1,84582692538659e-02;9,22702287832583e-03
APOBEC3F;9,79191355068131e-03;2,48115193794198e-02;6,94138471578194e-03
APOBEC3G;7,52907162458954e-02;6,39713960440356e-02;7,74389782572141e-02
APOBEC3H;3,76514865614837e-03;3,31657598937806e-03;3,85028200357151e-03
APOBR;3,99944459958951e-02;6,65601675679023e-02;3,49526122604172e-02
APOC1;5,28709641339095e-02;1,64052557685780e-02;5,97916885767252e-02
APOC2;1,50290111735515e-02;6,38106138713964e-02;5,77088771223219e-03
APOE;1,27983580429798e-02;5,71604437271989e-03;1,41424904766186e-02
APOL1;2,05000518143074e-02;2,50627184029344e-02;1,96341161284303e-02
APOL2;2,78890456574923e-02;3,78525364426229e-02;2,59981027057854e-02
APOL3;4,98473790523557e-02;4,12594373532185e-02;5,14772604037681e-02
APOL4;8,90996100146125e-03;2,20170817405183e-02;6,42239734398491e-03
APOL6;7,17727965478604e-02;1,19060984952802e-01;6,27981039936442e-02
APOLD1;2,98902084442438e-02;2,78711541907230e-02;3,02733990841655e-02
APOM;1,78548266826835e-02;1,29663003357292e-02;1,87826063775072e-02
APOO;1,96924757384434e-02;2,05042094022232e-02;1,95384190846772e-02
APOOL;9,10998460654695e-02;2,62295219170569e-01;5,86091566957318e-02
APOPT1;7,73755596895634e-02;1,02913760905100e-01;7,25287361586116e-02
APP;6,08324974079537e-02;7,39441357538083e-02;5,83440763665628e-02
APPBP2;2,74451865183606e-02;4,75751867529836e-02;2,36247702724474e-02
APPL1;1,00604470741566e-01;2,07083898109510e-01;8,03960390758606e-02
APPL2;1,84047093954960e-02;2,82422469831778e-02;1,65376707476217e-02
APRT;5,49561899147704e-01;4,10580274409217e-01;5,75938831628861e-01
APTR;1,09754024338277e-02;1,78085064919434e-02;9,67856679302430e-03
APTX;4,30162878866775e-02;5,40249505923678e-02;4,09269846896384e-02
AQP1;2,77185830645440e-02;1,09341371717621e-02;3,09040559418439e-02
AQP3;8,57813704384207e-02;2,93859770013879e-02;9,64844938746006e-02
AQP9;7,01364308073081e-03;1,28273474340344e-02;5,91027644876748e-03
AQR;4,36175669102088e-02;6,23391631078566e-02;4,00644477135235e-02
AR;4,66714275106331e-03;1,18947666926157e-02;3,29543228887640e-03
ARAF;5,56998975401752e-02;5,60164146689808e-02;5,56398266426638e-02
ARAP1;3,67190196652940e-02;6,52457590363613e-02;3,13050098656962e-02
ARAP2;4,35327557329664e-02;5,68859005335688e-02;4,09984998593620e-02
ARCN1;5,71177417677957e-02;1,38747839828621e-01;4,16253945669911e-02
AREG;1,83503045887746e-01;1,15665476215291e-01;1,96377747837036e-01
AREL1;1,70273111137269e-02;2,19968189645132e-02;1,60841621665807e-02
ARF1;4,02110499102530e-01;4,67130007626208e-01;3,89770629069250e-01
ARF3;8,26891806249799e-02;1,46785307674452e-01;7,05245565700462e-02
ARF4;1,30406815967066e-01;1,22911870767153e-01;1,31829260580591e-01
ARF4-AS1;9,99718731683862e-03;1,17095466374205e-02;9,67220344744255e-03
ARF5;2,10989234298775e-01;2,30351810902320e-01;2,07314465229885e-01
ARF6;3,05021788333079e-01;3,33155499063461e-01;2,99682370336088e-01
ARFGAP1;2,96479052702564e-02;5,55751934866605e-02;2,47272380094556e-02
ARFGAP2;1,07850261341186e-01;1,02368147491637e-01;1,08890696342113e-01
ARFGAP3;6,71499130331340e-02;1,08279689511547e-01;5,93440081937173e-02
ARFGEF1;5,27407877588245e-02;1,05431216196785e-01;4,27408192311402e-02
ARFGEF2;3,53552033887065e-02;7,45246201081315e-02;2,79213497258312e-02
ARFIP1;3,26742591474358e-02;5,07395297223048e-02;2,92457021485969e-02
ARFIP2;3,33822310821715e-02;3,07899492011549e-02;3,38742129846450e-02
ARFRP1;5,72285239732322e-02;5,21295061314222e-02;5,81962522580808e-02
ARG1;7,93770811352944e-03;5,49895163745564e-03;8,40055286029666e-03
ARG2;3,47667987517120e-03;1,20756078934438e-02;1,84471346108530e-03
ARGLU1;4,20378288893150e-01;5,88240072950324e-01;3,88520272032476e-01
ARHGAP1;4,98373746667704e-02;8,61238697602261e-02;4,29506626078284e-02
ARHGAP10;1,75320240293379e-02;2,86440981860555e-02;1,54230946632519e-02
ARHGAP11A;2,88462111192302e-02;4,99515917748019e-02;2,48406801608131e-02
ARHGAP11B;2,06447663184897e-02;1,47893711638977e-02;2,17560453306165e-02
ARHGAP12;1,64267258920761e-02;1,97734045201818e-02;1,57915691483283e-02
ARHGAP15;2,13827845684728e-01;1,90094975288711e-01;2,18332040546442e-01
ARHGAP17;3,33381826982203e-02;5,64645410548042e-02;2,89490960541805e-02
ARHGAP18;2,05022514292154e-02;5,49150824407561e-02;1,39711368175908e-02
ARHGAP19;2,01112131250827e-02;4,38888667256189e-02;1,55985189846753e-02
ARHGAP21;1,63848908949235e-02;3,05701722497108e-02;1,36927061602474e-02
ARHGAP22;6,24806750209636e-03;1,51095506945774e-02;4,56627147840770e-03
ARHGAP23;8,50855877930204e-03;1,12924725988151e-02;7,98020758907221e-03
ARHGAP24;3,95611519784808e-02;3,36117171399411e-02;4,06902785182840e-02
ARHGAP25;6,32706821610804e-02;1,26396529153580e-01;5,12902048348869e-02
ARHGAP26;4,35516584029337e-02;6,42529145986491e-02;3,96228250915016e-02
ARHGAP27;3,45363833152808e-02;5,81745949221860e-02;3,00501534794745e-02
ARHGAP30;1,59394518204887e-01;1,93540065631344e-01;1,52914130594694e-01
ARHGAP31;4,15824810533834e-03;6,97399223252763e-03;3,62385593035236e-03
ARHGAP32;7,14837882178288e-03;1,55025947494976e-02;5,56285562853364e-03
ARHGAP33;4,81213336848267e-03;8,08505018559595e-03;4,19097567181680e-03
ARHGAP35;2,60944774672552e-02;4,32507546793225e-02;2,28384357674823e-02
ARHGAP4;1,30657766657625e-01;1,63858779656216e-01;1,24356639585484e-01
ARHGAP42;1,34541690423930e-03;1,17562615565846e-03;1,37764101386292e-03
ARHGAP5;7,71372397356610e-02;1,11928866157773e-01;7,05342346062244e-02
ARHGAP5-AS1;4,25732551497994e-03;4,31541618331030e-03;4,24630065007986e-03
ARHGAP6;8,81065297204281e-04;1,67889819320101e-03;7,29646831140517e-04
ARHGAP9;1,09085383952690e-01;1,13753432995041e-01;1,08199448026696e-01
ARHGDIA;2,31540650081187e-01;2,00056668882957e-01;2,37515906507109e-01
ARHGDIB;1,03818298074193e+00;9,97762451195343e-01;1,04585427959678e+00
ARHGEF1;1,77806673116469e-01;1,11951362515118e-01;1,90305167680235e-01
ARHGEF10;3,69791452865785e-03;3,19635759272651e-03;3,79310361181478e-03
ARHGEF10L;3,46740516396817e-03;9,26033128043314e-03;2,36798197525644e-03
ARHGEF11;8,28737267337223e-03;1,72913153995182e-02;6,57853965462867e-03
ARHGEF12;2,33397074881562e-02;2,70847724573840e-02;2,26289421188728e-02
ARHGEF17;1,85958556184553e-03;8,98239748240674e-03;5,07767078947964e-04
ARHGEF18;1,12189669640331e-02;4,68062082942814e-02;4,46496431422351e-03
ARHGEF19;1,05454507287309e-02;1,46034015798098e-02;9,77530362610378e-03
ARHGEF2;5,57066436365548e-02;7,98183437015214e-02;5,11305517552272e-02
ARHGEF26;5,91254589459966e-03;5,06935411803602e-03;6,07257289529802e-03
ARHGEF3;4,07081861169565e-02;4,77815741956376e-02;3,93657476462921e-02
ARHGEF37;1,71178957517879e-02;1,02242523782227e-02;1,84262209793555e-02
ARHGEF39;1,46149170369593e-02;1,60373282963407e-02;1,43449615963049e-02
ARHGEF40;4,74377410960505e-02;8,68797955064186e-02;3,99521442910198e-02
ARHGEF6;8,09907469442919e-02;1,80432255359304e-01;6,21180221634254e-02
ARHGEF7;2,73114975214664e-02;4,21192229819955e-02;2,45011808669676e-02
ARHGEF9;1,63318077802258e-02;1,75171266784448e-02;1,61068494333523e-02
ARID1A;1,07342769963796e-01;1,38710087437757e-01;1,01389654818664e-01
ARID1B;7,52928735475812e-02;1,32934416373631e-01;6,43532469164113e-02
ARID2;6,56919747922775e-02;1,08277943172102e-01;5,76097033789671e-02
ARID3A;3,42375776904341e-02;4,63918921915483e-02;3,19308444546278e-02
ARID3B;1,55962348711799e-02;1,81385366506732e-02;1,51137385518960e-02
ARID4A;9,63142345773618e-02;1,21700968767799e-01;9,14961575479832e-02
ARID4B;2,36366598279374e-01;2,37688837171220e-01;2,36115654271201e-01
ARID5A;1,01144051444721e-01;5,75428595727773e-02;1,09418999275186e-01
ARID5B;1,09284229075362e-01;7,32117618940469e-02;1,16130321377568e-01
ARIH1;5,87029729838471e-02;7,75273159354083e-02;5,51303537691146e-02
ARIH2;9,58106759466500e-02;1,11522320409851e-01;9,28288070416520e-02
