"","interaction_ID","sender_celltype","sender_gene","receiver_celltype","receiver_gene"
"348","Ery:ADM_Mono:ACKR3","Ery","ADM","Mono","ACKR3"
"349","Ery:ALOX5AP_Mono:ALOX5","Ery","ALOX5AP","Mono","ALOX5"
"350","Ery:ANXA2_Mono:DYSF","Ery","ANXA2","Mono","DYSF"
"351","Ery:ANXA2_Mono:TLR2","Ery","ANXA2","Mono","TLR2"
"352","Ery:ARPC5_Mono:LDLR","Ery","ARPC5","Mono","LDLR"
"353","Ery:CCL3_Mono:CCR1","Ery","CCL3","Mono","CCR1"
"354","Ery:CCL4_Mono:CCR1","Ery","CCL4","Mono","CCR1"
"355","Ery:CD14_Mono:ITGA4","Ery","CD14","Mono","ITGA4"
"356","Ery:CD14_Mono:ITGB1","Ery","CD14","Mono","ITGB1"
"357","Ery:CD14_Mono:ITGB2","Ery","CD14","Mono","ITGB2"
"358","Ery:CD14_Mono:TLR4","Ery","CD14","Mono","TLR4"
"359","Ery:CD53_Mono:CD37","Ery","CD53","Mono","CD37"
"360","Ery:CD74_Mono:ACKR3","Ery","CD74","Mono","ACKR3"
"361","Ery:CD74_Mono:CXCR4","Ery","CD74","Mono","CXCR4"
"362","Ery:CD82_Mono:CD37","Ery","CD82","Mono","CD37"
"363","Ery:CD99_Mono:CD81","Ery","CD99","Mono","CD81"
"364","Ery:CD99_Mono:PILRA","Ery","CD99","Mono","PILRA"
"365","Ery:COL18A1_Mono:ITGA5","Ery","COL18A1","Mono","ITGA5"
"366","Ery:COL18A1_Mono:ITGB1","Ery","COL18A1","Mono","ITGB1"
"367","Ery:COPA_Mono:CD74","Ery","COPA","Mono","CD74"
"368","Ery:COPA_Mono:SORT1","Ery","COPA","Mono","SORT1"
"369","Ery:FCGR1A_Mono:LILRB3","Ery","FCGR1A","Mono","LILRB3"
"370","Ery:FCGR1A_Mono:PILRA","Ery","FCGR1A","Mono","PILRA"
"371","Ery:GNAI2_Mono:ADCY7","Ery","GNAI2","Mono","ADCY7"
"372","Ery:GNAI2_Mono:C5AR1","Ery","GNAI2","Mono","C5AR1"
"373","Ery:GNAI2_Mono:FPR1","Ery","GNAI2","Mono","FPR1"
"374","Ery:GNAI2_Mono:S1PR4","Ery","GNAI2","Mono","S1PR4"
"375","Ery:GRN_Mono:SORT1","Ery","GRN","Mono","SORT1"
"376","Ery:GRN_Mono:TNFRSF1A","Ery","GRN","Mono","TNFRSF1A"
"377","Ery:GRN_Mono:TNFRSF1B","Ery","GRN","Mono","TNFRSF1B"
"378","Ery:ICAM4_Mono:ITGA4","Ery","ICAM4","Mono","ITGA4"
"379","Ery:ICAM4_Mono:ITGAL","Ery","ICAM4","Mono","ITGAL"
"380","Ery:ICAM4_Mono:ITGAM","Ery","ICAM4","Mono","ITGAM"
"381","Ery:ICAM4_Mono:ITGB1","Ery","ICAM4","Mono","ITGB1"
"382","Ery:ICAM4_Mono:ITGB2","Ery","ICAM4","Mono","ITGB2"
"383","Ery:ITGB2_Mono:ICAM1","Ery","ITGB2","Mono","ICAM1"
"384","Ery:ITGB2_Mono:ICAM2","Ery","ITGB2","Mono","ICAM2"
"385","Ery:ITGB2_Mono:ICAM3","Ery","ITGB2","Mono","ICAM3"
"386","Ery:JAK1_Mono:IFNAR1","Ery","JAK1","Mono","IFNAR1"
"387","Ery:JAK1_Mono:IFNAR2","Ery","JAK1","Mono","IFNAR2"
"388","Ery:LGALS9_Mono:CD44","Ery","LGALS9","Mono","CD44"
"389","Ery:LGALS9_Mono:CD47","Ery","LGALS9","Mono","CD47"
"390","Ery:LGALS9_Mono:HAVCR2","Ery","LGALS9","Mono","HAVCR2"
"391","Ery:LGALS9_Mono:LRP1","Ery","LGALS9","Mono","LRP1"
"392","Ery:LGALS9_Mono:PTPRC","Ery","LGALS9","Mono","PTPRC"
"393","Ery:LGALS9_Mono:SLC1A5","Ery","LGALS9","Mono","SLC1A5"
"394","Ery:LRPAP1_Mono:LDLR","Ery","LRPAP1","Mono","LDLR"
"395","Ery:LRPAP1_Mono:LRP1","Ery","LRPAP1","Mono","LRP1"
"396","Ery:LRPAP1_Mono:SIRPA","Ery","LRPAP1","Mono","SIRPA"
"397","Ery:LRPAP1_Mono:SORL1","Ery","LRPAP1","Mono","SORL1"
"398","Ery:LRPAP1_Mono:SORT1","Ery","LRPAP1","Mono","SORT1"
"399","Ery:MIF_Mono:ACKR3","Ery","MIF","Mono","ACKR3"
"400","Ery:MIF_Mono:CD44","Ery","MIF","Mono","CD44"
"401","Ery:MIF_Mono:CD74","Ery","MIF","Mono","CD74"
"402","Ery:MIF_Mono:CXCR4","Ery","MIF","Mono","CXCR4"
"403","Ery:MIF_Mono:TNFRSF14","Ery","MIF","Mono","TNFRSF14"
"404","Ery:NPTN_Mono:NCAM1","Ery","NPTN","Mono","NCAM1"
"405","Ery:PILRA_Mono:BTN3A2","Ery","PILRA","Mono","BTN3A2"
"406","Ery:PILRA_Mono:LILRA1","Ery","PILRA","Mono","LILRA1"
"407","Ery:PILRA_Mono:LILRB2","Ery","PILRA","Mono","LILRB2"
"408","Ery:RPS19_Mono:C5AR1","Ery","RPS19","Mono","C5AR1"
"409","Ery:S100A8_Mono:CD36","Ery","S100A8","Mono","CD36"
"410","Ery:S100A8_Mono:CD68","Ery","S100A8","Mono","CD68"
"411","Ery:S100A8_Mono:ITGB2","Ery","S100A8","Mono","ITGB2"
"412","Ery:S100A8_Mono:TLR4","Ery","S100A8","Mono","TLR4"
"413","Ery:TLR2_Mono:CD14","Ery","TLR2","Mono","CD14"
"414","Ery:TLR2_Mono:CD36","Ery","TLR2","Mono","CD36"
"415","Ery:TNFRSF1B_Mono:TNF","Ery","TNFRSF1B","Mono","TNF"
"416","Ery:TOR2A_Mono:ATP5F1B","Ery","TOR2A","Mono","ATP5F1B"
"417","DC:ACTR2_Mono:LDLR","DC","ACTR2","Mono","LDLR"
"418","DC:ADAM10_Mono:CADM1","DC","ADAM10","Mono","CADM1"
"419","DC:ADAM10_Mono:CD44","DC","ADAM10","Mono","CD44"
"420","DC:ADAM10_Mono:IL6R","DC","ADAM10","Mono","IL6R"
"421","DC:ADAM10_Mono:NOTCH2","DC","ADAM10","Mono","NOTCH2"
"422","DC:ADAM10_Mono:TSPAN14","DC","ADAM10","Mono","TSPAN14"
"423","DC:AREG_Mono:ICAM1","DC","AREG","Mono","ICAM1"
"424","DC:ARPC5_Mono:LDLR","DC","ARPC5","Mono","LDLR"
"425","DC:CD52_Mono:SIGLEC10","DC","CD52","Mono","SIGLEC10"
"426","DC:CD53_Mono:CD37","DC","CD53","Mono","CD37"
"427","DC:CD74_Mono:ACKR3","DC","CD74","Mono","ACKR3"
"428","DC:CD74_Mono:CXCR4","DC","CD74","Mono","CXCR4"
"429","DC:CD82_Mono:CD37","DC","CD82","Mono","CD37"
"430","DC:COPA_Mono:CD74","DC","COPA","Mono","CD74"
"431","DC:COPA_Mono:SORT1","DC","COPA","Mono","SORT1"
"432","DC:CXCL9_Mono:FCGR2A","DC","CXCL9","Mono","FCGR2A"
"433","DC:EBI3_Mono:IL27RA","DC","EBI3","Mono","IL27RA"
"434","DC:EBI3_Mono:IL6ST","DC","EBI3","Mono","IL6ST"
"435","DC:GRN_Mono:SORT1","DC","GRN","Mono","SORT1"
"436","DC:GRN_Mono:TNFRSF1A","DC","GRN","Mono","TNFRSF1A"
"437","DC:GRN_Mono:TNFRSF1B","DC","GRN","Mono","TNFRSF1B"
"438","DC:IL18_Mono:CD48","DC","IL18","Mono","CD48"
"439","DC:IL18R1_Mono:NETO2","DC","IL18R1","Mono","NETO2"
"440","DC:IL1RN_Mono:IL1B","DC","IL1RN","Mono","IL1B"
"441","DC:IL1RN_Mono:IL1R2","DC","IL1RN","Mono","IL1R2"
"442","DC:IL1RN_Mono:IL1RAP","DC","IL1RN","Mono","IL1RAP"
"443","DC:JAK1_Mono:IFNAR1","DC","JAK1","Mono","IFNAR1"
"444","DC:JAK1_Mono:IFNAR2","DC","JAK1","Mono","IFNAR2"
"445","DC:LGALS9_Mono:CD44","DC","LGALS9","Mono","CD44"
"446","DC:LGALS9_Mono:CD47","DC","LGALS9","Mono","CD47"
"447","DC:LGALS9_Mono:HAVCR2","DC","LGALS9","Mono","HAVCR2"
"448","DC:LGALS9_Mono:LRP1","DC","LGALS9","Mono","LRP1"
"449","DC:LGALS9_Mono:PTPRC","DC","LGALS9","Mono","PTPRC"
"450","DC:LGALS9_Mono:SLC1A5","DC","LGALS9","Mono","SLC1A5"
"451","DC:LILRB4_Mono:LAIR1","DC","LILRB4","Mono","LAIR1"
"452","DC:LMAN1_Mono:MCFD2","DC","LMAN1","Mono","MCFD2"
"453","DC:LY86_Mono:CD180","DC","LY86","Mono","CD180"
"454","DC:MIF_Mono:ACKR3","DC","MIF","Mono","ACKR3"
"455","DC:MIF_Mono:CD44","DC","MIF","Mono","CD44"
"456","DC:MIF_Mono:CD74","DC","MIF","Mono","CD74"
"457","DC:MIF_Mono:CXCR4","DC","MIF","Mono","CXCR4"
"458","DC:MIF_Mono:TNFRSF14","DC","MIF","Mono","TNFRSF14"
"459","DC:RPS19_Mono:C5AR1","DC","RPS19","Mono","C5AR1"
"460","DC:SDC2_Mono:PTPRJ","DC","SDC2","Mono","PTPRJ"
"461","DC:SEMA4B_Mono:PLXNB2","DC","SEMA4B","Mono","PLXNB2"
"462","DC:TGFBR1_Mono:BMPR2","DC","TGFBR1","Mono","BMPR2"
"463","DC:TGFBR1_Mono:ENG","DC","TGFBR1","Mono","ENG"
"464","DC:TGFBR1_Mono:TGFB1","DC","TGFBR1","Mono","TGFB1"
"465","DC:TNFRSF1A_Mono:TNF","DC","TNFRSF1A","Mono","TNF"
"466","DC:TNFRSF1B_Mono:TNF","DC","TNFRSF1B","Mono","TNF"
"467","DC:TNFSF13_Mono:FAS","DC","TNFSF13","Mono","FAS"
"468","DC:TNFSF13_Mono:TNFRSF14","DC","TNFSF13","Mono","TNFRSF14"
"469","DC:TNFSF13_Mono:TNFRSF1A","DC","TNFSF13","Mono","TNFRSF1A"
"470","DC:TOR2A_Mono:ATP5F1B","DC","TOR2A","Mono","ATP5F1B"
"471","DC:TYK2_Mono:IFNAR1","DC","TYK2","Mono","IFNAR1"
"472","DC:TYK2_Mono:IFNAR2","DC","TYK2","Mono","IFNAR2"
"473","DC:TYK2_Mono:JAK1","DC","TYK2","Mono","JAK1"
"474","Mono:ACTR2_Gran:LDLR","Mono","ACTR2","Gran","LDLR"
"475","Mono:APP_Gran:APLP2","Mono","APP","Gran","APLP2"
"476","Mono:APP_Gran:BACE1","Mono","APP","Gran","BACE1"
"477","Mono:APP_Gran:CD74","Mono","APP","Gran","CD74"
"478","Mono:APP_Gran:LRP1","Mono","APP","Gran","LRP1"
"479","Mono:APP_Gran:LRP10","Mono","APP","Gran","LRP10"
"480","Mono:APP_Gran:NCSTN","Mono","APP","Gran","NCSTN"
"481","Mono:APP_Gran:NOTCH2","Mono","APP","Gran","NOTCH2"
"482","Mono:APP_Gran:PLD1","Mono","APP","Gran","PLD1"
"483","Mono:APP_Gran:PTGER2","Mono","APP","Gran","PTGER2"
"484","Mono:APP_Gran:RPSA","Mono","APP","Gran","RPSA"
"485","Mono:ARPC5_Gran:LDLR","Mono","ARPC5","Gran","LDLR"
"486","Mono:CALM1_Gran:FAS","Mono","CALM1","Gran","FAS"
"487","Mono:CALM1_Gran:INSR","Mono","CALM1","Gran","INSR"
"488","Mono:CALM1_Gran:KCNQ1","Mono","CALM1","Gran","KCNQ1"
"489","Mono:CALM1_Gran:PDE1B","Mono","CALM1","Gran","PDE1B"
"490","Mono:CALM1_Gran:PTPRA","Mono","CALM1","Gran","PTPRA"
"491","Mono:CALM1_Gran:SELL","Mono","CALM1","Gran","SELL"
"492","Mono:CCL3_Gran:CCR1","Mono","CCL3","Gran","CCR1"
"493","Mono:CCR1_Gran:MBP","Mono","CCR1","Gran","MBP"
"494","Mono:CCR1_Gran:PRNP","Mono","CCR1","Gran","PRNP"
"495","Mono:CD4_Gran:CXCR4","Mono","CD4","Gran","CXCR4"
"496","Mono:CD53_Gran:CD37","Mono","CD53","Gran","CD37"
"497","Mono:CD82_Gran:CD37","Mono","CD82","Gran","CD37"
"498","Mono:FYN_Gran:SPN","Mono","FYN","Gran","SPN"
"499","Mono:GRN_Gran:SORT1","Mono","GRN","Gran","SORT1"
"500","Mono:GRN_Gran:TNFRSF1A","Mono","GRN","Gran","TNFRSF1A"
"501","Mono:GRN_Gran:TNFRSF1B","Mono","GRN","Gran","TNFRSF1B"
"502","Mono:HLA-B_Gran:CANX","Mono","HLA-B","Gran","CANX"
"503","Mono:HLA-B_Gran:LILRA1","Mono","HLA-B","Gran","LILRA1"
"504","Mono:HLA-B_Gran:LILRB1","Mono","HLA-B","Gran","LILRB1"
"505","Mono:HLA-B_Gran:LILRB2","Mono","HLA-B","Gran","LILRB2"
"506","Mono:HLA-DPA1_Gran:CD4","Mono","HLA-DPA1","Gran","CD4"
"507","Mono:HLA-DQB1_Gran:CD4","Mono","HLA-DQB1","Gran","CD4"
"508","Mono:ICAM2_Gran:ITGAM","Mono","ICAM2","Gran","ITGAM"
"509","Mono:ITGAM_Gran:ICAM1","Mono","ITGAM","Gran","ICAM1"
"510","Mono:LILRB1_Gran:HLA-F","Mono","LILRB1","Gran","HLA-F"
"511","Mono:LILRB1_Gran:LILRA5","Mono","LILRB1","Gran","LILRA5"
"512","Mono:LILRB4_Gran:LAIR1","Mono","LILRB4","Gran","LAIR1"
"513","Mono:LMAN1_Gran:MCFD2","Mono","LMAN1","Gran","MCFD2"
"514","Mono:LY86_Gran:CD180","Mono","LY86","Gran","CD180"
"515","Mono:NUCB2_Gran:ERAP1","Mono","NUCB2","Gran","ERAP1"
"516","Mono:QDPR_Gran:DYSF","Mono","QDPR","Gran","DYSF"
"517","Mono:SELPLG_Gran:ITGAM","Mono","SELPLG","Gran","ITGAM"
"518","Mono:SELPLG_Gran:ITGB2","Mono","SELPLG","Gran","ITGB2"
"519","Mono:SELPLG_Gran:SELL","Mono","SELPLG","Gran","SELL"
"520","Mono:SIGLEC7_Gran:CD33","Mono","SIGLEC7","Gran","CD33"
"521","Mono:SIGLEC7_Gran:CD4","Mono","SIGLEC7","Gran","CD4"
"522","Mono:TNF_Gran:FAS","Mono","TNF","Gran","FAS"
"523","Mono:TNF_Gran:LTBR","Mono","TNF","Gran","LTBR"
"524","Mono:TNF_Gran:TRADD","Mono","TNF","Gran","TRADD"
"525","Mono:TNF_Gran:TRPM2","Mono","TNF","Gran","TRPM2"
"526","Mono:TNF_Gran:VSIR","Mono","TNF","Gran","VSIR"
"527","Mono:TNFRSF1A_Gran:TNF","Mono","TNFRSF1A","Gran","TNF"
"528","Mono:TNFRSF1B_Gran:TNF","Mono","TNFRSF1B","Gran","TNF"
"529","Mono:TNFSF13_Gran:FAS","Mono","TNFSF13","Gran","FAS"
"530","Mono:TNFSF13_Gran:TNFRSF14","Mono","TNFSF13","Gran","TNFRSF14"
"531","Mono:TNFSF13_Gran:TNFRSF1A","Mono","TNFSF13","Gran","TNFRSF1A"
"532","Mono:TOR2A_Gran:ATP5F1B","Mono","TOR2A","Gran","ATP5F1B"
"533","Mono:TYK2_Gran:IFNAR1","Mono","TYK2","Gran","IFNAR1"
"534","Mono:TYK2_Gran:IFNAR2","Mono","TYK2","Gran","IFNAR2"
"535","Mono:TYK2_Gran:JAK1","Mono","TYK2","Gran","JAK1"
"536","Gran:ACTR2_Gran:LDLR","Gran","ACTR2","Gran","LDLR"
"537","Gran:APP_Gran:APLP2","Gran","APP","Gran","APLP2"
"538","Gran:APP_Gran:BACE1","Gran","APP","Gran","BACE1"
"539","Gran:APP_Gran:CD74","Gran","APP","Gran","CD74"
"540","Gran:APP_Gran:LRP1","Gran","APP","Gran","LRP1"
"541","Gran:APP_Gran:LRP10","Gran","APP","Gran","LRP10"
"542","Gran:APP_Gran:NCSTN","Gran","APP","Gran","NCSTN"
"543","Gran:APP_Gran:NOTCH2","Gran","APP","Gran","NOTCH2"
"544","Gran:APP_Gran:PLD1","Gran","APP","Gran","PLD1"
"545","Gran:APP_Gran:PTGER2","Gran","APP","Gran","PTGER2"
"546","Gran:APP_Gran:RPSA","Gran","APP","Gran","RPSA"
"547","Gran:ARPC5_Gran:LDLR","Gran","ARPC5","Gran","LDLR"
"548","Gran:CALM1_Gran:FAS","Gran","CALM1","Gran","FAS"
"549","Gran:CALM1_Gran:INSR","Gran","CALM1","Gran","INSR"
"550","Gran:CALM1_Gran:KCNQ1","Gran","CALM1","Gran","KCNQ1"
"551","Gran:CALM1_Gran:PDE1B","Gran","CALM1","Gran","PDE1B"
"552","Gran:CALM1_Gran:PTPRA","Gran","CALM1","Gran","PTPRA"
"553","Gran:CALM1_Gran:SELL","Gran","CALM1","Gran","SELL"
"554","Gran:CCL23_Gran:CCR1","Gran","CCL23","Gran","CCR1"
"555","Gran:CCR1_Gran:MBP","Gran","CCR1","Gran","MBP"
"556","Gran:CCR1_Gran:PRNP","Gran","CCR1","Gran","PRNP"
"557","Gran:CD4_Gran:CXCR4","Gran","CD4","Gran","CXCR4"
"558","Gran:CD53_Gran:CD37","Gran","CD53","Gran","CD37"
"559","Gran:CD82_Gran:CD37","Gran","CD82","Gran","CD37"
"560","Gran:FYN_Gran:SPN","Gran","FYN","Gran","SPN"
"561","Gran:GRN_Gran:SORT1","Gran","GRN","Gran","SORT1"
"562","Gran:GRN_Gran:TNFRSF1A","Gran","GRN","Gran","TNFRSF1A"
"563","Gran:GRN_Gran:TNFRSF1B","Gran","GRN","Gran","TNFRSF1B"
"564","Gran:HLA-B_Gran:CANX","Gran","HLA-B","Gran","CANX"
"565","Gran:HLA-B_Gran:LILRA1","Gran","HLA-B","Gran","LILRA1"
"566","Gran:HLA-B_Gran:LILRB1","Gran","HLA-B","Gran","LILRB1"
"567","Gran:HLA-B_Gran:LILRB2","Gran","HLA-B","Gran","LILRB2"
"568","Gran:HLA-DPA1_Gran:CD4","Gran","HLA-DPA1","Gran","CD4"
"569","Gran:HLA-DQB1_Gran:CD4","Gran","HLA-DQB1","Gran","CD4"
"570","Gran:ICAM2_Gran:ITGAM","Gran","ICAM2","Gran","ITGAM"
"571","Gran:ITGAM_Gran:ICAM1","Gran","ITGAM","Gran","ICAM1"
"572","Gran:LILRB1_Gran:HLA-F","Gran","LILRB1","Gran","HLA-F"
"573","Gran:LILRB1_Gran:LILRA5","Gran","LILRB1","Gran","LILRA5"
"574","Gran:LILRB4_Gran:LAIR1","Gran","LILRB4","Gran","LAIR1"
"575","Gran:LMAN1_Gran:MCFD2","Gran","LMAN1","Gran","MCFD2"
"576","Gran:LY86_Gran:CD180","Gran","LY86","Gran","CD180"
"577","Gran:NUCB2_Gran:ERAP1","Gran","NUCB2","Gran","ERAP1"
"578","Gran:QDPR_Gran:DYSF","Gran","QDPR","Gran","DYSF"
"579","Gran:SELPLG_Gran:ITGAM","Gran","SELPLG","Gran","ITGAM"
"580","Gran:SELPLG_Gran:ITGB2","Gran","SELPLG","Gran","ITGB2"
"581","Gran:SELPLG_Gran:SELL","Gran","SELPLG","Gran","SELL"
"582","Gran:SIGLEC7_Gran:CD33","Gran","SIGLEC7","Gran","CD33"
"583","Gran:SIGLEC7_Gran:CD4","Gran","SIGLEC7","Gran","CD4"
"584","Gran:TNF_Gran:FAS","Gran","TNF","Gran","FAS"
"585","Gran:TNF_Gran:LTBR","Gran","TNF","Gran","LTBR"
"586","Gran:TNF_Gran:TRADD","Gran","TNF","Gran","TRADD"
"587","Gran:TNF_Gran:TRPM2","Gran","TNF","Gran","TRPM2"
"588","Gran:TNF_Gran:VSIR","Gran","TNF","Gran","VSIR"
"589","Gran:TNFRSF1A_Gran:TNF","Gran","TNFRSF1A","Gran","TNF"
"590","Gran:TNFRSF1B_Gran:TNF","Gran","TNFRSF1B","Gran","TNF"
"591","Gran:TNFSF13_Gran:FAS","Gran","TNFSF13","Gran","FAS"
"592","Gran:TNFSF13_Gran:TNFRSF14","Gran","TNFSF13","Gran","TNFRSF14"
"593","Gran:TNFSF13_Gran:TNFRSF1A","Gran","TNFSF13","Gran","TNFRSF1A"
"594","Gran:TOR2A_Gran:ATP5F1B","Gran","TOR2A","Gran","ATP5F1B"
"595","Gran:TYK2_Gran:IFNAR1","Gran","TYK2","Gran","IFNAR1"
"596","Gran:TYK2_Gran:IFNAR2","Gran","TYK2","Gran","IFNAR2"
"597","Gran:TYK2_Gran:JAK1","Gran","TYK2","Gran","JAK1"
"598","T:ACTR2_Gran:LDLR","T","ACTR2","Gran","LDLR"
"599","T:ADRB2_Gran:CXCR4","T","ADRB2","Gran","CXCR4"
"600","T:ADRB2_Gran:HNRNPK","T","ADRB2","Gran","HNRNPK"
"601","T:ADRB2_Gran:MBP","T","ADRB2","Gran","MBP"
"602","T:ADRB2_Gran:PRNP","T","ADRB2","Gran","PRNP"
"603","T:ADRB2_Gran:SLC52A2","T","ADRB2","Gran","SLC52A2"
"604","T:ADRB2_Gran:TMEM259","T","ADRB2","Gran","TMEM259"
"605","T:ADRB2_Gran:VAPA","T","ADRB2","Gran","VAPA"
"606","T:ADRB2_Gran:YWHAQ","T","ADRB2","Gran","YWHAQ"
"607","T:ARPC5_Gran:LDLR","T","ARPC5","Gran","LDLR"
"608","T:B2M_Gran:HLA-F","T","B2M","Gran","HLA-F"
"609","T:B2M_Gran:LILRB1","T","B2M","Gran","LILRB1"
"610","T:B2M_Gran:LILRB2","T","B2M","Gran","LILRB2"
"611","T:B2M_Gran:TFRC","T","B2M","Gran","TFRC"
"612","T:CALM1_Gran:FAS","T","CALM1","Gran","FAS"
"613","T:CALM1_Gran:INSR","T","CALM1","Gran","INSR"
"614","T:CALM1_Gran:KCNQ1","T","CALM1","Gran","KCNQ1"
"615","T:CALM1_Gran:PDE1B","T","CALM1","Gran","PDE1B"
"616","T:CALM1_Gran:PTPRA","T","CALM1","Gran","PTPRA"
"617","T:CALM1_Gran:SELL","T","CALM1","Gran","SELL"
"618","T:CCL3_Gran:CCR1","T","CCL3","Gran","CCR1"
"619","T:CCL3L1_Gran:CCR1","T","CCL3L1","Gran","CCR1"
"620","T:CCL4_Gran:CCR1","T","CCL4","Gran","CCR1"
"621","T:CCL5_Gran:CCR1","T","CCL5","Gran","CCR1"
"622","T:CCL5_Gran:SDC4","T","CCL5","Gran","SDC4"
"623","T:CD320_Gran:TMEM167A","T","CD320","Gran","TMEM167A"
"624","T:CD53_Gran:CD37","T","CD53","Gran","CD37"
"625","T:CD69_Gran:SIRPA","T","CD69","Gran","SIRPA"
"626","T:FYN_Gran:SPN","T","FYN","Gran","SPN"
"627","T:HLA-A_Gran:APLP2","T","HLA-A","Gran","APLP2"
"628","T:HLA-A_Gran:LILRA1","T","HLA-A","Gran","LILRA1"
"629","T:HLA-A_Gran:LILRB1","T","HLA-A","Gran","LILRB1"
"630","T:HLA-A_Gran:LILRB2","T","HLA-A","Gran","LILRB2"
"631","T:HLA-B_Gran:CANX","T","HLA-B","Gran","CANX"
"632","T:HLA-B_Gran:LILRA1","T","HLA-B","Gran","LILRA1"
"633","T:HLA-B_Gran:LILRB1","T","HLA-B","Gran","LILRB1"
"634","T:HLA-B_Gran:LILRB2","T","HLA-B","Gran","LILRB2"
"635","T:HLA-DPA1_Gran:CD4","T","HLA-DPA1","Gran","CD4"
"636","T:HLA-DQB1_Gran:CD4","T","HLA-DQB1","Gran","CD4"
"637","T:HLA-DRA_Gran:CD37","T","HLA-DRA","Gran","CD37"
"638","T:HLA-DRA_Gran:CD4","T","HLA-DRA","Gran","CD4"
"639","T:HLA-DRA_Gran:CD53","T","HLA-DRA","Gran","CD53"
"640","T:HLA-DRA_Gran:CD63","T","HLA-DRA","Gran","CD63"
"641","T:HLA-DRA_Gran:CD81","T","HLA-DRA","Gran","CD81"
"642","T:HLA-DRA_Gran:CD82","T","HLA-DRA","Gran","CD82"
"643","T:HLA-DRA_Gran:CD9","T","HLA-DRA","Gran","CD9"
"644","T:HLA-DRB1_Gran:CD37","T","HLA-DRB1","Gran","CD37"
"645","T:HLA-DRB1_Gran:CD4","T","HLA-DRB1","Gran","CD4"
"646","T:HLA-DRB1_Gran:CD53","T","HLA-DRB1","Gran","CD53"
"647","T:HLA-DRB1_Gran:CD81","T","HLA-DRB1","Gran","CD81"
"648","T:HLA-DRB1_Gran:CD82","T","HLA-DRB1","Gran","CD82"
"649","T:ICAM2_Gran:ITGAM","T","ICAM2","Gran","ITGAM"
"650","T:IFNG_Gran:IFNGR1","T","IFNG","Gran","IFNGR1"
"651","T:IFNG_Gran:IFNGR2","T","IFNG","Gran","IFNGR2"
"652","T:ITGB2_Gran:ICAM1","T","ITGB2","Gran","ICAM1"
"653","T:ITGB2_Gran:ICAM2","T","ITGB2","Gran","ICAM2"
"654","T:ITGB2_Gran:ICAM3","T","ITGB2","Gran","ICAM3"
"655","T:JAK1_Gran:IFNAR1","T","JAK1","Gran","IFNAR1"
"656","T:JAK1_Gran:IFNAR2","T","JAK1","Gran","IFNAR2"
"657","T:KLRD1_Gran:B2M","T","KLRD1","Gran","B2M"
"658","T:KLRD1_Gran:HLA-A","T","KLRD1","Gran","HLA-A"
"659","T:KLRD1_Gran:HLA-E","T","KLRD1","Gran","HLA-E"
"660","T:LTA_Gran:LTBR","T","LTA","Gran","LTBR"
"661","T:LTA_Gran:TNFRSF14","T","LTA","Gran","TNFRSF14"
"662","T:LTA_Gran:TNFRSF1A","T","LTA","Gran","TNFRSF1A"
"663","T:LTA_Gran:TNFRSF1B","T","LTA","Gran","TNFRSF1B"
"664","T:LTB_Gran:TNFRSF1A","T","LTB","Gran","TNFRSF1A"
"665","T:SELPLG_Gran:ITGAM","T","SELPLG","Gran","ITGAM"
"666","T:SELPLG_Gran:ITGB2","T","SELPLG","Gran","ITGB2"
"667","T:SELPLG_Gran:SELL","T","SELPLG","Gran","SELL"
"668","T:SPON2_Gran:ITGA4","T","SPON2","Gran","ITGA4"
"669","T:SPON2_Gran:ITGA5","T","SPON2","Gran","ITGA5"
"670","T:SPON2_Gran:ITGAM","T","SPON2","Gran","ITGAM"
"671","T:SPON2_Gran:ITGB1","T","SPON2","Gran","ITGB1"
"672","T:SPON2_Gran:ITGB2","T","SPON2","Gran","ITGB2"
"673","T:TNF_Gran:FAS","T","TNF","Gran","FAS"
"674","T:TNF_Gran:LTBR","T","TNF","Gran","LTBR"
"675","T:TNF_Gran:TRADD","T","TNF","Gran","TRADD"
"676","T:TNF_Gran:TRPM2","T","TNF","Gran","TRPM2"
"677","T:TNF_Gran:VSIR","T","TNF","Gran","VSIR"
"678","T:TNFRSF1B_Gran:TNF","T","TNFRSF1B","Gran","TNF"
"679","NK:ACTR2_Gran:LDLR","NK","ACTR2","Gran","LDLR"
"680","NK:ARPC5_Gran:LDLR","NK","ARPC5","Gran","LDLR"
"681","NK:B2M_Gran:HLA-F","NK","B2M","Gran","HLA-F"
"682","NK:B2M_Gran:LILRB1","NK","B2M","Gran","LILRB1"
"683","NK:B2M_Gran:LILRB2","NK","B2M","Gran","LILRB2"
"684","NK:B2M_Gran:TFRC","NK","B2M","Gran","TFRC"
"685","NK:CALM1_Gran:FAS","NK","CALM1","Gran","FAS"
"686","NK:CALM1_Gran:INSR","NK","CALM1","Gran","INSR"
"687","NK:CALM1_Gran:KCNQ1","NK","CALM1","Gran","KCNQ1"
"688","NK:CALM1_Gran:PDE1B","NK","CALM1","Gran","PDE1B"
"689","NK:CALM1_Gran:PTPRA","NK","CALM1","Gran","PTPRA"
"690","NK:CALM1_Gran:SELL","NK","CALM1","Gran","SELL"
"691","NK:CCL3_Gran:CCR1","NK","CCL3","Gran","CCR1"
