"","interaction_ID","sender_celltype","sender_gene","receiver_celltype","receiver_gene"
"349","HSPC:TNFSF13_Mono:FAS","HSPC","TNFSF13","Mono","FAS"
"350","HSPC:TNFSF13_Mono:TNFRSF14","HSPC","TNFSF13","Mono","TNFRSF14"
"351","HSPC:TNFSF13_Mono:TNFRSF1A","HSPC","TNFSF13","Mono","TNFRSF1A"
"352","HSPC:TOR2A_Mono:ATP5F1B","HSPC","TOR2A","Mono","ATP5F1B"
"353","HSPC:TYK2_Mono:IFNAR1","HSPC","TYK2","Mono","IFNAR1"
"354","HSPC:TYK2_Mono:IFNAR2","HSPC","TYK2","Mono","IFNAR2"
"355","HSPC:TYK2_Mono:JAK1","HSPC","TYK2","Mono","JAK1"
"356","HSPC:VSTM1_Mono:LAMP1","HSPC","VSTM1","Mono","LAMP1"
"357","Ery:ACTR2_Mono:LDLR","Ery","ACTR2","Mono","LDLR"
"358","Ery:ADAM15_Mono:ITGA5","Ery","ADAM15","Mono","ITGA5"
"359","Ery:ADAM15_Mono:ITGB1","Ery","ADAM15","Mono","ITGB1"
"360","Ery:ADM_Mono:ACKR3","Ery","ADM","Mono","ACKR3"
"361","Ery:ALOX5AP_Mono:ALOX5","Ery","ALOX5AP","Mono","ALOX5"
"362","Ery:ANXA2_Mono:DYSF","Ery","ANXA2","Mono","DYSF"
"363","Ery:ANXA2_Mono:TLR2","Ery","ANXA2","Mono","TLR2"
"364","Ery:ARPC5_Mono:LDLR","Ery","ARPC5","Mono","LDLR"
"365","Ery:CCL3_Mono:CCR1","Ery","CCL3","Mono","CCR1"
"366","Ery:CCL4_Mono:CCR1","Ery","CCL4","Mono","CCR1"
"367","Ery:CD14_Mono:ITGA4","Ery","CD14","Mono","ITGA4"
"368","Ery:CD14_Mono:ITGB1","Ery","CD14","Mono","ITGB1"
"369","Ery:CD14_Mono:ITGB2","Ery","CD14","Mono","ITGB2"
"370","Ery:CD14_Mono:TLR4","Ery","CD14","Mono","TLR4"
"371","Ery:CD53_Mono:CD37","Ery","CD53","Mono","CD37"
"372","Ery:CD74_Mono:ACKR3","Ery","CD74","Mono","ACKR3"
"373","Ery:CD74_Mono:CXCR4","Ery","CD74","Mono","CXCR4"
"374","Ery:CD82_Mono:CD37","Ery","CD82","Mono","CD37"
"375","Ery:CD99_Mono:CD81","Ery","CD99","Mono","CD81"
"376","Ery:CD99_Mono:PILRA","Ery","CD99","Mono","PILRA"
"377","Ery:COL18A1_Mono:ITGA5","Ery","COL18A1","Mono","ITGA5"
"378","Ery:COL18A1_Mono:ITGB1","Ery","COL18A1","Mono","ITGB1"
"379","Ery:COPA_Mono:CD74","Ery","COPA","Mono","CD74"
"380","Ery:COPA_Mono:SORT1","Ery","COPA","Mono","SORT1"
"381","Ery:FCGR1A_Mono:LILRB3","Ery","FCGR1A","Mono","LILRB3"
"382","Ery:FCGR1A_Mono:PILRA","Ery","FCGR1A","Mono","PILRA"
"383","Ery:GNAI2_Mono:ADCY7","Ery","GNAI2","Mono","ADCY7"
"384","Ery:GNAI2_Mono:C5AR1","Ery","GNAI2","Mono","C5AR1"
"385","Ery:GNAI2_Mono:FPR1","Ery","GNAI2","Mono","FPR1"
"386","Ery:GNAI2_Mono:S1PR4","Ery","GNAI2","Mono","S1PR4"
"387","Ery:GRN_Mono:SORT1","Ery","GRN","Mono","SORT1"
"388","Ery:GRN_Mono:TNFRSF1A","Ery","GRN","Mono","TNFRSF1A"
"389","Ery:GRN_Mono:TNFRSF1B","Ery","GRN","Mono","TNFRSF1B"
"390","Ery:ICAM4_Mono:ITGA4","Ery","ICAM4","Mono","ITGA4"
"391","Ery:ICAM4_Mono:ITGAL","Ery","ICAM4","Mono","ITGAL"
"392","Ery:ICAM4_Mono:ITGAM","Ery","ICAM4","Mono","ITGAM"
"393","Ery:ICAM4_Mono:ITGB1","Ery","ICAM4","Mono","ITGB1"
"394","Ery:ICAM4_Mono:ITGB2","Ery","ICAM4","Mono","ITGB2"
"395","Ery:JAK1_Mono:IFNAR1","Ery","JAK1","Mono","IFNAR1"
"396","Ery:JAK1_Mono:IFNAR2","Ery","JAK1","Mono","IFNAR2"
"397","Ery:LGALS9_Mono:CD44","Ery","LGALS9","Mono","CD44"
"398","Ery:LGALS9_Mono:CD47","Ery","LGALS9","Mono","CD47"
"399","Ery:LGALS9_Mono:HAVCR2","Ery","LGALS9","Mono","HAVCR2"
"400","Ery:LGALS9_Mono:LRP1","Ery","LGALS9","Mono","LRP1"
"401","Ery:LGALS9_Mono:PTPRC","Ery","LGALS9","Mono","PTPRC"
"402","Ery:LGALS9_Mono:SLC1A5","Ery","LGALS9","Mono","SLC1A5"
"403","Ery:LRPAP1_Mono:LDLR","Ery","LRPAP1","Mono","LDLR"
"404","Ery:LRPAP1_Mono:LRP1","Ery","LRPAP1","Mono","LRP1"
"405","Ery:LRPAP1_Mono:SIRPA","Ery","LRPAP1","Mono","SIRPA"
"406","Ery:LRPAP1_Mono:SORL1","Ery","LRPAP1","Mono","SORL1"
"407","Ery:LRPAP1_Mono:SORT1","Ery","LRPAP1","Mono","SORT1"
"408","Ery:MIF_Mono:ACKR3","Ery","MIF","Mono","ACKR3"
"409","Ery:MIF_Mono:CD44","Ery","MIF","Mono","CD44"
"410","Ery:MIF_Mono:CD74","Ery","MIF","Mono","CD74"
"411","Ery:MIF_Mono:CXCR4","Ery","MIF","Mono","CXCR4"
"412","Ery:MIF_Mono:TNFRSF14","Ery","MIF","Mono","TNFRSF14"
"413","Ery:NPTN_Mono:NCAM1","Ery","NPTN","Mono","NCAM1"
"414","Ery:PILRA_Mono:BTN3A2","Ery","PILRA","Mono","BTN3A2"
"415","Ery:PILRA_Mono:LILRA1","Ery","PILRA","Mono","LILRA1"
"416","Ery:PILRA_Mono:LILRB2","Ery","PILRA","Mono","LILRB2"
"417","Ery:RPS19_Mono:C5AR1","Ery","RPS19","Mono","C5AR1"
"418","Ery:S100A8_Mono:CD36","Ery","S100A8","Mono","CD36"
"419","Ery:S100A8_Mono:CD68","Ery","S100A8","Mono","CD68"
"420","Ery:S100A8_Mono:ITGB2","Ery","S100A8","Mono","ITGB2"
"421","Ery:S100A8_Mono:TLR4","Ery","S100A8","Mono","TLR4"
"422","Ery:TIMP3_Mono:ADAM17","Ery","TIMP3","Mono","ADAM17"
"423","Ery:TIMP3_Mono:CD44","Ery","TIMP3","Mono","CD44"
"424","Ery:TLR2_Mono:CD14","Ery","TLR2","Mono","CD14"
"425","Ery:TLR2_Mono:CD36","Ery","TLR2","Mono","CD36"
"426","Ery:TOR2A_Mono:ATP5F1B","Ery","TOR2A","Mono","ATP5F1B"
"427","DC:ACTR2_Mono:LDLR","DC","ACTR2","Mono","LDLR"
"428","DC:ADAM10_Mono:CADM1","DC","ADAM10","Mono","CADM1"
"429","DC:ADAM10_Mono:CD44","DC","ADAM10","Mono","CD44"
"430","DC:ADAM10_Mono:IL6R","DC","ADAM10","Mono","IL6R"
"431","DC:ADAM10_Mono:NOTCH2","DC","ADAM10","Mono","NOTCH2"
"432","DC:ADAM10_Mono:TSPAN14","DC","ADAM10","Mono","TSPAN14"
"433","DC:AREG_Mono:ICAM1","DC","AREG","Mono","ICAM1"
"434","DC:ARPC5_Mono:LDLR","DC","ARPC5","Mono","LDLR"
"435","DC:CCL3_Mono:CCR1","DC","CCL3","Mono","CCR1"
"436","DC:CD52_Mono:SIGLEC10","DC","CD52","Mono","SIGLEC10"
"437","DC:CD53_Mono:CD37","DC","CD53","Mono","CD37"
"438","DC:CD74_Mono:ACKR3","DC","CD74","Mono","ACKR3"
"439","DC:CD74_Mono:CXCR4","DC","CD74","Mono","CXCR4"
"440","DC:CD82_Mono:CD37","DC","CD82","Mono","CD37"
"441","DC:COPA_Mono:CD74","DC","COPA","Mono","CD74"
"442","DC:COPA_Mono:SORT1","DC","COPA","Mono","SORT1"
"443","DC:CXCL9_Mono:FCGR2A","DC","CXCL9","Mono","FCGR2A"
"444","DC:EBI3_Mono:IL27RA","DC","EBI3","Mono","IL27RA"
"445","DC:EBI3_Mono:IL6ST","DC","EBI3","Mono","IL6ST"
"446","DC:GRN_Mono:SORT1","DC","GRN","Mono","SORT1"
"447","DC:GRN_Mono:TNFRSF1A","DC","GRN","Mono","TNFRSF1A"
"448","DC:GRN_Mono:TNFRSF1B","DC","GRN","Mono","TNFRSF1B"
"449","DC:ICAM4_Mono:ITGA4","DC","ICAM4","Mono","ITGA4"
"450","DC:ICAM4_Mono:ITGAL","DC","ICAM4","Mono","ITGAL"
"451","DC:ICAM4_Mono:ITGAM","DC","ICAM4","Mono","ITGAM"
"452","DC:ICAM4_Mono:ITGB1","DC","ICAM4","Mono","ITGB1"
"453","DC:ICAM4_Mono:ITGB2","DC","ICAM4","Mono","ITGB2"
"454","DC:IL18_Mono:CD48","DC","IL18","Mono","CD48"
"455","DC:IL18R1_Mono:NETO2","DC","IL18R1","Mono","NETO2"
"456","DC:IL1RN_Mono:IL1B","DC","IL1RN","Mono","IL1B"
"457","DC:IL1RN_Mono:IL1R2","DC","IL1RN","Mono","IL1R2"
"458","DC:IL1RN_Mono:IL1RAP","DC","IL1RN","Mono","IL1RAP"
"459","DC:JAK1_Mono:IFNAR1","DC","JAK1","Mono","IFNAR1"
"460","DC:JAK1_Mono:IFNAR2","DC","JAK1","Mono","IFNAR2"
"461","DC:LGALS9_Mono:CD44","DC","LGALS9","Mono","CD44"
"462","DC:LGALS9_Mono:CD47","DC","LGALS9","Mono","CD47"
"463","DC:LGALS9_Mono:HAVCR2","DC","LGALS9","Mono","HAVCR2"
"464","DC:LGALS9_Mono:LRP1","DC","LGALS9","Mono","LRP1"
"465","DC:LGALS9_Mono:PTPRC","DC","LGALS9","Mono","PTPRC"
"466","DC:LGALS9_Mono:SLC1A5","DC","LGALS9","Mono","SLC1A5"
"467","DC:LILRB4_Mono:LAIR1","DC","LILRB4","Mono","LAIR1"
"468","DC:LMAN1_Mono:MCFD2","DC","LMAN1","Mono","MCFD2"
"469","DC:LY86_Mono:CD180","DC","LY86","Mono","CD180"
"470","DC:MIF_Mono:ACKR3","DC","MIF","Mono","ACKR3"
"471","DC:MIF_Mono:CD44","DC","MIF","Mono","CD44"
"472","DC:MIF_Mono:CD74","DC","MIF","Mono","CD74"
"473","DC:MIF_Mono:CXCR4","DC","MIF","Mono","CXCR4"
"474","DC:MIF_Mono:TNFRSF14","DC","MIF","Mono","TNFRSF14"
"475","DC:RPS19_Mono:C5AR1","DC","RPS19","Mono","C5AR1"
"476","DC:SDC2_Mono:PTPRJ","DC","SDC2","Mono","PTPRJ"
"477","DC:SEMA4B_Mono:PLXNB2","DC","SEMA4B","Mono","PLXNB2"
"478","DC:TGFBR1_Mono:BMPR2","DC","TGFBR1","Mono","BMPR2"
"479","DC:TGFBR1_Mono:ENG","DC","TGFBR1","Mono","ENG"
"480","DC:TNFSF13_Mono:FAS","DC","TNFSF13","Mono","FAS"
"481","DC:TNFSF13_Mono:TNFRSF14","DC","TNFSF13","Mono","TNFRSF14"
"482","DC:TNFSF13_Mono:TNFRSF1A","DC","TNFSF13","Mono","TNFRSF1A"
"483","DC:TOR2A_Mono:ATP5F1B","DC","TOR2A","Mono","ATP5F1B"
"484","DC:TYK2_Mono:IFNAR1","DC","TYK2","Mono","IFNAR1"
"485","DC:TYK2_Mono:IFNAR2","DC","TYK2","Mono","IFNAR2"
"486","DC:TYK2_Mono:JAK1","DC","TYK2","Mono","JAK1"
"487","Mono:ACTR2_Gran:LDLR","Mono","ACTR2","Gran","LDLR"
"488","Mono:APP_Gran:APLP2","Mono","APP","Gran","APLP2"
"489","Mono:APP_Gran:BACE1","Mono","APP","Gran","BACE1"
"490","Mono:APP_Gran:CD74","Mono","APP","Gran","CD74"
"491","Mono:APP_Gran:LRP1","Mono","APP","Gran","LRP1"
"492","Mono:APP_Gran:LRP10","Mono","APP","Gran","LRP10"
"493","Mono:APP_Gran:NCSTN","Mono","APP","Gran","NCSTN"
"494","Mono:APP_Gran:NOTCH2","Mono","APP","Gran","NOTCH2"
"495","Mono:APP_Gran:PLD1","Mono","APP","Gran","PLD1"
"496","Mono:APP_Gran:PTGER2","Mono","APP","Gran","PTGER2"
"497","Mono:APP_Gran:RPSA","Mono","APP","Gran","RPSA"
"498","Mono:ARPC5_Gran:LDLR","Mono","ARPC5","Gran","LDLR"
"499","Mono:CALM1_Gran:FAS","Mono","CALM1","Gran","FAS"
"500","Mono:CALM1_Gran:INSR","Mono","CALM1","Gran","INSR"
"501","Mono:CALM1_Gran:KCNQ1","Mono","CALM1","Gran","KCNQ1"
"502","Mono:CALM1_Gran:PDE1B","Mono","CALM1","Gran","PDE1B"
"503","Mono:CALM1_Gran:PTPRA","Mono","CALM1","Gran","PTPRA"
"504","Mono:CALM1_Gran:SELL","Mono","CALM1","Gran","SELL"
"505","Mono:CCL3_Gran:CCR1","Mono","CCL3","Gran","CCR1"
"506","Mono:CCL3L1_Gran:CCR1","Mono","CCL3L1","Gran","CCR1"
"507","Mono:CCL4_Gran:CCR1","Mono","CCL4","Gran","CCR1"
"508","Mono:CCR1_Gran:MBP","Mono","CCR1","Gran","MBP"
"509","Mono:CCR1_Gran:PRNP","Mono","CCR1","Gran","PRNP"
"510","Mono:CD4_Gran:CXCR4","Mono","CD4","Gran","CXCR4"
"511","Mono:CD53_Gran:CD37","Mono","CD53","Gran","CD37"
"512","Mono:CD82_Gran:CD37","Mono","CD82","Gran","CD37"
"513","Mono:FYN_Gran:SPN","Mono","FYN","Gran","SPN"
"514","Mono:GRN_Gran:SORT1","Mono","GRN","Gran","SORT1"
"515","Mono:GRN_Gran:TNFRSF1A","Mono","GRN","Gran","TNFRSF1A"
"516","Mono:GRN_Gran:TNFRSF1B","Mono","GRN","Gran","TNFRSF1B"
"517","Mono:HLA-B_Gran:CANX","Mono","HLA-B","Gran","CANX"
"518","Mono:HLA-B_Gran:LILRA1","Mono","HLA-B","Gran","LILRA1"
"519","Mono:HLA-B_Gran:LILRB1","Mono","HLA-B","Gran","LILRB1"
"520","Mono:HLA-B_Gran:LILRB2","Mono","HLA-B","Gran","LILRB2"
"521","Mono:HLA-DPA1_Gran:CD4","Mono","HLA-DPA1","Gran","CD4"
"522","Mono:HLA-DQB1_Gran:CD4","Mono","HLA-DQB1","Gran","CD4"
"523","Mono:ICAM2_Gran:ITGAM","Mono","ICAM2","Gran","ITGAM"
"524","Mono:LILRB1_Gran:LILRA5","Mono","LILRB1","Gran","LILRA5"
"525","Mono:LILRB4_Gran:LAIR1","Mono","LILRB4","Gran","LAIR1"
"526","Mono:LMAN1_Gran:MCFD2","Mono","LMAN1","Gran","MCFD2"
"527","Mono:LY86_Gran:CD180","Mono","LY86","Gran","CD180"
"528","Mono:NUCB2_Gran:ERAP1","Mono","NUCB2","Gran","ERAP1"
"529","Mono:QDPR_Gran:DYSF","Mono","QDPR","Gran","DYSF"
"530","Mono:SELPLG_Gran:ITGAM","Mono","SELPLG","Gran","ITGAM"
"531","Mono:SELPLG_Gran:ITGB2","Mono","SELPLG","Gran","ITGB2"
"532","Mono:SELPLG_Gran:SELL","Mono","SELPLG","Gran","SELL"
"533","Mono:SIGLEC1_Gran:PTPRC","Mono","SIGLEC1","Gran","PTPRC"
"534","Mono:SIGLEC1_Gran:SPN","Mono","SIGLEC1","Gran","SPN"
"535","Mono:SIGLEC7_Gran:CD33","Mono","SIGLEC7","Gran","CD33"
"536","Mono:SIGLEC7_Gran:CD4","Mono","SIGLEC7","Gran","CD4"
"537","Mono:TNF_Gran:FAS","Mono","TNF","Gran","FAS"
"538","Mono:TNF_Gran:LTBR","Mono","TNF","Gran","LTBR"
"539","Mono:TNF_Gran:TRADD","Mono","TNF","Gran","TRADD"
"540","Mono:TNF_Gran:TRPM2","Mono","TNF","Gran","TRPM2"
"541","Mono:TNF_Gran:VSIR","Mono","TNF","Gran","VSIR"
"542","Mono:TNFSF13_Gran:FAS","Mono","TNFSF13","Gran","FAS"
"543","Mono:TNFSF13_Gran:TNFRSF14","Mono","TNFSF13","Gran","TNFRSF14"
"544","Mono:TNFSF13_Gran:TNFRSF1A","Mono","TNFSF13","Gran","TNFRSF1A"
"545","Mono:TOR2A_Gran:ATP5F1B","Mono","TOR2A","Gran","ATP5F1B"
"546","Mono:TYK2_Gran:IFNAR1","Mono","TYK2","Gran","IFNAR1"
"547","Mono:TYK2_Gran:IFNAR2","Mono","TYK2","Gran","IFNAR2"
"548","Mono:TYK2_Gran:JAK1","Mono","TYK2","Gran","JAK1"
"549","Gran:ACTR2_Gran:LDLR","Gran","ACTR2","Gran","LDLR"
"550","Gran:APP_Gran:APLP2","Gran","APP","Gran","APLP2"
"551","Gran:APP_Gran:BACE1","Gran","APP","Gran","BACE1"
"552","Gran:APP_Gran:CD74","Gran","APP","Gran","CD74"
"553","Gran:APP_Gran:LRP1","Gran","APP","Gran","LRP1"
"554","Gran:APP_Gran:LRP10","Gran","APP","Gran","LRP10"
"555","Gran:APP_Gran:NCSTN","Gran","APP","Gran","NCSTN"
"556","Gran:APP_Gran:NOTCH2","Gran","APP","Gran","NOTCH2"
"557","Gran:APP_Gran:PLD1","Gran","APP","Gran","PLD1"
"558","Gran:APP_Gran:PTGER2","Gran","APP","Gran","PTGER2"
"559","Gran:APP_Gran:RPSA","Gran","APP","Gran","RPSA"
"560","Gran:ARPC5_Gran:LDLR","Gran","ARPC5","Gran","LDLR"
"561","Gran:CALM1_Gran:FAS","Gran","CALM1","Gran","FAS"
"562","Gran:CALM1_Gran:INSR","Gran","CALM1","Gran","INSR"
"563","Gran:CALM1_Gran:KCNQ1","Gran","CALM1","Gran","KCNQ1"
"564","Gran:CALM1_Gran:PDE1B","Gran","CALM1","Gran","PDE1B"
"565","Gran:CALM1_Gran:PTPRA","Gran","CALM1","Gran","PTPRA"
"566","Gran:CALM1_Gran:SELL","Gran","CALM1","Gran","SELL"
"567","Gran:CCL23_Gran:CCR1","Gran","CCL23","Gran","CCR1"
"568","Gran:CCL3_Gran:CCR1","Gran","CCL3","Gran","CCR1"
"569","Gran:CCL3L1_Gran:CCR1","Gran","CCL3L1","Gran","CCR1"
"570","Gran:CCR1_Gran:MBP","Gran","CCR1","Gran","MBP"
"571","Gran:CCR1_Gran:PRNP","Gran","CCR1","Gran","PRNP"
"572","Gran:CD4_Gran:CXCR4","Gran","CD4","Gran","CXCR4"
"573","Gran:CD53_Gran:CD37","Gran","CD53","Gran","CD37"
"574","Gran:CD82_Gran:CD37","Gran","CD82","Gran","CD37"
"575","Gran:FYN_Gran:SPN","Gran","FYN","Gran","SPN"
"576","Gran:GRN_Gran:SORT1","Gran","GRN","Gran","SORT1"
"577","Gran:GRN_Gran:TNFRSF1A","Gran","GRN","Gran","TNFRSF1A"
"578","Gran:GRN_Gran:TNFRSF1B","Gran","GRN","Gran","TNFRSF1B"
"579","Gran:HLA-B_Gran:CANX","Gran","HLA-B","Gran","CANX"
"580","Gran:HLA-B_Gran:LILRA1","Gran","HLA-B","Gran","LILRA1"
"581","Gran:HLA-B_Gran:LILRB1","Gran","HLA-B","Gran","LILRB1"
"582","Gran:HLA-B_Gran:LILRB2","Gran","HLA-B","Gran","LILRB2"
"583","Gran:HLA-DPA1_Gran:CD4","Gran","HLA-DPA1","Gran","CD4"
"584","Gran:HLA-DQB1_Gran:CD4","Gran","HLA-DQB1","Gran","CD4"
"585","Gran:ICAM2_Gran:ITGAM","Gran","ICAM2","Gran","ITGAM"
"586","Gran:LILRB1_Gran:LILRA5","Gran","LILRB1","Gran","LILRA5"
"587","Gran:LILRB4_Gran:LAIR1","Gran","LILRB4","Gran","LAIR1"
"588","Gran:LMAN1_Gran:MCFD2","Gran","LMAN1","Gran","MCFD2"
"589","Gran:LY86_Gran:CD180","Gran","LY86","Gran","CD180"
"590","Gran:NUCB2_Gran:ERAP1","Gran","NUCB2","Gran","ERAP1"
"591","Gran:QDPR_Gran:DYSF","Gran","QDPR","Gran","DYSF"
"592","Gran:SELPLG_Gran:ITGAM","Gran","SELPLG","Gran","ITGAM"
"593","Gran:SELPLG_Gran:ITGB2","Gran","SELPLG","Gran","ITGB2"
"594","Gran:SELPLG_Gran:SELL","Gran","SELPLG","Gran","SELL"
"595","Gran:SIGLEC1_Gran:PTPRC","Gran","SIGLEC1","Gran","PTPRC"
"596","Gran:SIGLEC1_Gran:SPN","Gran","SIGLEC1","Gran","SPN"
"597","Gran:SIGLEC7_Gran:CD33","Gran","SIGLEC7","Gran","CD33"
"598","Gran:SIGLEC7_Gran:CD4","Gran","SIGLEC7","Gran","CD4"
"599","Gran:TNF_Gran:FAS","Gran","TNF","Gran","FAS"
"600","Gran:TNF_Gran:LTBR","Gran","TNF","Gran","LTBR"
"601","Gran:TNF_Gran:TRADD","Gran","TNF","Gran","TRADD"
"602","Gran:TNF_Gran:TRPM2","Gran","TNF","Gran","TRPM2"
"603","Gran:TNF_Gran:VSIR","Gran","TNF","Gran","VSIR"
"604","Gran:TNFSF13_Gran:FAS","Gran","TNFSF13","Gran","FAS"
"605","Gran:TNFSF13_Gran:TNFRSF14","Gran","TNFSF13","Gran","TNFRSF14"
"606","Gran:TNFSF13_Gran:TNFRSF1A","Gran","TNFSF13","Gran","TNFRSF1A"
"607","Gran:TOR2A_Gran:ATP5F1B","Gran","TOR2A","Gran","ATP5F1B"
"608","Gran:TYK2_Gran:IFNAR1","Gran","TYK2","Gran","IFNAR1"
"609","Gran:TYK2_Gran:IFNAR2","Gran","TYK2","Gran","IFNAR2"
"610","Gran:TYK2_Gran:JAK1","Gran","TYK2","Gran","JAK1"
"611","T:ACTR2_Gran:LDLR","T","ACTR2","Gran","LDLR"
"612","T:ADRB2_Gran:CXCR4","T","ADRB2","Gran","CXCR4"
"613","T:ADRB2_Gran:HNRNPK","T","ADRB2","Gran","HNRNPK"
"614","T:ADRB2_Gran:MBP","T","ADRB2","Gran","MBP"
"615","T:ADRB2_Gran:PRNP","T","ADRB2","Gran","PRNP"
"616","T:ADRB2_Gran:SLC52A2","T","ADRB2","Gran","SLC52A2"
"617","T:ADRB2_Gran:TMEM259","T","ADRB2","Gran","TMEM259"
"618","T:ADRB2_Gran:VAPA","T","ADRB2","Gran","VAPA"
"619","T:ADRB2_Gran:YWHAQ","T","ADRB2","Gran","YWHAQ"
"620","T:ARPC5_Gran:LDLR","T","ARPC5","Gran","LDLR"
"621","T:B2M_Gran:HLA-F","T","B2M","Gran","HLA-F"
"622","T:B2M_Gran:LILRB1","T","B2M","Gran","LILRB1"
"623","T:B2M_Gran:LILRB2","T","B2M","Gran","LILRB2"
"624","T:B2M_Gran:TFRC","T","B2M","Gran","TFRC"
"625","T:CALM1_Gran:FAS","T","CALM1","Gran","FAS"
"626","T:CALM1_Gran:INSR","T","CALM1","Gran","INSR"
"627","T:CALM1_Gran:KCNQ1","T","CALM1","Gran","KCNQ1"
"628","T:CALM1_Gran:PDE1B","T","CALM1","Gran","PDE1B"
"629","T:CALM1_Gran:PTPRA","T","CALM1","Gran","PTPRA"
"630","T:CALM1_Gran:SELL","T","CALM1","Gran","SELL"
"631","T:CCL3_Gran:CCR1","T","CCL3","Gran","CCR1"
"632","T:CCL3L1_Gran:CCR1","T","CCL3L1","Gran","CCR1"
"633","T:CCL4_Gran:CCR1","T","CCL4","Gran","CCR1"
"634","T:CCL5_Gran:CCR1","T","CCL5","Gran","CCR1"
"635","T:CCL5_Gran:SDC4","T","CCL5","Gran","SDC4"
"636","T:CD320_Gran:TMEM167A","T","CD320","Gran","TMEM167A"
"637","T:CD53_Gran:CD37","T","CD53","Gran","CD37"
"638","T:CD69_Gran:SIRPA","T","CD69","Gran","SIRPA"
"639","T:COPA_Gran:CD74","T","COPA","Gran","CD74"
"640","T:COPA_Gran:SORT1","T","COPA","Gran","SORT1"
"641","T:FYN_Gran:SPN","T","FYN","Gran","SPN"
"642","T:HLA-A_Gran:APLP2","T","HLA-A","Gran","APLP2"
"643","T:HLA-A_Gran:LILRA1","T","HLA-A","Gran","LILRA1"
"644","T:HLA-A_Gran:LILRB1","T","HLA-A","Gran","LILRB1"
"645","T:HLA-A_Gran:LILRB2","T","HLA-A","Gran","LILRB2"
"646","T:HLA-B_Gran:CANX","T","HLA-B","Gran","CANX"
"647","T:HLA-B_Gran:LILRA1","T","HLA-B","Gran","LILRA1"
"648","T:HLA-B_Gran:LILRB1","T","HLA-B","Gran","LILRB1"
"649","T:HLA-B_Gran:LILRB2","T","HLA-B","Gran","LILRB2"
"650","T:HLA-DPA1_Gran:CD4","T","HLA-DPA1","Gran","CD4"
"651","T:HLA-DQB1_Gran:CD4","T","HLA-DQB1","Gran","CD4"
"652","T:HLA-DRA_Gran:CD37","T","HLA-DRA","Gran","CD37"
"653","T:HLA-DRA_Gran:CD4","T","HLA-DRA","Gran","CD4"
"654","T:HLA-DRA_Gran:CD53","T","HLA-DRA","Gran","CD53"
"655","T:HLA-DRA_Gran:CD63","T","HLA-DRA","Gran","CD63"
"656","T:HLA-DRA_Gran:CD81","T","HLA-DRA","Gran","CD81"
"657","T:HLA-DRA_Gran:CD82","T","HLA-DRA","Gran","CD82"
"658","T:HLA-DRA_Gran:CD9","T","HLA-DRA","Gran","CD9"
"659","T:HLA-DRB1_Gran:CD37","T","HLA-DRB1","Gran","CD37"
"660","T:HLA-DRB1_Gran:CD4","T","HLA-DRB1","Gran","CD4"
"661","T:HLA-DRB1_Gran:CD53","T","HLA-DRB1","Gran","CD53"
"662","T:HLA-DRB1_Gran:CD81","T","HLA-DRB1","Gran","CD81"
"663","T:HLA-DRB1_Gran:CD82","T","HLA-DRB1","Gran","CD82"
"664","T:ICAM2_Gran:ITGAM","T","ICAM2","Gran","ITGAM"
"665","T:IFNG_Gran:IFNGR1","T","IFNG","Gran","IFNGR1"
"666","T:IFNG_Gran:IFNGR2","T","IFNG","Gran","IFNGR2"
"667","T:JAK1_Gran:IFNAR1","T","JAK1","Gran","IFNAR1"
"668","T:JAK1_Gran:IFNAR2","T","JAK1","Gran","IFNAR2"
"669","T:LTA_Gran:LTBR","T","LTA","Gran","LTBR"
"670","T:LTA_Gran:TNFRSF14","T","LTA","Gran","TNFRSF14"
"671","T:LTA_Gran:TNFRSF1A","T","LTA","Gran","TNFRSF1A"
"672","T:LTA_Gran:TNFRSF1B","T","LTA","Gran","TNFRSF1B"
"673","T:LTB_Gran:TNFRSF1A","T","LTB","Gran","TNFRSF1A"
"674","T:MIF_Gran:CD44","T","MIF","Gran","CD44"
"675","T:MIF_Gran:CD74","T","MIF","Gran","CD74"
"676","T:MIF_Gran:CXCR4","T","MIF","Gran","CXCR4"
"677","T:MIF_Gran:TNFRSF14","T","MIF","Gran","TNFRSF14"
"678","T:SELPLG_Gran:ITGAM","T","SELPLG","Gran","ITGAM"
"679","T:SELPLG_Gran:ITGB2","T","SELPLG","Gran","ITGB2"
"680","T:SELPLG_Gran:SELL","T","SELPLG","Gran","SELL"
"681","T:SPON2_Gran:ITGA4","T","SPON2","Gran","ITGA4"
"682","T:SPON2_Gran:ITGA5","T","SPON2","Gran","ITGA5"
"683","T:SPON2_Gran:ITGAM","T","SPON2","Gran","ITGAM"
"684","T:SPON2_Gran:ITGB1","T","SPON2","Gran","ITGB1"
"685","T:SPON2_Gran:ITGB2","T","SPON2","Gran","ITGB2"
"686","T:TNF_Gran:FAS","T","TNF","Gran","FAS"
"687","T:TNF_Gran:LTBR","T","TNF","Gran","LTBR"
"688","T:TNF_Gran:TRADD","T","TNF","Gran","TRADD"
"689","T:TNF_Gran:TRPM2","T","TNF","Gran","TRPM2"
"690","T:TNF_Gran:VSIR","T","TNF","Gran","VSIR"
"691","NK:ACTR2_Gran:LDLR","NK","ACTR2","Gran","LDLR"
"692","NK:ARPC5_Gran:LDLR","NK","ARPC5","Gran","LDLR"
