Gene;OverallAverageExpression;case_avg;control_avg
CCDC28B;3,20028350879436e-02;2,68226056886462e-02;3,63506697036904e-02
AL049795.1;6,59690830401678e-04;4,95985896660125e-04;7,97090532775206e-04
IQCC;3,04459062663477e-03;3,44587908548174e-03;2,70778394921018e-03
TMEM234;1,54528877720562e-02;1,44449799201973e-02;1,62988380785021e-02
EIF3I;2,69538779428030e-01;2,82050046252246e-01;2,59037908753741e-01
LCK;1,13960273265457e-01;9,61735647293755e-02;1,28888891500754e-01
HDAC1;1,40625664254146e-01;1,27298397606542e-01;1,51811414304443e-01
MARCKSL1;1,71549703201856e-01;1,77831434699215e-01;1,66277363398769e-01
FAM229A;1,05627380674886e-02;1,43877131532350e-02;7,35238620846997e-03
BSDC1;1,09955835567406e-01;1,44221628396638e-01;8,11961053092923e-02
ZBTB8A;1,64035278076475e-02;2,19822973141944e-02;1,17211932420919e-02
ZBTB8OS;1,45487650444424e-01;1,56704597558742e-01;1,36073119313188e-01
RBBP4;2,28040288816993e-01;2,52222653858456e-01;2,07743712022120e-01
SYNC;4,96507675865922e-02;5,54507184312702e-02;4,47827926170780e-02
KIAA1522;6,32109927625168e-03;1,02160834044124e-02;3,05198790784422e-03
YARS;8,66873550566336e-02;1,12937805722805e-01;6,46550068172267e-02
S100PBP;5,52632806174136e-02;6,06408392945469e-02;5,07498249453885e-02
TMEM54;2,22266500653436e-03;4,67207924485366e-03;1,66839445003793e-04
RNF19B;4,75466988826754e-02;5,40152793746474e-02;4,21175342627543e-02
AK2;1,10688675965466e-01;1,34174487368413e-01;9,09767257938233e-02
AZIN2;1,74595542931044e-03;1,37646081702670e-03;2,05607711346540e-03
TRIM62;6,68904294777258e-03;7,90861802474396e-03;5,66543755746352e-03
ZNF362;2,87994565022356e-02;3,17384956376301e-02;2,63326823297181e-02
PHC2;1,15140421388174e-01;1,49042628866565e-01;8,66858530934242e-02
ZSCAN20;1,52207593006635e-03;1,45375863332075e-03;1,57941553508172e-03
SMIM12;8,68816604035829e-02;8,48651641437760e-02;8,85741322161443e-02
DLGAP3;7,68856690777787e-03;7,32494810067211e-03;7,99375695142447e-03
TMEM35B;7,68815086839872e-02;6,81452758241200e-02;8,42139437387952e-02
ZMYM6;6,38849524169572e-02;7,54210242377361e-02;5,42025757255067e-02
ZMYM1;2,40839338280801e-02;2,05468436921277e-02;2,70526600652225e-02
SFPQ;6,35176053638669e-01;7,07270579740005e-01;5,74666170382966e-01
ZMYM4;8,00702349769528e-02;8,84548588786526e-02;7,30329099417385e-02
KIAA0319L;7,32719706899339e-02;7,78571222510740e-02;6,94235927245344e-02
NCDN;1,11721636364328e-02;1,44946305284985e-02;8,38357350856032e-03
AC004865.2;3,39458089867950e-02;4,05931699048514e-02;2,83665916056482e-02
TFAP2E;2,08025996392070e-03;2,89193107879537e-03;1,39901372985769e-03
PSMB2;2,19472348452318e-01;2,35015436566045e-01;2,06426830324176e-01
C1orf216;1,38943680277095e-02;1,58217591165449e-02;1,22766833562049e-02
CLSPN;3,51499301824317e-02;4,12507650794131e-02;3,00294192734652e-02
AGO4;8,70688421533642e-02;9,21451650393239e-02;8,28082176398481e-02
AGO1;7,65861871552927e-02;7,29698177694659e-02;7,96214535087784e-02
AL139286.3;5,19007080143071e-03;4,60820867348604e-03;5,67843533250978e-03
AGO3;1,28561431345958e-01;1,34703330964574e-01;1,23406454276432e-01
ADPRHL2;3,48550184830726e-02;3,67407106115441e-02;3,32723322970282e-02
COL8A2;6,42914388953872e-03;6,72174655630517e-03;6,18355862580512e-03
TRAPPC3;1,08417680958051e-01;1,17074562580189e-01;1,01151846439938e-01
MAP7D1;1,23677340114064e-01;1,41840305993175e-01;1,08432924145818e-01
THRAP3;3,10458497625703e-01;2,96117863291647e-01;3,22494780493376e-01
SH3D21;1,05937902793000e-02;1,51301335000847e-02;6,78637779542203e-03
EVA1B;5,85975977980813e-02;7,09467786082956e-02;4,82327680455518e-02
AL591845.1;1,08041352923828e-03;1,34295734319981e-03;8,60057055710874e-04
STK40;4,52685785535933e-02;4,65319295131971e-02;4,42082314896685e-02
LSM10;1,55932212610047e-01;1,30630423339807e-01;1,77168336872112e-01
OSCP1;1,44649264677449e-03;1,21531295725998e-03;1,64052479845200e-03
MRPS15;1,75355293630862e-01;1,70132485967816e-01;1,79738864742955e-01
CSF3R;2,81779441414589e-01;2,91794009802556e-01;2,73374082550584e-01
LINC01137;6,55422147641688e-03;6,14105235234761e-03;6,90099975230362e-03
ZC3H12A;6,85437153656517e-02;1,11432759828738e-01;3,25463766805731e-02
MEAF6;1,86235003936148e-01;1,81865981973452e-01;1,89901981489101e-01
SNIP1;6,33194907707121e-02;7,06800955484204e-02;5,71416384443863e-02
GNL2;7,90190136934326e-02;9,12821834805864e-02;6,87263741229534e-02
C1orf109;1,90297849038333e-02;1,93136355576559e-02;1,87915453195863e-02
CDCA8;1,49042385012277e-02;1,83991954910288e-02;1,19708751673829e-02
MANEAL;2,11792743887784e-03;3,42669245665471e-03;1,01946375907621e-03
YRDC;6,50447941404839e-02;6,87637112707954e-02;6,19234581173234e-02
C1orf122;1,34996485574189e-01;1,74066486373457e-01;1,02204520427752e-01
MTF1;6,02754070101114e-02;6,43441007838286e-02;5,68604988532178e-02
INPP5B;3,33393021543257e-02;3,80328793568593e-02;2,93999211231258e-02
SF3A3;1,26329504847620e-01;1,27028928781276e-01;1,25742469147957e-01
FHL3;3,85661505594479e-02;3,40756141755676e-02;4,23351167630978e-02
UTP11;6,31392592838573e-02;7,29187539784090e-02;5,49312008601800e-02
POU3F1;2,22973449043641e-03;3,59087520980373e-03;1,08731119594479e-03
RRAGC;7,40141398575956e-02;7,27687785477894e-02;7,50593879720173e-02
AL139260.1;5,37753184655286e-03;5,56696433899097e-03;5,21853866604210e-03
MYCBP;6,54681504952086e-02;6,58223973472935e-02;6,51708264565815e-02
AKIRIN1;2,07596424797494e-01;2,44197153017433e-01;1,76876952579184e-01
NDUFS5;5,08346203524590e-01;5,40315383217561e-01;4,81514050854868e-01
MACF1;2,81432490067284e-01;3,03020024026739e-01;2,63313789101984e-01
AL356055.1;2,25249267723464e-03;3,98330423575494e-03;7,99799789060637e-04
BMP8A;1,82336751300982e-03;3,04324160033295e-03;7,99511159382807e-04
PABPC4;2,30672561133986e-01;2,29398348436147e-01;2,31742024597561e-01
PPIE;8,59863758141097e-02;9,36362278694565e-02;7,95657544462433e-02
BMP8B;6,79799865776914e-03;1,10644724285519e-02;3,21709115002425e-03
OXCT2;1,26322192612411e-03;1,87193612696764e-03;7,52320097358931e-04
AL033527.3;7,69380783640312e-04;5,35143581587696e-04;9,65979145774270e-04
AL033527.4;7,38032519495048e-03;1,10195080804092e-02;4,32591117139841e-03
TRIT1;1,97833331305585e-02;2,01952018130773e-02;1,94376463323562e-02
MYCL;1,40752102577930e-02;4,62347539595759e-03;2,20081755463036e-02
MFSD2A;1,63130834772415e-02;2,52869490966552e-02;8,78120012426889e-03
CAP1;4,30353036145417e-01;4,17030576849345e-01;4,41534751322393e-01
PPT1;1,89089245475886e-01;1,81457010115777e-01;1,95495080919912e-01
RLF;1,28161861112271e-01;1,74936761388428e-01;8,89030725736081e-02
AL050341.2;8,56091243898298e-03;8,59109365793057e-03;8,53558094526504e-03
ZMPSTE24;5,49970196230799e-02;6,02081728948143e-02;5,06232301947811e-02
COL9A2;2,02548594152911e-02;2,65954996724203e-02;1,49330767159219e-02
SMAP2;4,34250961414671e-01;4,19663873602312e-01;4,46494095925686e-01
ZFP69B;3,61947843900024e-03;2,75767086718670e-03;4,34280486028804e-03
ZFP69;3,88192667397851e-03;3,76030694745182e-03;3,98400370883379e-03
EXO5;8,06300644887648e-03;8,46865205332187e-03;7,72254276188755e-03
ZNF684;2,14907727617561e-02;2,66748249199116e-02;1,71397296542592e-02
RIMS3;2,11867652393329e-03;1,54499306749890e-03;2,60017658852600e-03
NFYC-AS1;1,70867394843965e-02;2,07175899391494e-02;1,40393189794444e-02
NFYC;7,75120934541331e-02;8,64376935247399e-02;7,00207200106020e-02
CITED4;1,48460129637002e-01;2,15980258569630e-01;9,17895980437913e-02
CTPS1;7,17867958845115e-02;9,20977136495421e-02;5,47395756690584e-02
SLFNL1-AS1;2,03222600879805e-03;2,52848279230856e-03;1,61571116836670e-03
SLFNL1;3,67960319901114e-04;4,85498640129143e-04;2,69308862991991e-04
SCMH1;1,76986714968374e-02;2,14929623144606e-02;1,45140733473212e-02
HIVEP3;3,98764961610612e-02;4,06728252729500e-02;3,92081266717358e-02
FOXJ3;9,46836875772378e-02;1,13605203186991e-01;7,88026108508607e-02
ZMYND12;1,25168453771611e-03;1,76663235850478e-03;8,19482064051147e-04
PPCS;1,82368873985340e-01;1,74742853110701e-01;1,88769493530038e-01
CCDC30;1,39106462711729e-02;1,59112802160132e-02;1,22314879080327e-02
PPIH;9,85800020106788e-02;1,00934951734678e-01;9,66034617575123e-02
YBX1;9,73823498132166e-01;1,00007077708939e+00;9,51793811949766e-01
P3H1;2,42779793670164e-02;2,58059677046927e-02;2,29955186736912e-02
C1orf50;4,77578790216136e-02;5,39727898980151e-02;4,25416226438816e-02
SVBP;1,18805380352179e-01;1,25658854362666e-01;1,13053169543724e-01
ERMAP;2,70322586152704e-02;3,14871631470997e-02;2,32931986933369e-02
AL512353.1;3,04554761790598e-03;3,65141012276804e-03;2,53703925505634e-03
ZNF691;4,73037555443581e-03;4,26238458713794e-03;5,12316652383776e-03
SLC2A1;4,63652646907603e-02;6,78010007316430e-02;2,83739697135143e-02
SLC2A1-AS1;2,75668153294001e-03;4,38008105544396e-03;1,39414097825206e-03
EBNA1BP2;7,64657453852830e-02;7,97059665782429e-02;7,37461851535801e-02
TIE1;2,04696207432773e-03;2,61842372194016e-03;1,56732680307931e-03
AL139289.2;2,60203961069657e-03;2,64469108787685e-03;2,56624166535417e-03
CDC20;1,69874648525467e-02;1,99288676501172e-02;1,45187068273006e-02
ELOVL1;9,39788032324240e-02;1,03555532444211e-01;8,59409285432668e-02
MED8;6,65751347044145e-02;6,58801296740684e-02;6,71584615604542e-02
SZT2;3,90747251104464e-02;4,22351833368637e-02;3,64221109848437e-02
HYI;3,05841895678103e-02;3,10995429945800e-02;3,01516466637147e-02
KDM4A;2,89974373651000e-02;3,60477637029063e-02;2,30800058112034e-02
KDM4A-AS1;1,43076771365014e-02;1,40169905483356e-02;1,45516542102835e-02
ST3GAL3;3,09994635337544e-02;4,01017265091778e-02;2,33598145924268e-02
ARTN;3,50638070657201e-03;6,64263936691608e-03;8,74077594816167e-04
AL357079.1;2,38902602597058e-03;2,37978365167982e-03;2,39678327218028e-03
IPO13;1,09474599598144e-02;1,34758226880586e-02;8,82537189311305e-03
DPH2;1,25526419828574e-02;1,23981148414867e-02;1,26823386434753e-02
ATP6V0B;5,23867396091706e-01;5,18214400464046e-01;5,28612029616225e-01
B4GALT2;6,62952436938960e-03;7,99848215502396e-03;5,48054010844462e-03
CCDC24;4,91923287919231e-03;6,89983314805807e-03;3,25688904358922e-03
SLC6A9;3,31552123243378e-03;6,79083092285610e-03;3,98648135171368e-04
AL139220.2;1,79053739287235e-03;2,60004369206628e-03;1,11110811706116e-03
DMAP1;6,37806381972228e-02;6,97018283557275e-02;5,88109054782321e-02
ERI3;5,57136908435119e-02;5,31648247124164e-02;5,78529876856912e-02
RNF220;1,18571322803067e-01;1,46601202020069e-01;9,50454767948938e-02
TMEM53;1,23611583359475e-02;1,30560528635569e-02;1,17779242263069e-02
ARMH1;1,63792158174956e-01;2,30330823034309e-01;1,07945382277289e-01
KIF2C;1,25669166646953e-02;1,54078530186603e-02;1,01824814459427e-02
RPS8;1,50154484080475e+00;1,44125737199607e+00;1,55214490570104e+00
PLK3;1,54516196212422e-01;2,32966768175535e-01;8,86716001309014e-02
TCTEX1D4;3,17630911995712e-03;3,70252033252830e-03;2,73465313354051e-03
BTBD19;7,10391870996477e-03;9,28492055774060e-03;5,27337519541431e-03
PTCH2;5,08602281185611e-02;4,03372405804569e-02;5,96923098571512e-02
EIF2B3;3,80904539599423e-02;3,79051016659846e-02;3,82460225762446e-02
HECTD3;1,98976376005706e-02;2,22897394005789e-02;1,78899151217404e-02
UROD;9,72249989114067e-02;1,17620724808030e-01;8,01065981165212e-02
HPDL;3,89887687222011e-03;2,80950283951248e-03;4,81320281491761e-03
MUTYH;2,32710932132883e-02;2,39851662180825e-02;2,26717623556944e-02
TOE1;4,54389444657375e-02;5,44158625574148e-02;3,79044991326772e-02
TESK2;1,62363916211574e-02;1,66533525109287e-02;1,58864308664838e-02
CCDC163;2,82456575709488e-03;3,49712674906926e-03;2,26007647743020e-03
MMACHC;4,43813251242532e-03;5,00270391383656e-03;3,96428031536830e-03
PRDX1;3,78069606583785e-01;3,97695092193419e-01;3,61597678584616e-01
AKR1A1;1,61512913482006e-01;1,54778498123169e-01;1,67165196799409e-01
NASP;2,34540136216910e-01;2,63943931667603e-01;2,09861144257172e-01
CCDC17;2,86806003450438e-03;3,84741333894878e-03;2,04607593498035e-03
GPBP1L1;1,39401013935238e-01;1,63782698797640e-01;1,18937145395099e-01
TMEM69;3,14708401101079e-02;3,42963400789840e-02;2,90993608522323e-02
IPP;1,97152090398237e-02;1,86831115723448e-02;2,05814620085703e-02
MAST2;1,23573444328649e-02;1,65935817623848e-02;8,80181476765291e-03
PIK3R3;7,51173574264915e-03;1,02398988525490e-02;5,22195258975738e-03
POMGNT1;2,44701039696807e-02;2,61378055456420e-02;2,30703801192883e-02
RAD54L;3,24908168938716e-03;3,33389245788151e-03;3,17789889676840e-03
LRRC41;5,02387897732102e-02;6,29357703279485e-02;3,95820471241602e-02
UQCRH;6,61402439816924e-01;6,68437626632708e-01;6,55497715062830e-01
NSUN4;4,44984466060624e-02;5,12550642993694e-02;3,88275285775459e-02
FAAH;1,60467189892542e-02;2,03458346212226e-02;1,24384147384220e-02
MKNK1;7,40275101271085e-02;8,06538076648259e-02;6,84659715179047e-02
MOB3C;9,26374534605529e-03;9,85623344885673e-03;8,76646229462756e-03
ATPAF1;4,73364850308403e-02;4,62249777271337e-02;4,82693877187726e-02
EFCAB14;1,25860243396177e-01;1,20504994972004e-01;1,30354973779681e-01
LINC00853;1,12113119584726e-03;1,60861344795307e-03;7,11980934942734e-04
PDZK1IP1;5,16863539075331e-03;8,97406134427007e-03;1,97469137533857e-03
TAL1;1,60267151116494e-02;2,41600443131902e-02;9,20030502090723e-03
STIL;1,18793267382451e-02;1,68481314609014e-02;7,70894363224179e-03
CMPK1;2,35556790407564e-01;2,43385243305069e-01;2,28986267005622e-01
FOXD2-AS1;1,83989627813381e-03;2,39846324248167e-03;1,37108368401711e-03
SPATA6;2,57442839812653e-02;2,10914454186549e-02;2,96494725365718e-02
BEND5;1,15490541966323e-02;7,83508677369510e-03;1,46662358653423e-02
AL592182.3;1,88008090479201e-04;3,71035255042035e-04;3,43909858358802e-05
FAF1;6,88934997325996e-02;7,48483909480592e-02;6,38954812735921e-02
CDKN2C;5,45106451422275e-02;9,15115414888790e-02;2,34553065559769e-02
RNF11;1,26969290729169e-01;1,71558136696687e-01;8,95452863018609e-02
TTC39A;9,06796092453888e-04;5,87731730173460e-04;1,17459100500393e-03
EPS15;1,95609893037088e-01;2,17997911791367e-01;1,76819334663158e-01
OSBPL9;1,00902117811643e-01;1,20001130085554e-01;8,48720658022969e-02
NRDC;1,93543662394343e-01;2,06604592774464e-01;1,82581451873655e-01
AL050343.2;6,75896060008768e-03;6,64546214277255e-03;6,85422134696029e-03
TXNDC12;1,46838917570433e-01;1,48493809788521e-01;1,45449944782450e-01
KTI12;3,52533658980247e-02;3,58014657404394e-02;3,47933384969102e-02
BTF3L4;1,73049820154389e-01;1,83601018956418e-01;1,64194060331222e-01
ZFYVE9;6,89956160021989e-03;9,40971258225981e-03;4,79275889145487e-03
CC2D1B;2,17075606231855e-02;2,49663761818223e-02;1,89723938959944e-02
ORC1;1,05360507265774e-02;1,26412005474731e-02;8,76917081506907e-03
PRPF38A;1,33646138446752e-01;1,37742730600499e-01;1,30207814812846e-01
TUT4;2,25090445658890e-01;2,50056098385831e-01;2,04136445215275e-01
GPX7;2,96536316642907e-02;2,80406720475888e-02;3,10074098688329e-02
SHISAL2A;2,02166359803449e-02;1,58544204439827e-02;2,38779008102221e-02
COA7;1,53861479183454e-02;1,35526567917076e-02;1,69250211175017e-02
ZYG11B;6,08833914633151e-02;5,60094962223735e-02;6,49741157939719e-02
ECHDC2;4,84573157060421e-02;6,74839013206424e-02;3,24880523437190e-02
SCP2;2,45467364281582e-01;2,62503135328807e-01;2,31169017749841e-01
SLC1A7;2,53025861098585e-03;3,27650968299378e-03;1,90392027868067e-03
CPT2;2,26177895699746e-02;2,05880682369959e-02;2,43213613602590e-02
CZIB;9,64168577010034e-02;9,58900418200123e-02;9,68590211935717e-02
MAGOH;2,58226967179801e-01;2,97531762678216e-01;2,25237935756592e-01
AL606760.1;1,35477550226791e-03;1,56022379674018e-03;1,18234004862297e-03
LRP8;2,45505860461907e-02;2,83615744031015e-02;2,13519734325036e-02
LINC02812;8,25224690140689e-03;3,08478690084659e-03;1,25893639929724e-02
NDC1;1,55229839246999e-02;1,80167843490234e-02;1,34299044539127e-02
YIPF1;3,32237954942183e-02;3,64792210378643e-02;3,04914740511620e-02
HSPB11;1,16660259486255e-01;1,13514477684074e-01;1,19300555496113e-01
LRRC42;1,42471235697008e-02;1,36808530410505e-02;1,47224018665802e-02
TMEM59;4,22292663329790e-01;4,41348695871870e-01;4,06298684774229e-01
TCEANC2;2,10670256394484e-02;2,04016130564405e-02;2,16255151655199e-02
CYB5RL;7,47596195702878e-03;7,48055333798137e-03;7,47210835065327e-03
MRPL37;7,72610963252113e-02;8,88440260310330e-02;6,75393911950169e-02
SSBP3;9,46120560767240e-02;1,11681726761886e-01;8,02852571333391e-02
ACOT11;1,07371262340927e-02;1,54750459067366e-02;6,76052798496052e-03
TTC4;2,67301840804880e-02;2,50930882595699e-02;2,81042201184378e-02
TTC22;3,92300248318419e-03;3,83167117497693e-03;3,99965805047988e-03
DHCR24;8,31070141735917e-03;1,29259016142134e-02;4,43710323709212e-03
USP24;8,81431556367974e-02;1,09983990395142e-01;6,98118559819951e-02
PLPP3;5,55854020388615e-03;7,45656783339228e-03;3,96550066970455e-03
OMA1;4,36858495050448e-02;4,48841602716413e-02;4,26800915298986e-02
MYSM1;1,21995751938838e-01;1,47637446800760e-01;1,00474340446482e-01
JUN;7,71779568325128e-01;8,18275004645558e-01;7,32755337557349e-01
LINC01135;3,15226460106788e-03;3,93401078811537e-03;2,49613475221714e-03
LINC01358;1,56353106900645e-03;2,09283275707353e-03;1,11928120588970e-03
AC093425.1;5,40951190503814e-03;8,18656283556777e-03;3,07869656178592e-03
FGGY;1,02883198856177e-02;1,00711617934328e-02;1,04705835263783e-02
HOOK1;1,45903208514514e-02;1,34074914709150e-02;1,55830850958139e-02
NFIA;9,48871560723584e-02;1,01074866595026e-01;8,96937293089945e-02
TM2D1;1,11639301190978e-01;1,10751930617719e-01;1,12384082975339e-01
AC099791.2;2,86779692277111e-03;3,67498465833555e-03;2,19031364788576e-03
PATJ;2,33435873489911e-02;2,43562227089156e-02;2,24936691828948e-02
L1TD1;8,04840147385642e-03;5,18626241722035e-03;1,04506323996164e-02
USP1;1,45463512725814e-01;1,48868260562121e-01;1,42605863120067e-01
DOCK7;3,07760073356977e-02;3,55439915065985e-02;2,67741755580574e-02
ATG4C;2,69583890327469e-02;2,38623759392104e-02;2,95569135113557e-02
ALG6;2,54418626271783e-02;2,57827607767729e-02;2,51557423299859e-02
ITGB3BP;5,68401991410165e-02;5,47500456305330e-02;5,85944924521077e-02
EFCAB7;9,19683154551468e-03;8,84381384650922e-03;9,49312393980815e-03
DLEU2L;5,18274160495652e-03;5,29724143162706e-03;5,08664039562346e-03
PGM1;3,58392799777076e-02;2,96752985330012e-02;4,10127906140803e-02
ROR1;1,50526218810550e-03;1,40965276323313e-03;1,58550843494316e-03
RAVER2;1,15503734191153e-02;1,59318325804915e-02;7,87295716185529e-03
JAK1;5,02332458435769e-01;4,67654702708696e-01;5,31437954568243e-01
AK4;1,30646181560701e-02;1,89127545072009e-02;8,15620045771436e-03
DNAJC6;5,40729243053413e-03;6,78008626887656e-03;4,25508852013614e-03
LEPROT;2,11968808469856e-01;2,36493435470784e-01;1,91384966714242e-01
LEPR;1,33746755039087e-02;1,75485523246093e-02;9,87148583331883e-03
AL513493.1;8,06246758791924e-04;4,07510386922959e-04;1,14091143607519e-03
PDE4B;2,01505005565352e-01;2,58033011798618e-01;1,54060307017160e-01
TCTEX1D1;5,60174353409520e-03;8,47004893057850e-03;3,19433711826063e-03
WDR78;1,78079800795140e-03;1,96710097312689e-03;1,62443148080182e-03
MIER1;3,03455253878051e-01;3,70386953369798e-01;2,47278598847976e-01
SLC35D1;2,40469760363584e-02;2,78137540926438e-02;2,08854697090182e-02
IL12RB2;4,61186238024917e-03;4,45241337112020e-03;4,74569002916206e-03
SERBP1;4,97226804894864e-01;4,96406555410800e-01;4,97915251066929e-01
GADD45A;1,12450431134396e-01;1,41312700769002e-01;8,82259489090770e-02
WLS;1,28475205730343e-02;3,68744904304490e-03;2,05356889939552e-02
DEPDC1;1,04274696021307e-02;1,23644266178044e-02;8,80175612251118e-03
LRRC7;7,89758930282351e-03;9,89889308318763e-03;6,21786873792494e-03
LRRC40;5,18759659343583e-02;6,73561175719608e-02;3,88832712177678e-02
SRSF11;4,94586521851654e-01;5,82888397713142e-01;4,20473596937936e-01
ANKRD13C;3,48557167492322e-02;4,02753042746313e-02;3,03069857124954e-02
HHLA3;1,29654751964333e-02;1,54711603896792e-02;1,08624206828945e-02
CTH;6,46967034405707e-03;8,10800571053489e-03;5,09459393922824e-03
PTGER3;9,39216872473233e-04;8,21033532166349e-04;1,03840970321168e-03
ZRANB2;2,96803762708198e-01;3,37249592535203e-01;2,62857046177013e-01
ZRANB2-AS2;1,69676130261840e-03;2,17329701935740e-03;1,29679861271155e-03
NEGR1;1,22525951953999e-02;1,41959052031174e-02;1,06215495660640e-02
LRRIQ3;2,18752679159899e-03;1,28075628849259e-03;2,94859119204405e-03
FPGT;1,35480181037458e-02;1,34717885516296e-02;1,36119985686802e-02
CRYZ;1,41710898104437e-02;1,65041856805782e-02;1,22128917840392e-02
TYW3;9,25033648114878e-02;8,45850044756864e-02;9,91493487079970e-02
SLC44A5;1,50262208816416e-03;1,70569612602004e-03;1,33217937930091e-03
ACADM;7,96733229082369e-02;7,69035105740861e-02;8,19980628024154e-02
