id_gene,ensembl,gene_name,hgnc_symbol,protein_id
1,ENSG00000121410,A1BG,A1BG,385
2,ENSG00000175899,A2M,A2M,273
3,ENSG00000129673,AANAT,AANAT,1446
4,ENSG00000165029,ABCA1,ABCA1,224
5,ENSG00000157766,ACAN,ACAN,654
6,ENSG00000159640,ACE,ACE,592
7,ENSG00000130234,ACE2,ACE2,1902
8,ENSG00000213088,ACKR1,ACKR1,1442
9,ENSG00000144648,ACKR2,ACKR2,42
10,ENSG00000144476,ACKR3,ACKR3,811
11,ENSG00000129048,ACKR4,ACKR4,1998
12,ENSG00000142513,ACP4,ACP4,1905
13,ENSG00000138071,ACTR2,ACTR2,1171
14,ENSG00000115170,ACVR1,ACVR1,1258
15,ENSG00000135503,ACVR1B,ACVR1B,969
16,ENSG00000123612,ACVR1C,ACVR1C,1696
17,ENSG00000121989,ACVR2A,ACVR2A,832
18,ENSG00000114739,ACVR2B,ACVR2B,1351
19,ENSG00000139567,ACVRL1,ACVRL1,973
20,ENSG00000196839,ADA,ADA,267
21,ENSG00000137845,ADAM10,ADAM10,59
22,ENSG00000073670,ADAM11,ADAM11,159
23,ENSG00000148848,ADAM12,ADAM12,101
24,ENSG00000143537,ADAM15,ADAM15,1337
25,ENSG00000151694,ADAM17,ADAM17,1197
26,ENSG00000276286,ADAM2,ADAM2,1875
27,ENSG00000104755,ADAM2,ADAM2,1875
28,ENSG00000134007,ADAM20,ADAM20,108
29,ENSG00000139985,ADAM21,ADAM21,2127
30,ENSG00000008277,ADAM22,ADAM22,2069
31,ENSG00000114948,ADAM23,ADAM23,158
32,ENSG00000042980,ADAM28,ADAM28,2129
33,ENSG00000168594,ADAM29,ADAM29,2124
34,ENSG00000069206,ADAM7,ADAM7,1941
35,ENSG00000168615,ADAM9,ADAM9,1336
36,ENSG00000282230,ADAM9,ADAM9,1336
37,ENSG00000156140,ADAMTS3,ADAMTS3,73
38,ENSG00000164742,ADCY1,ADCY1,1290
39,ENSG00000121281,ADCY7,ADCY7,1107
40,ENSG00000155897,ADCY8,ADCY8,984
41,ENSG00000162104,ADCY9,ADCY9,135
42,ENSG00000141433,ADCYAP1,ADCYAP1,690
43,ENSG00000078549,ADCYAP1R1,ADCYAP1R1,1005
44,ENSG00000020181,ADGRA2,ADGRA2,1832
45,ENSG00000152990,ADGRA3,ADGRA3,1633
46,ENSG00000181790,ADGRB1,ADGRB1,53
47,ENSG00000127507,ADGRE2,ADGRE2,2120
48,ENSG00000123146,ADGRE5,ADGRE5,1066
49,ENSG00000069122,ADGRF5,ADGRF5,1645
50,ENSG00000205336,ADGRG1,ADGRG1,2219
51,ENSG00000182885,ADGRG3,ADGRG3,1615
52,ENSG00000159618,ADGRG5,ADGRG5,1646
53,ENSG00000288324,ADGRL1,ADGRL1,201
54,ENSG00000072071,ADGRL1,ADGRL1,201
55,ENSG00000117114,ADGRL2,ADGRL2,225
56,ENSG00000162618,ADGRL4,ADGRL4,1972
57,ENSG00000164199,ADGRV1,ADGRV1,1746
58,ENSG00000181092,ADIPOQ,ADIPOQ,1433
59,ENSG00000159346,ADIPOR1,ADIPOR1,1786
60,ENSG00000285070,ADIPOR2,ADIPOR2,1606
61,ENSG00000006831,ADIPOR2,ADIPOR2,1606
62,ENSG00000148926,ADM,ADM,945
63,ENSG00000128165,ADM2,ADM2,1589
64,ENSG00000181915,ADO,ADO,1847
65,ENSG00000163485,ADORA1,ADORA1,885
66,ENSG00000128271,ADORA2A,ADORA2A,860
67,ENSG00000170425,ADORA2B,ADORA2B,861
68,ENSG00000282608,ADORA3,ADORA3,529
69,ENSG00000120907,ADRA1A,ADRA1A,947
70,ENSG00000170214,ADRA1B,ADRA1B,950
71,ENSG00000150594,ADRA2A,ADRA2A,495
72,ENSG00000274286,ADRA2B,ADRA2B,687
73,ENSG00000043591,ADRB1,ADRB1,482
74,ENSG00000169252,ADRB2,ADRB2,457
75,ENSG00000188778,ADRB3,ADRB3,618
76,ENSG00000130396,AFDN,AFDN,1139
77,ENSG00000206320,AGER,AGER,1404
78,ENSG00000230514,AGER,AGER,1404
79,ENSG00000229058,AGER,AGER,1404
80,ENSG00000237405,AGER,AGER,1404
81,ENSG00000231268,AGER,AGER,1404
82,ENSG00000204305,AGER,AGER,1404
83,ENSG00000234729,AGER,AGER,1404
84,ENSG00000106541,AGR2,AGR2,251
85,ENSG00000188157,AGRN,AGRN,33
86,ENSG00000159723,AGRP,AGRP,25
87,ENSG00000135744,AGT,AGT,272
88,ENSG00000144891,AGTR1,AGTR1,887
89,ENSG00000180772,AGTR2,AGTR2,1086
90,ENSG00000177674,AGTRAP,AGTRAP,1529
91,ENSG00000145192,AHSG,AHSG,356
92,ENSG00000164022,AIMP1,AIMP1,1304
93,ENSG00000163631,ALB,ALB,358
94,ENSG00000170017,ALCAM,ALCAM,1352
95,ENSG00000171094,ALK,ALK,2150
96,ENSG00000196711,ALKAL1,ALKAL1,1559
97,ENSG00000189292,ALKAL2,ALKAL2,1545
98,ENSG00000275565,ALOX5,ALOX5,515
99,ENSG00000012779,ALOX5,ALOX5,515
100,ENSG00000132965,ALOX5AP,ALOX5AP,718
101,ENSG00000178522,AMBN,AMBN,1993
102,ENSG00000125363,AMELX,AMELX,1851
103,ENSG00000099721,AMELY,AMELY,1852
104,ENSG00000159461,AMFR,AMFR,2133
105,ENSG00000104899,AMH,AMH,371
106,ENSG00000135409,AMHR2,AMHR2,1455
107,ENSG00000214274,ANG,ANG,368
108,ENSG00000154188,ANGPT1,ANGPT1,1413
109,ENSG00000091879,ANGPT2,ANGPT2,75
110,ENSG00000101280,ANGPT4,ANGPT4,2179
111,ENSG00000116194,ANGPTL1,ANGPTL1,240
112,ENSG00000136859,ANGPTL2,ANGPTL2,2132
113,ENSG00000132855,ANGPTL3,ANGPTL3,2197
114,ENSG00000167772,ANGPTL4,ANGPTL4,1899
115,ENSG00000187151,ANGPTL5,ANGPTL5,1613
116,ENSG00000130812,ANGPTL6,ANGPTL6,1713
117,ENSG00000171819,ANGPTL7,ANGPTL7,120
118,ENSG00000011201,ANOS1,ANOS1,777
119,ENSG00000136938,ANP32B,ANP32B,1754
120,ENSG00000166825,ANPEP,ANPEP,637
121,ENSG00000169604,ANTXR1,ANTXR1,1955
122,ENSG00000135046,ANXA1,ANXA1,376
123,ENSG00000182718,ANXA2,ANXA2,451
124,ENSG00000134982,APC,APC,801
125,ENSG00000154856,APCDD1,APCDD1,1653
126,ENSG00000248329,APELA,APELA,526
127,ENSG00000171388,APLN,APLN,2147
128,ENSG00000134817,APLNR,APLNR,953
129,ENSG00000105290,APLP1,APLP1,1104
130,ENSG00000084234,APLP2,APLP2,1267
131,ENSG00000118137,APOA1,APOA1,339
132,ENSG00000158874,APOA2,APOA2,341
133,ENSG00000110244,APOA4,APOA4,433
134,ENSG00000084674,APOB,APOB,379
135,ENSG00000130208,APOC1,APOC1,342
136,ENSG00000234906,APOC2,APOC2,343
137,ENSG00000110245,APOC3,APOC3,344
138,ENSG00000267467,APOC4,APOC4,1130
139,ENSG00000189058,APOD,APOD,407
140,ENSG00000130203,APOE,APOE,340
141,ENSG00000184831,APOO,APOO,1887
142,ENSG00000142192,APP,APP,406
143,ENSG00000240583,AQP1,AQP1,875
144,ENSG00000161798,AQP5,AQP5,1132
145,ENSG00000086159,AQP6,AQP6,1344
146,ENSG00000169083,AR,AR,545
147,ENSG00000109321,AREG,AREG,644
148,ENSG00000143761,ARF1,ARF1,1213
149,ENSG00000168374,ARF4,ARF4,686
150,ENSG00000165527,ARF6,ARF6,1180
151,ENSG00000139971,ARMH4,ARMH4,1599
152,ENSG00000139971,C14orf37,C14orf37,1599
153,ENSG00000162704,ARPC5,ARPC5,94
154,ENSG00000141480,ARRB2,ARRB2,908
155,ENSG00000129744,ART1,ART1,1115
156,ENSG00000117407,ARTN,ARTN,1496
157,ENSG00000141505,ASGR1,ASGR1,448
158,ENSG00000161944,ASGR2,ASGR2,449
159,ENSG00000213199,ASIC3,ASIC3,2111
160,ENSG00000101440,ASIP,ASIP,1012
161,ENSG00000162174,ASRGL1,ASRGL1,1584
162,ENSG00000105409,ATP1A3,ATP1A3,610
163,ENSG00000143153,ATP1B1,ATP1B1,405
164,ENSG00000110955,ATP5F1B,ATP5F1B,431
165,ENSG00000182220,ATP6AP2,ATP6AP2,183
166,ENSG00000088812,ATRN,ATRN,186
167,ENSG00000130638,ATXN10,ATXN10,2086
168,ENSG00000101200,AVP,AVP,288
169,ENSG00000166148,AVPR1A,AVPR1A,976
170,ENSG00000198049,AVPR1B,AVPR1B,1049
171,ENSG00000126895,AVPR2,AVPR2,881
172,ENSG00000167601,AXL,AXL,882
173,ENSG00000160862,AZGP1,AZGP1,814
174,ENSG00000166710,B2M,B2M,1176
175,ENSG00000273686,B2M,B2M,1176
176,ENSG00000108641,B9D1,B9D1,2162
177,ENSG00000186318,BACE1,BACE1,1155
178,ENSG00000234651,BAG6,BAG6,1040
179,ENSG00000204463,BAG6,BAG6,1040
180,ENSG00000228760,BAG6,BAG6,1040
181,ENSG00000227761,BAG6,BAG6,1040
182,ENSG00000229524,BAG6,BAG6,1040
183,ENSG00000096155,BAG6,BAG6,1040
184,ENSG00000233348,BAG6,BAG6,1040
185,ENSG00000095739,BAMBI,BAMBI,1313
186,ENSG00000187244,BCAM,BCAM,1092
187,ENSG00000132692,BCAN,BCAN,1806
188,ENSG00000100739,BDKRB1,BDKRB1,1042
189,ENSG00000168398,BDKRB2,BDKRB2,879
190,ENSG00000176697,BDNF,BDNF,786
191,ENSG00000166681,BEX3,BEX3,1225
192,ENSG00000182492,BGN,BGN,751
193,ENSG00000151746,BICD1,BICD1,1804
194,ENSG00000168487,BMP1,BMP1,602
195,ENSG00000163217,BMP10,BMP10,218
196,ENSG00000130385,BMP15,BMP15,249
197,ENSG00000125845,BMP2,BMP2,589
198,ENSG00000152785,BMP3,BMP3,591
199,ENSG00000125378,BMP4,BMP4,590
200,ENSG00000112175,BMP5,BMP5,760
201,ENSG00000153162,BMP6,BMP6,761
202,ENSG00000101144,BMP7,BMP7,684
203,ENSG00000183682,BMP8A,BMP8A,1591
204,ENSG00000116985,BMP8B,BMP8B,931
205,ENSG00000107779,BMPR1A,BMPR1A,968
206,ENSG00000138696,BMPR1B,BMPR1B,23
207,ENSG00000204217,BMPR2,BMPR2,1357
208,ENSG00000144857,BOC,BOC,1888
209,ENSG00000101425,BPI,BPI,672
210,ENSG00000102239,BRS3,BRS3,914
211,ENSG00000172270,BSG,BSG,960
212,ENSG00000109743,BST1,BST1,1295
213,ENSG00000130303,BST2,BST2,1296
214,ENSG00000174808,BTC,BTC,941
215,ENSG00000010671,BTK,BTK,1265
216,ENSG00000186265,BTLA,BTLA,1593
217,ENSG00000124557,BTN1A1,BTN1A1,1334
218,ENSG00000112763,BTN2A1,BTN2A1,1581
219,ENSG00000124508,BTN2A2,BTN2A2,1735
220,ENSG00000026950,BTN3A1,BTN3A1,35
221,ENSG00000186470,BTN3A2,BTN3A2,1191
222,ENSG00000111801,BTN3A3,BTN3A3,34
223,ENSG00000113303,BTNL8,BTNL8,1544
224,ENSG00000165810,BTNL9,BTNL9,1552
225,ENSG00000188373,C10orf99,C10orf99,1536
226,ENSG00000188373,GPR15L,GPR15L,1536
227,ENSG00000173372,C1QA,C1QA,351
228,ENSG00000000011,C1QB,C1QB,352
229,ENSG00000173369,C1QB,C1QB,352
230,ENSG00000108561,C1QBP,C1QBP,1272
231,ENSG00000173918,C1QTNF1,C1QTNF1,1895
232,ENSG00000223953,C1QTNF5,C1QTNF5,1894
233,ENSG00000000460,C1orf112,C1orf112,2031
234,ENSG00000179902,C1orf194,C1orf194,1497
235,ENSG00000125730,C3,C3,274
236,ENSG00000171860,C3AR1,C3AR1,1443
237,ENSG00000244731,C4A,C4A,517
238,ENSG00000227746,C4A,C4A,517
239,ENSG00000244207,C4A,C4A,517
240,ENSG00000206340,C4A,C4A,517
241,ENSG00000228267,C4B,C4B,518
242,ENSG00000236625,C4B,C4B,518
243,ENSG00000228454,C4B,C4B,518
244,ENSG00000224389,C4B,C4B,518
245,ENSG00000236625,C4B_2,C4B_2,518
246,ENSG00000233312,C4B_2,C4B_2,518
247,ENSG00000123838,C4BPA,C4BPA,373
248,ENSG00000106804,C5,C5,275
249,ENSG00000197405,C5AR1,C5AR1,745
250,ENSG00000134830,C5AR2,C5AR2,2080
251,ENSG00000224105,C6orf15,C6orf15,1547
252,ENSG00000206461,C6orf15,C6orf15,1547
253,ENSG00000204542,C6orf15,C6orf15,1547
254,ENSG00000231624,C6orf15,C6orf15,1547
255,ENSG00000229432,C6orf15,C6orf15,1547
256,ENSG00000225543,C6orf15,C6orf15,1547
257,ENSG00000074410,CA12,CA12,114
258,ENSG00000104267,CA2,CA2,268
259,ENSG00000158966,CACHD1,CACHD1,1502
260,ENSG00000285479,CACNA1C,CACNA1C,1358
261,ENSG00000151067,CACNA1C,CACNA1C,1358
262,ENSG00000182985,CADM1,CADM1,1898
263,ENSG00000175161,CADM2,CADM2,1670
264,ENSG00000284780,CADM2,CADM2,1670
265,ENSG00000162706,CADM3,CADM3,1659
266,ENSG00000105767,CADM4,CADM4,1704
267,ENSG00000110680,CALCA,CALCA,299
268,ENSG00000175868,CALCB,CALCB,539
269,ENSG00000004948,CALCR,CALCR,897
270,ENSG00000064989,CALCRL,CALCRL,1444
271,ENSG00000198668,CALM1,CALM1,533
272,ENSG00000143933,CALM2,CALM2,534
273,ENSG00000160014,CALM3,CALM3,535
274,ENSG00000178363,CALML3,CALML3,834
275,ENSG00000179218,CALR,CALR,839
276,ENSG00000164047,CAMP,CAMP,1084
277,ENSG00000127022,CANX,CANX,840
278,ENSG00000283777,CANX,CANX,840
279,ENSG00000131236,CAP1,CAP1,1231
280,ENSG00000198286,CARD11,CARD11,1896
281,ENSG00000064012,CASP8,CASP8,1391
282,ENSG00000036828,CASR,CASR,1000
283,ENSG00000175294,CATSPER1,CATSPER1,1693
284,ENSG00000105974,CAV1,CAV1,1251
285,ENSG00000110395,CBL,CBL,769
286,ENSG00000048342,CC2D2A,CC2D2A,2082
287,ENSG00000183287,CCBE1,CCBE1,1553
288,ENSG00000187094,CCK,CCK,428
289,ENSG00000163394,CCKAR,CCKAR,909
290,ENSG00000110148,CCKBR,CCKBR,910
291,ENSG00000108702,CCL1,CCL1,764
292,ENSG00000172156,CCL11,CCL11,1097
293,ENSG00000181374,CCL13,CCL13,1861
294,ENSG00000277236,CCL14,CCL14,1451
295,ENSG00000276409,CCL14,CCL14,1451
296,ENSG00000275718,CCL15,CCL15,1454
297,ENSG00000275528,CCL15,CCL15,1454
298,ENSG00000275095,CCL16,CCL16,92
299,ENSG00000275152,CCL16,CCL16,92
300,ENSG00000102970,CCL17,CCL17,1751
301,ENSG00000278006,CCL18,CCL18,1145
302,ENSG00000278167,CCL18,CCL18,1145
303,ENSG00000275385,CCL18,CCL18,1145
304,ENSG00000172724,CCL19,CCL19,1870
305,ENSG00000108691,CCL2,CCL2,603
306,ENSG00000115009,CCL20,CCL20,1199
307,ENSG00000137077,CCL21,CCL21,40
308,ENSG00000102962,CCL22,CCL22,46
309,ENSG00000276114,CCL23,CCL23,1144
310,ENSG00000274736,CCL23,CCL23,1144
311,ENSG00000106178,CCL24,CCL24,16
312,ENSG00000131142,CCL25,CCL25,91
313,ENSG00000006606,CCL26,CCL26,2178
314,ENSG00000213927,CCL27,CCL27,2194
315,ENSG00000151882,CCL28,CCL28,2017
316,ENSG00000274221,CCL3,CCL3,543
317,ENSG00000277632,CCL3,CCL3,543
318,ENSG00000278567,CCL3,CCL3,543
319,ENSG00000277336,CCL3L1,CCL3L1,667
320,ENSG00000276085,CCL3L1,CCL3L1,667
321,ENSG00000277768,CCL3L3,CCL3L3,667
322,ENSG00000277796,CCL3L3,CCL3L3,667
323,ENSG00000277336,CCL3L3,CCL3L3,667
324,ENSG00000275302,CCL4,CCL4,599
325,ENSG00000277943,CCL4,CCL4,599
326,ENSG00000275824,CCL4,CCL4,599
327,ENSG00000275313,CCL4L1,CCL4L1,1709
328,ENSG00000276070,CCL4L2,CCL4L2,1709
329,ENSG00000275313,CCL4L2,CCL4L2,1709
330,ENSG00000274233,CCL5,CCL5,604
331,ENSG00000271503,CCL5,CCL5,604
332,ENSG00000108688,CCL7,CCL7,1203
333,ENSG00000108700,CCL8,CCL8,1202
334,ENSG00000142871,CCN1,CCN1,45
335,ENSG00000142871,CYR61,CYR61,45
336,ENSG00000118523,CCN2,CCN2,862
337,ENSG00000118523,CTGF,CTGF,862
338,ENSG00000136999,CCN3,CCN3,1065
339,ENSG00000136999,NOV,NOV,1065
340,ENSG00000104415,CCN4,CCN4,215
341,ENSG00000104415,WISP1,WISP1,215
342,ENSG00000112761,CCN6,CCN6,216
343,ENSG00000112761,WISP3,WISP3,216
344,ENSG00000163823,CCR1,CCR1,913
345,ENSG00000184451,CCR10,CCR10,1037
346,ENSG00000121807,CCR2,CCR2,1009
347,ENSG00000183625,CCR3,CCR3,1098
348,ENSG00000183813,CCR4,CCR4,1099
349,ENSG00000160791,CCR5,CCR5,1100
350,ENSG00000112486,CCR6,CCR6,1101
351,ENSG00000126353,CCR7,CCR7,915
352,ENSG00000179934,CCR8,CCR8,1102
353,ENSG00000173585,CCR9,CCR9,1103
354,ENSG00000121797,CCRL2,CCRL2,31
355,ENSG00000156535,CD109,CD109,1572
356,ENSG00000170458,CD14,CD14,477
357,ENSG00000177697,CD151,CD151,1060
358,ENSG00000177575,CD163,CD163,1607
359,ENSG00000204936,CD177,CD177,1678
360,ENSG00000134061,CD180,CD180,1857
361,ENSG00000177455,CD19,CD19,642
362,ENSG00000158485,CD1B,CD1B,859
363,ENSG00000158473,CD1D,CD1D,647
364,ENSG00000116824,CD2,CD2,434
365,ENSG00000091972,CD200,CD200,1001
366,ENSG00000163606,CD200R1,CD200R1,1723
367,ENSG00000206531,CD200R1L,CD200R1L,1528
368,ENSG00000090659,CD209,CD209,1990
369,ENSG00000012124,CD22,CD22,717
370,ENSG00000150637,CD226,CD226,1427
371,ENSG00000272398,CD24,CD24,802
372,ENSG00000122223,CD244,CD244,1911
373,ENSG00000174807,CD248,CD248,1987
374,ENSG00000139193,CD27,CD27,829
375,ENSG00000120217,CD274,CD274,2061
376,ENSG00000103855,CD276,CD276,1506
377,ENSG00000178562,CD28,CD28,554
378,ENSG00000167851,CD300A,CD300A,2109
379,ENSG00000167850,CD300C,CD300C,1288
380,ENSG00000186407,CD300E,CD300E,1476
381,ENSG00000178789,CD300LB,CD300LB,8
382,ENSG00000186074,CD300LF,CD300LF,1726
383,ENSG00000167775,CD320,CD320,1999
384,ENSG00000105383,CD33,CD33,715
385,ENSG00000174059,CD34,CD34,856
386,ENSG00000135218,CD36,CD36,668
387,ENSG00000104894,CD37,CD37,562
388,ENSG00000004468,CD38,CD38,857
389,ENSG00000167286,CD3D,CD3D,387
390,ENSG00000160654,CD3G,CD3G,514
391,ENSG00000010610,CD4,CD4,326
392,ENSG00000101017,CD40,CD40,819
393,ENSG00000102245,CD40LG,CD40LG,874
394,ENSG00000026508,CD44,CD44,652
395,ENSG00000117335,CD46,CD46,645
396,ENSG00000196776,CD47,CD47,1289
397,ENSG00000117091,CD48,CD48,501
398,ENSG00000110448,CD5,CD5,424
399,ENSG00000169442,CD52,CD52,901
400,ENSG00000143119,CD53,CD53,701
401,ENSG00000196352,CD55,CD55,469
402,ENSG00000116815,CD58,CD58,699
403,ENSG00000085063,CD59,CD59,619
404,ENSG00000073754,CD5L,CD5L,122
405,ENSG00000013725,CD6,CD6,877
406,ENSG00000135404,CD63,CD63,497
407,ENSG00000129226,CD68,CD68,930
408,ENSG00000110848,CD69,CD69,1275
409,ENSG00000173762,CD7,CD7,509
410,ENSG00000125726,CD70,CD70,923
411,ENSG00000137101,CD72,CD72,754
412,ENSG00000019582,CD74,CD74,386
413,ENSG00000105369,CD79A,CD79A,576
414,ENSG00000007312,CD79B,CD79B,993
415,ENSG00000121594,CD80,CD80,927
416,ENSG00000110651,CD81,CD81,1167
417,ENSG00000085117,CD82,CD82,838
418,ENSG00000112149,CD83,CD83,1228
419,ENSG00000114013,CD86,CD86,1011
420,ENSG00000153563,CD8A,CD8A,327
421,ENSG00000172116,CD8B,CD8B,559
422,ENSG00000254126,CD8B2,CD8B2,5
423,ENSG00000010278,CD9,CD9,756
424,ENSG00000125810,CD93,CD93,2005
425,ENSG00000153283,CD96,CD96,989
426,ENSG00000002586,CD99,CD99,624
427,ENSG00000102181,CD99L2,CD99L2,1721
428,ENSG00000105401,CDC37,CDC37,1440
429,ENSG00000163814,CDCP1,CDCP1,1951
430,ENSG00000039068,CDH1,CDH1,593
431,ENSG00000040731,CDH10,CDH10,2226
432,ENSG00000140937,CDH11,CDH11,1142
433,ENSG00000140945,CDH13,CDH13,1143
434,ENSG00000071991,CDH19,CDH19,1929
435,ENSG00000170558,CDH2,CDH2,696
436,ENSG00000179776,CDH5,CDH5,926
437,ENSG00000113361,CDH6,CDH6,1141
438,ENSG00000081138,CDH7,CDH7,2138
439,ENSG00000113100,CDH9,CDH9,2137
440,ENSG00000074276,CDHR2,CDHR2,1901
441,ENSG00000064309,CDON,CDON,1479
442,ENSG00000079385,CEACAM1,CEACAM1,611
443,ENSG00000213892,CEACAM16,CEACAM16,1470
444,ENSG00000186567,CEACAM19,CEACAM19,1592
445,ENSG00000273777,CEACAM20,CEACAM20,1563
446,ENSG00000278565,CEACAM21,CEACAM21,1474
447,ENSG00000007129,CEACAM21,CEACAM21,1474
448,ENSG00000170956,CEACAM3,CEACAM3,987
449,ENSG00000105352,CEACAM4,CEACAM4,185
450,ENSG00000274131,CEACAM4,CEACAM4,185
451,ENSG00000105388,CEACAM5,CEACAM5,435
452,ENSG00000086548,CEACAM6,CEACAM6,988
453,ENSG00000007306,CEACAM7,CEACAM7,1359
454,ENSG00000280501,CEACAM7,CEACAM7,1359
455,ENSG00000124469,CEACAM8,CEACAM8,906
456,ENSG00000170835,CEL,CEL,706
457,ENSG00000219073,CELA3B,CELA3B,491
458,ENSG00000075275,CELSR1,CELSR1,2047
459,ENSG00000143126,CELSR2,CELSR2,1988
460,ENSG00000008300,CELSR3,CELSR3,2048
461,ENSG00000198707,CEP290,CEP290,74
462,ENSG00000147869,CER1,CER1,237
463,ENSG00000172292,CERS6,CERS6,1574
464,ENSG00000136698,CFC1,CFC1,522
465,ENSG00000152093,CFC1B,CFC1B,521
466,ENSG00000000971,CFH,CFH,483
467,ENSG00000126759,CFP,CFP,841
468,ENSG00000001626,CFTR,CFTR,605
469,ENSG00000135346,CGA,CGA,292
470,ENSG00000104827,CGB3,CGB3,532
471,ENSG00000189052,CGB5,CGB5,532
472,ENSG00000213030,CGB8,CGB8,532
473,ENSG00000143375,CGN,CGN,2083
474,ENSG00000136457,CHAD,CHAD,85
475,ENSG00000134121,CHL1,CHL1,37
476,ENSG00000090539,CHRD,CHRD,1942
477,ENSG00000168539,CHRM1,CHRM1,568
478,ENSG00000133019,CHRM3,CHRM3,719
479,ENSG00000138435,CHRNA1,CHRNA1,349
480,ENSG00000129749,CHRNA10,CHRNA10,1921
481,ENSG00000120903,CHRNA2,CHRNA2,1430
482,ENSG00000080644,CHRNA3,CHRNA3,916
483,ENSG00000101204,CHRNA4,CHRNA4,1034
484,ENSG00000169684,CHRNA5,CHRNA5,883
485,ENSG00000147434,CHRNA6,CHRNA6,1431
486,ENSG00000175344,CHRNA7,CHRNA7,966
487,ENSG00000274542,CHRNA7,CHRNA7,966
488,ENSG00000174343,CHRNA9,CHRNA9,2108
489,ENSG00000170175,CHRNB1,CHRNB1,569
490,ENSG00000283946,CHRNB1,CHRNB1,569
491,ENSG00000160716,CHRNB2,CHRNB2,677
492,ENSG00000147432,CHRNB3,CHRNB3,1263
493,ENSG00000117971,CHRNB4,CHRNB4,893
494,ENSG00000135902,CHRND,CHRND,1270
495,ENSG00000108556,CHRNE,CHRNE,1259
496,ENSG00000196811,CHRNG,CHRNG,456
497,ENSG00000099622,CIRBP,CIRBP,1361
498,ENSG00000114737,CISH,CISH,2030
499,ENSG00000217555,CKLF,CKLF,2096
500,ENSG00000175505,CLCF1,CLCF1,2089
501,ENSG00000163347,CLDN1,CLDN1,238
502,ENSG00000013297,CLDN11,CLDN11,176
503,ENSG00000159261,CLDN14,CLDN14,226
504,ENSG00000113946,CLDN16,CLDN16,2202
505,ENSG00000165376,CLDN2,CLDN2,1158
506,ENSG00000165215,CLDN3,CLDN3,97
507,ENSG00000189143,CLDN4,CLDN4,50
508,ENSG00000184113,CLDN5,CLDN5,36
509,ENSG00000184697,CLDN6,CLDN6,1153
510,ENSG00000181885,CLDN7,CLDN7,223
511,ENSG00000288292,CLDN7,CLDN7,223
512,ENSG00000156284,CLDN8,CLDN8,1154
513,ENSG00000132514,CLEC10A,CLEC10A,1626
514,ENSG00000105472,CLEC11A,CLEC11A,2177
515,ENSG00000172322,CLEC12A,CLEC12A,1491
516,ENSG00000176435,CLEC14A,CLEC14A,1598
517,ENSG00000165682,CLEC1B,CLEC1B,2075
518,ENSG00000188393,CLEC2A,CLEC2A,1531
519,ENSG00000110852,CLEC2B,CLEC2B,1748
520,ENSG00000069493,CLEC2D,CLEC2D,2118
521,ENSG00000236279,CLEC2L,CLEC2L,520
522,ENSG00000166509,CLEC3A,CLEC3A,181
523,ENSG00000111729,CLEC4A,CLEC4A,2153
524,ENSG00000182566,CLEC4G,CLEC4G,1550
525,ENSG00000104938,CLEC4M,CLEC4M,1943
526,ENSG00000166250,CLMP,CLMP,1954
527,ENSG00000120885,CLU,CLU,556
528,ENSG00000079101,CLUL1,CLUL1,1432
529,ENSG00000174600,CMKLR1,CMKLR1,1872
530,ENSG00000283448,CMKLR2,CMKLR2,1036
531,ENSG00000183671,GPR1,GPR1,1036
532,ENSG00000283448,GPR1,GPR1,1036
533,ENSG00000183862,CNGA2,CNGA2,1436
534,ENSG00000136110,CNMD,CNMD,184
535,ENSG00000118432,CNR1,CNR1,740
536,ENSG00000188822,CNR2,CNR2,936
537,ENSG00000242689,CNTF,CNTF,824
538,ENSG00000122756,CNTFR,CNTFR,831
539,ENSG00000018236,CNTN1,CNTN1,1300
540,ENSG00000184144,CNTN2,CNTN2,1241
541,ENSG00000113805,CNTN3,CNTN3,2077
542,ENSG00000144619,CNTN4,CNTN4,1636
543,ENSG00000149972,CNTN5,CNTN5,194
544,ENSG00000134115,CNTN6,CNTN6,2168
545,ENSG00000108797,CNTNAP1,CNTNAP1,1189
546,ENSG00000174469,CNTNAP2,CNTNAP2,2112
547,ENSG00000278728,CNTNAP2,CNTNAP2,2112
548,ENSG00000123500,COL10A1,COL10A1,1256
549,ENSG00000060718,COL11A1,COL11A1,579
550,ENSG00000230930,COL11A2,COL11A2,617
551,ENSG00000235708,COL11A2,COL11A2,617
552,ENSG00000227801,COL11A2,COL11A2,617
553,ENSG00000223699,COL11A2,COL11A2,617
554,ENSG00000206290,COL11A2,COL11A2,617
555,ENSG00000232541,COL11A2,COL11A2,617
556,ENSG00000204248,COL11A2,COL11A2,617
557,ENSG00000197467,COL13A1,COL13A1,1501
558,ENSG00000187955,COL14A1,COL14A1,1262
559,ENSG00000084636,COL16A1,COL16A1,1274
560,ENSG00000065618,COL17A1,COL17A1,2151
561,ENSG00000182871,COL18A1,COL18A1,981
562,ENSG00000108821,COL1A1,COL1A1,335
563,ENSG00000164692,COL1A2,COL1A2,467
564,ENSG00000139219,COL2A1,COL2A1,336
565,ENSG00000168542,COL3A1,COL3A1,337
566,ENSG00000187498,COL4A1,COL4A1,338
567,ENSG00000134871,COL4A2,COL4A2,478
568,ENSG00000169031,COL4A3,COL4A3,1236
569,ENSG00000081052,COL4A4,COL4A4,1116
