"","interaction_ID","sender_celltype","sender_gene","receiver_celltype","receiver_gene","ligand_log2FC","ligand_p_val_adj","receptor_log2FC","receptor_p_val_adj","direction"
"4771","Ery:NUCB2_NK:ERAP1","Ery","NUCB2","NK","ERAP1",-0.551562846688981,1.26413963718238e-83,NA,NA,"down"
"4772","Ery:NUCB2_T:ERAP1","Ery","NUCB2","T","ERAP1",-0.551562846688981,1.26413963718238e-83,NA,NA,"down"
"4773","Mono:NUCB2_DC:ERAP1","Mono","NUCB2","DC","ERAP1",0.277292114183156,8.91158362889987e-290,NA,NA,"down"
"4774","Mono:NUCB2_Ery:ERAP1","Mono","NUCB2","Ery","ERAP1",0.277292114183156,8.91158362889987e-290,NA,NA,"down"
"4775","Mono:NUCB2_Gran:ERAP1","Mono","NUCB2","Gran","ERAP1",0.277292114183156,8.91158362889987e-290,NA,NA,"down"
"4776","Mono:NUCB2_HSPC:ERAP1","Mono","NUCB2","HSPC","ERAP1",0.277292114183156,8.91158362889987e-290,NA,NA,"down"
"4777","Mono:NUCB2_Mono:ERAP1","Mono","NUCB2","Mono","ERAP1",0.277292114183156,8.91158362889987e-290,NA,NA,"down"
"4778","Mono:NUCB2_NK:ERAP1","Mono","NUCB2","NK","ERAP1",0.277292114183156,8.91158362889987e-290,NA,NA,"down"
"4779","Mono:NUCB2_T:ERAP1","Mono","NUCB2","T","ERAP1",0.277292114183156,8.91158362889987e-290,NA,NA,"down"
"4780","B:CLEC2B_NK:KLRF1","B","CLEC2B","NK","KLRF1",NA,NA,-0.29697792504289,1.91899414552597e-29,"down"
"4781","DC:CLEC2B_NK:KLRF1","DC","CLEC2B","NK","KLRF1",NA,NA,-0.29697792504289,1.91899414552597e-29,"down"
"4782","Ery:CLEC2B_NK:KLRF1","Ery","CLEC2B","NK","KLRF1",NA,NA,-0.29697792504289,1.91899414552597e-29,"down"
"4783","Gran:CLEC2B_Ery:KLRF1","Gran","CLEC2B","Ery","KLRF1",0.363867312841676,1.73195542930951e-42,NA,NA,"down"
"4784","Gran:CLEC2B_NK:KLRF1","Gran","CLEC2B","NK","KLRF1",0.363867312841676,1.73195542930951e-42,-0.29697792504289,1.91899414552597e-29,"down"
"4785","Gran:CLEC2B_T:KLRF1","Gran","CLEC2B","T","KLRF1",0.363867312841676,1.73195542930951e-42,NA,NA,"down"
"4786","HSPC:CLEC2B_NK:KLRF1","HSPC","CLEC2B","NK","KLRF1",NA,NA,-0.29697792504289,1.91899414552597e-29,"down"
"4787","Mono:CLEC2B_Ery:KLRF1","Mono","CLEC2B","Ery","KLRF1",0.372152618826995,0,NA,NA,"down"
"4788","Mono:CLEC2B_NK:KLRF1","Mono","CLEC2B","NK","KLRF1",0.372152618826995,0,-0.29697792504289,1.91899414552597e-29,"down"
"4789","Mono:CLEC2B_T:KLRF1","Mono","CLEC2B","T","KLRF1",0.372152618826995,0,NA,NA,"down"
"4790","NK:CLEC2B_Ery:KLRF1","NK","CLEC2B","Ery","KLRF1",0.282016149255791,1.2228209830157e-17,NA,NA,"down"
"4791","NK:CLEC2B_NK:KLRF1","NK","CLEC2B","NK","KLRF1",0.282016149255791,1.2228209830157e-17,-0.29697792504289,1.91899414552597e-29,"down"
"4792","NK:CLEC2B_T:KLRF1","NK","CLEC2B","T","KLRF1",0.282016149255791,1.2228209830157e-17,NA,NA,"down"
"4793","T:CLEC2B_NK:KLRF1","T","CLEC2B","NK","KLRF1",NA,NA,-0.29697792504289,1.91899414552597e-29,"down"
"4794","DC:APP_DC:LRP1","DC","APP","DC","LRP1",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4795","DC:APP_Ery:LRP1","DC","APP","Ery","LRP1",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4796","DC:APP_Gran:LRP1","DC","APP","Gran","LRP1",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4797","DC:APP_Mono:LRP1","DC","APP","Mono","LRP1",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4810","B:LRPAP1_HSPC:SORL1","B","LRPAP1","HSPC","SORL1",NA,NA,0.252188372657893,6.37753734144269e-13,"down"
"4811","DC:LRPAP1_HSPC:SORL1","DC","LRPAP1","HSPC","SORL1",NA,NA,0.252188372657893,6.37753734144269e-13,"down"
"4812","Ery:LRPAP1_HSPC:SORL1","Ery","LRPAP1","HSPC","SORL1",NA,NA,0.252188372657893,6.37753734144269e-13,"down"
"4813","Gran:LRPAP1_HSPC:SORL1","Gran","LRPAP1","HSPC","SORL1",NA,NA,0.252188372657893,6.37753734144269e-13,"down"
"4814","HSPC:LRPAP1_HSPC:SORL1","HSPC","LRPAP1","HSPC","SORL1",NA,NA,0.252188372657893,6.37753734144269e-13,"down"
"4815","Mono:LRPAP1_HSPC:SORL1","Mono","LRPAP1","HSPC","SORL1",NA,NA,0.252188372657893,6.37753734144269e-13,"down"
"4816","T:LRPAP1_HSPC:SORL1","T","LRPAP1","HSPC","SORL1",NA,NA,0.252188372657893,6.37753734144269e-13,"down"
"4829","B:LRPAP1_Ery:CD320","B","LRPAP1","Ery","CD320",NA,NA,-0.274278028608073,1.73702988320202e-52,"down"
"4830","DC:LRPAP1_Ery:CD320","DC","LRPAP1","Ery","CD320",NA,NA,-0.274278028608073,1.73702988320202e-52,"down"
"4831","Ery:LRPAP1_Ery:CD320","Ery","LRPAP1","Ery","CD320",NA,NA,-0.274278028608073,1.73702988320202e-52,"down"
"4832","Gran:LRPAP1_Ery:CD320","Gran","LRPAP1","Ery","CD320",NA,NA,-0.274278028608073,1.73702988320202e-52,"down"
"4833","HSPC:LRPAP1_Ery:CD320","HSPC","LRPAP1","Ery","CD320",NA,NA,-0.274278028608073,1.73702988320202e-52,"down"
"4834","Mono:LRPAP1_Ery:CD320","Mono","LRPAP1","Ery","CD320",NA,NA,-0.274278028608073,1.73702988320202e-52,"down"
"4835","T:LRPAP1_Ery:CD320","T","LRPAP1","Ery","CD320",NA,NA,-0.274278028608073,1.73702988320202e-52,"down"
"4855","DC:ICAM1_DC:ITGAM","DC","ICAM1","DC","ITGAM",NA,NA,0.317264700982208,2.00460391840419e-29,"down"
"4856","Gran:ICAM1_DC:ITGAM","Gran","ICAM1","DC","ITGAM",NA,NA,0.317264700982208,2.00460391840419e-29,"up"
"4857","Mono:ICAM1_DC:ITGAM","Mono","ICAM1","DC","ITGAM",NA,NA,0.317264700982208,2.00460391840419e-29,"up"
"4858","DC:CD36_DC:TLR6","DC","CD36","DC","TLR6",0.315011699332806,6.21909766554243e-08,NA,NA,"down"
"4859","Mono:CD36_DC:TLR6","Mono","CD36","DC","TLR6",0.386694050904892,0,NA,NA,"down"
"4860","Gran:CD14_DC:TLR6","Gran","CD14","DC","TLR6",-0.291091633854818,9.69490958097997e-13,NA,NA,"down"
"4861","Ery:CALM1_Ery:PTH2R","Ery","CALM1","Ery","PTH2R",-0.606296905825606,1.5401981273782e-89,NA,NA,"down"
"4862","Gran:CALM1_Ery:PTH2R","Gran","CALM1","Ery","PTH2R",-0.333616614533036,1.49290831386006e-90,NA,NA,"down"
"4863","HSPC:CALM1_Ery:PTH2R","HSPC","CALM1","Ery","PTH2R",-0.279924866625034,1.21643624723173e-28,NA,NA,"down"
"4887","B:ITGB1_Ery:ENG","B","ITGB1","Ery","ENG",NA,NA,-0.285058227381733,1.19681679167177e-48,"down"
"4888","DC:ITGB1_Ery:ENG","DC","ITGB1","Ery","ENG",NA,NA,-0.285058227381733,1.19681679167177e-48,"down"
"4889","Ery:ITGB1_Ery:ENG","Ery","ITGB1","Ery","ENG",NA,NA,-0.285058227381733,1.19681679167177e-48,"down"
"4890","Gran:ITGB1_Ery:ENG","Gran","ITGB1","Ery","ENG",NA,NA,-0.285058227381733,1.19681679167177e-48,"down"
"4891","HSPC:ITGB1_Ery:ENG","HSPC","ITGB1","Ery","ENG",NA,NA,-0.285058227381733,1.19681679167177e-48,"down"
"4892","Mono:ITGB1_Ery:ENG","Mono","ITGB1","Ery","ENG",NA,NA,-0.285058227381733,1.19681679167177e-48,"down"
"4893","T:ITGB1_Ery:ENG","T","ITGB1","Ery","ENG",NA,NA,-0.285058227381733,1.19681679167177e-48,"down"
"4894","DC:ITGA5_Ery:ENG","DC","ITGA5","Ery","ENG",NA,NA,-0.285058227381733,1.19681679167177e-48,"down"
"4895","Gran:ITGA5_Ery:ENG","Gran","ITGA5","Ery","ENG",NA,NA,-0.285058227381733,1.19681679167177e-48,"down"
"4896","HSPC:ITGA5_Ery:ENG","HSPC","ITGA5","Ery","ENG",NA,NA,-0.285058227381733,1.19681679167177e-48,"down"
"4897","Mono:ITGA5_Ery:ENG","Mono","ITGA5","Ery","ENG",NA,NA,-0.285058227381733,1.19681679167177e-48,"down"
"4898","HSPC:INHBA_Ery:ENG","HSPC","INHBA","Ery","ENG",NA,NA,-0.285058227381733,1.19681679167177e-48,"down"
"4899","Ery:TGFB3_Ery:ENG","Ery","TGFB3","Ery","ENG",NA,NA,-0.285058227381733,1.19681679167177e-48,"down"
"4900","Gran:SPARC_Ery:ENG","Gran","SPARC","Ery","ENG",NA,NA,-0.285058227381733,1.19681679167177e-48,"down"
"4901","HSPC:SPARC_Ery:ENG","HSPC","SPARC","Ery","ENG",NA,NA,-0.285058227381733,1.19681679167177e-48,"down"
"4902","Ery:CDH1_DC:ITGB7","Ery","CDH1","DC","ITGB7",NA,NA,0.264057756275638,1.17960439596934e-08,"down"
"4903","Ery:CALM1_Ery:KCNQ5","Ery","CALM1","Ery","KCNQ5",-0.606296905825606,1.5401981273782e-89,NA,NA,"down"
"4904","Ery:CALM1_Gran:KCNQ5","Ery","CALM1","Gran","KCNQ5",-0.606296905825606,1.5401981273782e-89,NA,NA,"down"
"4905","Ery:CALM1_HSPC:KCNQ5","Ery","CALM1","HSPC","KCNQ5",-0.606296905825606,1.5401981273782e-89,NA,NA,"down"
"4906","Gran:CALM1_Ery:KCNQ5","Gran","CALM1","Ery","KCNQ5",-0.333616614533036,1.49290831386006e-90,NA,NA,"down"
"4907","Gran:CALM1_Gran:KCNQ5","Gran","CALM1","Gran","KCNQ5",-0.333616614533036,1.49290831386006e-90,NA,NA,"down"
"4908","Gran:CALM1_HSPC:KCNQ5","Gran","CALM1","HSPC","KCNQ5",-0.333616614533036,1.49290831386006e-90,NA,NA,"down"
"4909","HSPC:CALM1_Ery:KCNQ5","HSPC","CALM1","Ery","KCNQ5",-0.279924866625034,1.21643624723173e-28,NA,NA,"down"
"4910","HSPC:CALM1_Gran:KCNQ5","HSPC","CALM1","Gran","KCNQ5",-0.279924866625034,1.21643624723173e-28,NA,NA,"down"
"4911","HSPC:CALM1_HSPC:KCNQ5","HSPC","CALM1","HSPC","KCNQ5",-0.279924866625034,1.21643624723173e-28,NA,NA,"down"
"4912","HSPC:CALM2_Ery:KCNQ5","HSPC","CALM2","Ery","KCNQ5",-0.266902276898382,3.63116898476546e-33,NA,NA,"down"
"4913","HSPC:CALM2_Gran:KCNQ5","HSPC","CALM2","Gran","KCNQ5",-0.266902276898382,3.63116898476546e-33,NA,NA,"down"
"4914","HSPC:CALM2_HSPC:KCNQ5","HSPC","CALM2","HSPC","KCNQ5",-0.266902276898382,3.63116898476546e-33,NA,NA,"down"
"4915","DC:APP_B:APLP2","DC","APP","B","APLP2",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4916","DC:APP_DC:APLP2","DC","APP","DC","APLP2",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4917","DC:APP_Ery:APLP2","DC","APP","Ery","APLP2",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4918","DC:APP_Gran:APLP2","DC","APP","Gran","APLP2",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4919","DC:APP_HSPC:APLP2","DC","APP","HSPC","APLP2",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4920","DC:APP_Mono:APLP2","DC","APP","Mono","APLP2",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4921","DC:APP_T:APLP2","DC","APP","T","APLP2",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4922","DC:APP_B:NOTCH2","DC","APP","B","NOTCH2",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4923","DC:APP_DC:NOTCH2","DC","APP","DC","NOTCH2",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4924","DC:APP_Ery:NOTCH2","DC","APP","Ery","NOTCH2",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4925","DC:APP_Gran:NOTCH2","DC","APP","Gran","NOTCH2",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4926","DC:APP_HSPC:NOTCH2","DC","APP","HSPC","NOTCH2",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4927","DC:APP_Mono:NOTCH2","DC","APP","Mono","NOTCH2",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4928","DC:APP_DC:PLD1","DC","APP","DC","PLD1",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4929","DC:APP_Ery:PLD1","DC","APP","Ery","PLD1",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4930","DC:APP_Gran:PLD1","DC","APP","Gran","PLD1",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4931","DC:APP_HSPC:PLD1","DC","APP","HSPC","PLD1",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4932","DC:APP_Mono:PLD1","DC","APP","Mono","PLD1",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4933","DC:APP_B:LRP10","DC","APP","B","LRP10",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4934","DC:APP_DC:LRP10","DC","APP","DC","LRP10",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4935","DC:APP_Ery:LRP10","DC","APP","Ery","LRP10",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4936","DC:APP_Gran:LRP10","DC","APP","Gran","LRP10",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4937","DC:APP_HSPC:LRP10","DC","APP","HSPC","LRP10",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4938","DC:APP_Mono:LRP10","DC","APP","Mono","LRP10",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4939","DC:APP_T:LRP10","DC","APP","T","LRP10",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4940","DC:APP_B:NCSTN","DC","APP","B","NCSTN",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4941","DC:APP_DC:NCSTN","DC","APP","DC","NCSTN",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4942","DC:APP_Ery:NCSTN","DC","APP","Ery","NCSTN",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4943","DC:APP_Gran:NCSTN","DC","APP","Gran","NCSTN",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4944","DC:APP_HSPC:NCSTN","DC","APP","HSPC","NCSTN",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4945","DC:APP_Mono:NCSTN","DC","APP","Mono","NCSTN",-0.330872318108626,1.28197591510413e-08,NA,NA,"down"
"4946","DC:ITGA6_B:CD81","DC","ITGA6","B","CD81",NA,NA,-0.433461737482239,2.95484326986049e-56,"up"
"4947","DC:ITGA6_Ery:CD81","DC","ITGA6","Ery","CD81",NA,NA,-0.305149057333805,8.76930265932953e-65,"down"
"4948","DC:ITGA6_Mono:CD81","DC","ITGA6","Mono","CD81",NA,NA,0.330061329354235,0,"up"
"4949","Ery:ITGA6_B:CD81","Ery","ITGA6","B","CD81",NA,NA,-0.433461737482239,2.95484326986049e-56,"down"
"4950","Ery:ITGA6_Mono:CD81","Ery","ITGA6","Mono","CD81",NA,NA,0.330061329354235,0,"down"
"4951","Gran:ITGA6_B:CD81","Gran","ITGA6","B","CD81",NA,NA,-0.433461737482239,2.95484326986049e-56,"down"
"4952","Gran:ITGA6_Ery:CD81","Gran","ITGA6","Ery","CD81",NA,NA,-0.305149057333805,8.76930265932953e-65,"down"
"4953","Gran:ITGA6_Mono:CD81","Gran","ITGA6","Mono","CD81",NA,NA,0.330061329354235,0,"down"
"4954","HSPC:ITGA6_B:CD81","HSPC","ITGA6","B","CD81",NA,NA,-0.433461737482239,2.95484326986049e-56,"down"
"4955","HSPC:ITGA6_Ery:CD81","HSPC","ITGA6","Ery","CD81",NA,NA,-0.305149057333805,8.76930265932953e-65,"down"
"4956","HSPC:ITGA6_Mono:CD81","HSPC","ITGA6","Mono","CD81",NA,NA,0.330061329354235,0,"down"
"4957","Mono:ITGA6_B:CD81","Mono","ITGA6","B","CD81",NA,NA,-0.433461737482239,2.95484326986049e-56,"down"
"4958","Mono:ITGA6_Mono:CD81","Mono","ITGA6","Mono","CD81",NA,NA,0.330061329354235,0,"down"
"4959","T:ITGA6_B:CD81","T","ITGA6","B","CD81",NA,NA,-0.433461737482239,2.95484326986049e-56,"down"
"4960","T:ITGA6_Ery:CD81","T","ITGA6","Ery","CD81",NA,NA,-0.305149057333805,8.76930265932953e-65,"down"
"4961","T:ITGA6_Mono:CD81","T","ITGA6","Mono","CD81",NA,NA,0.330061329354235,0,"down"
"4988","B:CD79B_Ery:KREMEN1","B","CD79B","Ery","KREMEN1",-1.03945538831918,0,NA,NA,"down"
"4998","DC:SERPINF1_DC:PLXDC2","DC","SERPINF1","DC","PLXDC2",-0.323671711385899,5.67749829662412e-07,NA,NA,"down"
"4999","DC:SERPINF1_Ery:PLXDC2","DC","SERPINF1","Ery","PLXDC2",-0.323671711385899,5.67749829662412e-07,NA,NA,"down"
"5000","DC:SERPINF1_Gran:PLXDC2","DC","SERPINF1","Gran","PLXDC2",-0.323671711385899,5.67749829662412e-07,NA,NA,"down"
"5001","DC:SERPINF1_HSPC:PLXDC2","DC","SERPINF1","HSPC","PLXDC2",-0.323671711385899,5.67749829662412e-07,NA,NA,"down"
"5002","DC:SERPINF1_Mono:PLXDC2","DC","SERPINF1","Mono","PLXDC2",-0.323671711385899,5.67749829662412e-07,-0.25271713378539,8.22177046585939e-106,"down"
"5003","Ery:SERPINF1_Mono:PLXDC2","Ery","SERPINF1","Mono","PLXDC2",NA,NA,-0.25271713378539,8.22177046585939e-106,"down"
"5018","DC:KIT_T:IL7R","DC","KIT","T","IL7R",NA,NA,-0.364297490466599,1.33737569871787e-115,"down"
"5019","Ery:KIT_T:IL7R","Ery","KIT","T","IL7R",NA,NA,-0.364297490466599,1.33737569871787e-115,"down"
"5020","HSPC:KIT_T:IL7R","HSPC","KIT","T","IL7R",NA,NA,-0.364297490466599,1.33737569871787e-115,"down"
"5023","DC:ITGA6_Ery:CD82","DC","ITGA6","Ery","CD82",NA,NA,-0.325524958584752,1.92871032516903e-41,"down"
"5024","Ery:ITGA6_Ery:CD82","Ery","ITGA6","Ery","CD82",NA,NA,-0.325524958584752,1.92871032516903e-41,"down"
"5025","Gran:ITGA6_Ery:CD82","Gran","ITGA6","Ery","CD82",NA,NA,-0.325524958584752,1.92871032516903e-41,"down"
"5026","HSPC:ITGA6_Ery:CD82","HSPC","ITGA6","Ery","CD82",NA,NA,-0.325524958584752,1.92871032516903e-41,"down"
"5027","T:ITGA6_Ery:CD82","T","ITGA6","Ery","CD82",NA,NA,-0.325524958584752,1.92871032516903e-41,"down"
"5028","T:CD6_DC:DAG1","T","CD6","DC","DAG1",0.278549160674743,7.67882943660088e-119,NA,NA,"down"
"5029","T:CD6_Ery:DAG1","T","CD6","Ery","DAG1",0.278549160674743,7.67882943660088e-119,NA,NA,"down"
"5030","T:CD6_HSPC:DAG1","T","CD6","HSPC","DAG1",0.278549160674743,7.67882943660088e-119,NA,NA,"down"
"5031","T:CD6_Mono:DAG1","T","CD6","Mono","DAG1",0.278549160674743,7.67882943660088e-119,NA,NA,"down"
"5032","Ery:CD63_DC:KIT","Ery","CD63","DC","KIT",-0.506145609679683,2.43572631723006e-92,NA,NA,"down"
"5033","Ery:CD63_Ery:KIT","Ery","CD63","Ery","KIT",-0.506145609679683,2.43572631723006e-92,NA,NA,"down"
"5034","Ery:CD63_HSPC:KIT","Ery","CD63","HSPC","KIT",-0.506145609679683,2.43572631723006e-92,NA,NA,"down"
"5035","Mono:CD63_DC:KIT","Mono","CD63","DC","KIT",0.385672705321446,0,NA,NA,"down"
"5036","Mono:CD63_Ery:KIT","Mono","CD63","Ery","KIT",0.385672705321446,0,NA,NA,"down"
"5037","Mono:CD63_HSPC:KIT","Mono","CD63","HSPC","KIT",0.385672705321446,0,NA,NA,"down"
"5038","Gran:TNFSF9_Ery:TRAF2","Gran","TNFSF9","Ery","TRAF2",0.26574828627342,3.92038573114024e-51,NA,NA,"down"
"5039","Ery:GSTP1_Ery:TRAF2","Ery","GSTP1","Ery","TRAF2",-0.397408644657013,4.73492395863113e-48,NA,NA,"down"
"5040","Ery:GSTP1_HSPC:TRAF2","Ery","GSTP1","HSPC","TRAF2",-0.397408644657013,4.73492395863113e-48,NA,NA,"down"
"5041","HSPC:GSTP1_Ery:TRAF2","HSPC","GSTP1","Ery","TRAF2",-0.320876261719018,2.36962343781637e-57,NA,NA,"down"
"5042","HSPC:GSTP1_HSPC:TRAF2","HSPC","GSTP1","HSPC","TRAF2",-0.320876261719018,2.36962343781637e-57,NA,NA,"down"
"5070","Ery:MICA_DC:HCST","Ery","MICA","DC","HCST",NA,NA,0.305268073641635,6.18334668198025e-16,"down"
"5071","Ery:MICA_HSPC:HCST","Ery","MICA","HSPC","HCST",NA,NA,0.309827227099392,4.09147643415809e-14,"down"
"5078","Ery:LMAN1_B:MCFD2","Ery","LMAN1","B","MCFD2",-0.274971297896083,6.97206912777647e-40,NA,NA,"down"
"5079","Ery:LMAN1_DC:MCFD2","Ery","LMAN1","DC","MCFD2",-0.274971297896083,6.97206912777647e-40,NA,NA,"down"
"5080","Ery:LMAN1_Ery:MCFD2","Ery","LMAN1","Ery","MCFD2",-0.274971297896083,6.97206912777647e-40,NA,NA,"down"
"5081","Ery:LMAN1_Gran:MCFD2","Ery","LMAN1","Gran","MCFD2",-0.274971297896083,6.97206912777647e-40,NA,NA,"down"
"5082","Ery:LMAN1_HSPC:MCFD2","Ery","LMAN1","HSPC","MCFD2",-0.274971297896083,6.97206912777647e-40,NA,NA,"down"
"5083","Ery:LMAN1_Mono:MCFD2","Ery","LMAN1","Mono","MCFD2",-0.274971297896083,6.97206912777647e-40,NA,NA,"down"
"5084","HSPC:AVP_DC:GPR84","HSPC","AVP","DC","GPR84",-0.271861671614063,1.00853578466203e-17,NA,NA,"down"
"5085","HSPC:AVP_Gran:GPR84","HSPC","AVP","Gran","GPR84",-0.271861671614063,1.00853578466203e-17,NA,NA,"down"
"5086","HSPC:AVP_Mono:GPR84","HSPC","AVP","Mono","GPR84",-0.271861671614063,1.00853578466203e-17,NA,NA,"down"
"5087","Mono:ADM_DC:GPR84","Mono","ADM","DC","GPR84",0.731451794979467,0,NA,NA,"down"
"5088","Mono:ADM_Gran:GPR84","Mono","ADM","Gran","GPR84",0.731451794979467,0,NA,NA,"down"
"5089","Mono:ADM_Mono:GPR84","Mono","ADM","Mono","GPR84",0.731451794979467,0,NA,NA,"down"
"5090","DC:APOC2_Ery:LRP1","DC","APOC2","Ery","LRP1",0.260486736208632,3.48003939582773e-42,NA,NA,"up"
"5091","DC:APOC2_Gran:LRP1","DC","APOC2","Gran","LRP1",0.260486736208632,3.48003939582773e-42,NA,NA,"up"
"5092","DC:APOC2_Mono:LRP1","DC","APOC2","Mono","LRP1",0.260486736208632,3.48003939582773e-42,NA,NA,"up"
"5093","NK:TGFB1_DC:ITGAV","NK","TGFB1","DC","ITGAV",0.395285963472931,7.68585727178364e-43,NA,NA,"down"
"5094","NK:TGFB1_Ery:ITGAV","NK","TGFB1","Ery","ITGAV",0.395285963472931,7.68585727178364e-43,NA,NA,"down"
"5095","NK:TGFB1_Gran:ITGAV","NK","TGFB1","Gran","ITGAV",0.395285963472931,7.68585727178364e-43,NA,NA,"down"
"5096","NK:TGFB1_HSPC:ITGAV","NK","TGFB1","HSPC","ITGAV",0.395285963472931,7.68585727178364e-43,NA,NA,"down"
"5097","NK:TGFB1_Mono:ITGAV","NK","TGFB1","Mono","ITGAV",0.395285963472931,7.68585727178364e-43,NA,NA,"down"
"5098","NK:TGFB1_T:ITGAV","NK","TGFB1","T","ITGAV",0.395285963472931,7.68585727178364e-43,NA,NA,"down"
"5099","T:TGFB1_DC:ITGAV","T","TGFB1","DC","ITGAV",0.398892403558256,4.92179456757968e-175,NA,NA,"down"
"5100","T:TGFB1_Ery:ITGAV","T","TGFB1","Ery","ITGAV",0.398892403558256,4.92179456757968e-175,NA,NA,"down"
"5101","T:TGFB1_Gran:ITGAV","T","TGFB1","Gran","ITGAV",0.398892403558256,4.92179456757968e-175,NA,NA,"down"
"5102","T:TGFB1_HSPC:ITGAV","T","TGFB1","HSPC","ITGAV",0.398892403558256,4.92179456757968e-175,NA,NA,"down"
"5103","T:TGFB1_Mono:ITGAV","T","TGFB1","Mono","ITGAV",0.398892403558256,4.92179456757968e-175,NA,NA,"down"
"5104","T:TGFB1_T:ITGAV","T","TGFB1","T","ITGAV",0.398892403558256,4.92179456757968e-175,NA,NA,"down"
"5115","DC:THBS1_HSPC:GP1BB","DC","THBS1","HSPC","GP1BB",NA,NA,-0.473073360842246,2.21895410888982e-82,"down"
"5116","Gran:THBS1_HSPC:GP1BB","Gran","THBS1","HSPC","GP1BB",NA,NA,-0.473073360842246,2.21895410888982e-82,"down"
"5117","Mono:THBS1_HSPC:GP1BB","Mono","THBS1","HSPC","GP1BB",NA,NA,-0.473073360842246,2.21895410888982e-82,"down"
"5118","NK:THBS1_HSPC:GP1BB","NK","THBS1","HSPC","GP1BB",NA,NA,-0.473073360842246,2.21895410888982e-82,"down"
"5119","NK:LRPAP1_HSPC:SORL1","NK","LRPAP1","HSPC","SORL1",NA,NA,0.252188372657893,6.37753734144269e-13,"down"
"5121","DC:MDK_HSPC:SORL1","DC","MDK","HSPC","SORL1",NA,NA,0.252188372657893,6.37753734144269e-13,"down"
"5122","Ery:MDK_HSPC:SORL1","Ery","MDK","HSPC","SORL1",NA,NA,0.252188372657893,6.37753734144269e-13,"down"
"5123","HSPC:MDK_HSPC:SORL1","HSPC","MDK","HSPC","SORL1",NA,NA,0.252188372657893,6.37753734144269e-13,"down"
"5124","Ery:APOE_HSPC:SORL1","Ery","APOE","HSPC","SORL1",NA,NA,0.252188372657893,6.37753734144269e-13,"down"
"5125","HSPC:APOE_HSPC:SORL1","HSPC","APOE","HSPC","SORL1",NA,NA,0.252188372657893,6.37753734144269e-13,"down"
"5126","NK:LRPAP1_Ery:CD320","NK","LRPAP1","Ery","CD320",NA,NA,-0.274278028608073,1.73702988320202e-52,"down"
"5128","Ery:CSF1_HSPC:CSF3R","Ery","CSF1","HSPC","CSF3R",NA,NA,0.347628635762279,9.01944829993287e-23,"down"
"5129","Gran:CSF1_HSPC:CSF3R","Gran","CSF1","HSPC","CSF3R",NA,NA,0.347628635762279,9.01944829993287e-23,"down"
"5130","HSPC:CSF1_HSPC:CSF3R","HSPC","CSF1","HSPC","CSF3R",NA,NA,0.347628635762279,9.01944829993287e-23,"down"
"5151","Gran:HP_NK:ITGB2","Gran","HP","NK","ITGB2",NA,NA,0.351136632092222,1.82603228085644e-30,"down"
"5152","Mono:HP_NK:ITGB2","Mono","HP","NK","ITGB2",NA,NA,0.351136632092222,1.82603228085644e-30,"down"
"5157","NK:ITGB1_Ery:ENG","NK","ITGB1","Ery","ENG",NA,NA,-0.285058227381733,1.19681679167177e-48,"down"
"5162","NK:ITGA5_Ery:ENG","NK","ITGA5","Ery","ENG",NA,NA,-0.285058227381733,1.19681679167177e-48,"down"
