,ID,community,CPDB,NicheNet
482,VTN_ITGAV,True,True,True
483,GHRH_GHSR,True,False,False
484,BDNF_NCAM1,False,True,True
485,FRZB_WNT16,True,True,False
486,GH1_EPOR,True,False,False
487,VCAN_SELL,True,False,False
488,WNT10A_LRP5,True,True,True
489,NPS_ADCYAP1R1,True,False,True
490,WNT2_LRP6,True,True,True
491,SEMA6D_TYROBP,True,False,False
492,NGF_SORT1,True,True,True
493,EFEMP2_PLSCR4,True,False,False
494,CRH_ADRB2,True,False,True
495,IL10RB_IFNLR1,True,False,False
496,VIP_NPR3,True,False,False
497,WNT5B_SFRP2,False,True,False
498,S100A8_CD36,True,False,False
499,F12_GP1BA,True,False,False
500,CYR61_ITGB3,False,False,True
501,IL37_SIGIRR,True,False,False
502,NPTX1_NPTXR,True,False,False
503,VWF_GP5,True,False,True
504,GDF5_BMPR2,True,True,True
505,IL36RN_IL1RL2,True,True,False
506,POMC_GPR84,True,False,True
507,CXCL10_GRM7,True,False,True
508,ANGPT4_TIE1,True,False,True
509,KNG1_RXFP4,True,True,True
510,PKM_CD44,True,False,False
511,CSF1_CELSR3,True,True,True
512,CCL13_CCR1,True,True,True
513,CD5L_CD5,True,False,False
514,VEGFC_CCBE1,True,False,False
515,ITGB1_PLAUR,False,True,True
516,TNF_RIPK1,True,True,False
517,HLA-B_LILRA1,True,False,False
518,TNFSF12_TNFRSF12A,True,True,True
519,NRG1_MS4A4A,True,True,False
520,DIO3_TG,False,True,False
521,CXCL8_SDC3,True,False,False
522,LTA_LTBR,True,True,True
523,FGF10_FGFRL1,True,False,True
524,COL5A3_SDC3,True,False,True
525,IFNA13_IFNAR1,False,False,True
526,THBS1_ITGA3,True,True,True
527,COL6A1_ITGB1,True,True,False
528,SLIT1_ROBO2,True,False,False
529,POMC_ADRB3,True,False,True
530,RNASE2_TLR2,True,False,False
531,WNT2B_WIF1,False,True,False
532,CXCL16_GRM7,True,False,True
533,WNT7B_FRZB,False,True,False
534,GAL_HLA-DPA1,True,True,False
535,ADM2_VIPR1,True,False,True
536,RXRA_ALDH1A2,False,True,False
537,RLN3_GPR20,True,False,True
538,LAMC3_ITGA9,True,False,True
539,BTLA_CD79A,True,False,False
540,WNT3_FZD7,True,True,True
541,BMP5_BMPR2,True,True,True
542,ERBB2_NRG1,True,False,False
543,COL8A1_ITGA10,False,True,False
544,TNFRSF11B_TNFSF11,True,True,False
545,FN1_ROBO4,True,False,False
546,WNT3_SFRP5,False,True,False
547,PTGR1_LTB4R2,False,True,False
548,GNAI2_ADCY1,True,False,False
549,HPGDS_PTGDR2,True,False,False
550,LAMA5_SDC1,True,False,False
551,COL4A1_ITGA2,True,True,False
552,IL18BP_MAG,True,False,False
553,NLGN1_NRXN3,True,False,True
554,INHBA_TGFBR3,True,False,True
555,ACVR2B_GDF5,True,False,False
556,ICAM1_EGFR,True,False,True
557,DKK1_KREMEN1,True,False,True
558,APOE_CHRNA4,True,False,False
559,FSHB_VIPR1,True,False,True
560,IFNA8_GPR152,True,True,False
561,CCN4_ITGB1,True,False,False
562,IL13_IL13RA2,True,True,True
563,FRZB_WNT5B,False,True,False
564,NMU_NMUR1,True,True,True
565,ADAM10_TREM2,True,False,False
566,FGF4_FGFR3,True,True,True
567,EFNA5_EPHA2,True,True,True
