,ID,community,CPDB,NicheNet
632,SFRP5_WNT16,True,True,False
633,SEMA3C_NRP1,True,False,True
634,INHBB_TGFB2,True,False,False
635,ESR1_FGFR2,False,True,False
636,INSL3_CD40,False,True,False
637,SCT_DRD5,False,False,True
638,GCG_MC3R,False,False,True
639,GNRH1_EDNRB,False,False,True
640,CXCL16_CCR6,False,False,True
641,GGT1_CD82,True,False,False
642,RLN3_OPRK1,False,False,True
643,C5_TAS2R10,False,False,True
644,PTH2_GPR84,True,False,False
645,VWF_ITGAV,True,True,True
646,HLA-E_ITGA6,False,False,True
647,NGFR_NTRK3,True,False,False
648,ENAM_CD63,True,False,False
649,ADM2_GIPR,False,False,True
650,FAT1_CFTR,False,False,True
651,CXCL13_HRH4,False,False,True
652,XCL2_NPFFR1,False,False,True
653,CXCL11_TAS2R39,False,False,True
654,TNF_PIK3CB,False,False,True
655,COL4A2_DDR1,True,False,False
656,INHA_ACVR1,True,True,True
657,RLN3_GPR84,True,False,True
658,NOG_GDF7,True,False,False
659,RSPO1_WNT10B,True,False,False
660,TNFRSF10C_HAVCR1,True,False,False
661,CDH1_LRP6,False,False,True
662,GDF9_PCDHA4,False,False,True
663,CORT_CHRM2,False,False,True
664,CXCL5_TAS2R38,False,False,True
665,GNA15_GRM4,True,False,False
666,YARS_RPSA,False,False,True
667,YARS_NTRK1,False,False,True
668,INSL5_ADRA2C,False,False,True
669,PTH_SCTR,False,False,True
670,PMCH_LPAR3,False,False,True
671,JAG2_PTK7,False,False,True
672,COL5A1_LAIR1,True,False,False
673,APP_HTR2B,False,False,True
674,CATSPERD_CATSPER3,False,True,False
675,VEGFD_ITGA2,True,False,False
676,TNFSF8_TNFRSF8,True,True,True
677,CXCL11_TAS2R4,False,False,True
678,EFNB1_FAM187B,True,False,False
679,GAST_XCR1,False,False,True
680,NPTN_GABRA3,False,False,True
681,F11_GP1BB,True,False,False
682,INSL3_HTR4,False,False,True
683,NPW_P2RY14,False,False,True
684,LHB_MC3R,False,False,True
685,COL4A5_CD93,True,False,False
686,HCRT_HCRTR2,True,True,True
687,WNT6_SFRP2,False,True,False
688,UTS2_FPR2,False,False,True
689,IL12A_IL12RB2,True,True,True
690,NMS_NTSR1,False,False,True
691,IGSF21_ILDR2,True,False,False
692,BMP2_BMPR1A,True,True,True
693,CD99_EPHB4,False,False,True
694,COL6A1_ITGA2,True,True,False
695,WNT11_KLRG2,True,True,False
696,SFRP5_WNT9B,True,True,False
697,IL1RAPL1_SIGLEC12,True,False,False
698,CORT_S1PR1,False,False,True
699,CXCL11_TAS2R10,False,False,True
700,EDN3_NPSR1,False,False,True
701,RLN3_RXFP1,True,True,True
702,EFNA1_EPHB3,False,False,True
703,LHB_MC5R,False,False,True
704,IL21_IL21R,True,True,True
705,RLF_RXFP2,True,False,False
706,HMGB1_AR,False,False,True
707,NOTUM_WNT7A,True,False,False
708,MXRA5_SIGLEC1,True,False,False
709,GNRH1_FFAR1,False,False,True
710,KNG1_AVPR1A,False,False,True
711,SAA1_GRM2,False,False,True
712,SAA1_CHRM2,False,False,True
713,LAMB3_COL17A1,True,False,False
714,CXCL2_P2RY13,False,False,True
715,RGMA_HFE,True,False,False
716,MET_ITGAX,True,False,False
717,SST_ADORA3,False,False,True
718,PNOC_AGTR2,False,False,True
719,HEBP1_FPR3,True,True,True
720,CALM2_AQP1,True,False,False
721,NBL1_BMP7,True,False,False
722,NBL1_GDF5,True,False,False
723,UBC_RIPK1,True,False,False
724,PMCH_DRD4,False,False,True
725,CA12_SIGLEC6,True,False,False
726,CALM2_KCNQ1,True,False,False
727,PENK_TAS2R16,False,False,True
728,CCL8_CCR3,True,True,True
729,CADM3_EPB41L1,False,True,False
730,DDC_HTR4,False,True,False
731,UBA52_BMPR1B,True,False,False
732,HLA-DRA_PDCD1,False,False,True
733,ROR1_FZD2,True,False,False
734,CALR_HLA-F,True,False,False
735,CDH1_CDH1,False,False,True
