"","X","interaction_ID","sender_celltype","sender_gene","receiver_celltype","receiver_gene","mean_case","mean_control","log2","sender_log2FC","receiver_log2FC"
"1843",1843,"Mono:ADM_Mono:GPR84","Mono","ADM","Mono","GPR84",0.122,0.0731666666666667,0.737622708748684,0.456471928300587,NA
"1844",1844,"Gran:HP_NK:ITGB2","Gran","HP","NK","ITGB2",0.2945,0.344666666666667,-0.226934145763318,NA,0.276819920038847
"1845",1845,"Mono:HP_NK:ITGB2","Mono","HP","NK","ITGB2",0.436833333333333,0.3315,0.398074077494673,NA,0.276819920038847
"1846",1846,"NK:TGFB1_DC:ITGAV","NK","TGFB1","DC","ITGAV",0.3408,0.2995,0.18636933254969,0.295412803381332,NA
"1847",1847,"NK:TGFB1_Ery:ITGAV","NK","TGFB1","Ery","ITGAV",0.2776,0.253166666666667,0.132920103909972,0.295412803381332,NA
"1848",1848,"NK:TGFB1_Gran:ITGAV","NK","TGFB1","Gran","ITGAV",0.343333333333333,0.306,0.166078278656773,0.295412803381332,NA
"1849",1849,"NK:TGFB1_HSPC:ITGAV","NK","TGFB1","HSPC","ITGAV",0.348,0.307,0.180848650478549,0.295412803381332,NA
"1850",1850,"NK:TGFB1_Mono:ITGAV","NK","TGFB1","Mono","ITGAV",0.398666666666667,0.3045,0.388740755570617,0.295412803381332,NA
"1851",1851,"NK:TGFB1_T:ITGAV","NK","TGFB1","T","ITGAV",0.396166666666667,0.2935,0.432746994111226,0.295412803381332,NA
"1852",1852,"T:TGFB1_DC:ITGAV","T","TGFB1","DC","ITGAV",0.256,0.183833333333333,0.477745425129774,0.27420084052862,NA
"1853",1853,"T:TGFB1_Ery:ITGAV","T","TGFB1","Ery","ITGAV",0.1575,0.154,0.0324214776923774,0.27420084052862,NA
"1854",1854,"T:TGFB1_Gran:ITGAV","T","TGFB1","Gran","ITGAV",0.264142857142857,0.190333333333333,0.472790152704905,0.27420084052862,NA
"1855",1855,"T:TGFB1_HSPC:ITGAV","T","TGFB1","HSPC","ITGAV",0.267571428571429,0.191166666666667,0.485093086890773,0.27420084052862,NA
"1856",1856,"T:TGFB1_Mono:ITGAV","T","TGFB1","Mono","ITGAV",0.305571428571429,0.188666666666667,0.695670102996714,0.27420084052862,NA
"1857",1857,"T:TGFB1_T:ITGAV","T","TGFB1","T","ITGAV",0.264857142857143,0.177666666666667,0.576041384529907,0.27420084052862,NA
"1858",1858,"HSPC:CFH_B:SELL","HSPC","CFH","B","SELL",0.0355714285714286,0.161,-2.17826986810414,NA,-0.274040408620871
"1859",1859,"DC:THBS1_HSPC:GP1BB","DC","THBS1","HSPC","GP1BB",0.0938333333333333,0.187833333333333,-1.00128068809199,NA,-0.301402832063824
"1860",1860,"Gran:THBS1_HSPC:GP1BB","Gran","THBS1","HSPC","GP1BB",0.0751428571428572,0.247333333333333,-1.71874880866495,NA,-0.301402832063824
"1861",1861,"Mono:THBS1_HSPC:GP1BB","Mono","THBS1","HSPC","GP1BB",0.133428571428571,0.364166666666667,-1.44853124601475,NA,-0.301402832063824
"1862",1862,"NK:THBS1_HSPC:GP1BB","NK","THBS1","HSPC","GP1BB",0.0566666666666667,0.172833333333333,-1.60880924267552,NA,-0.301402832063824
"1863",1863,"NK:ITGA6_B:CD81","NK","ITGA6","B","CD81",0.164,0.246333333333333,-0.586916048806911,NA,-0.274832051031821
"1864",1864,"DC:GZMB_DC:IGF2R","DC","GZMB","DC","IGF2R",0.0891666666666667,0.207166666666667,-1.21621549976398,-0.308078000112925,NA
"1865",1865,"DC:GZMB_Ery:IGF2R","DC","GZMB","Ery","IGF2R",0.0396,0.173833333333333,-2.13413241660636,-0.308078000112925,NA
"1866",1866,"DC:GZMB_Gran:IGF2R","DC","GZMB","Gran","IGF2R",0.0341666666666667,0.189333333333333,-2.47026701999924,-0.308078000112925,NA
"1867",1867,"DC:GZMB_Mono:IGF2R","DC","GZMB","Mono","IGF2R",0.0765,0.231666666666667,-1.59851882419706,-0.308078000112925,NA
"1868",1868,"DC:GZMB_NK:IGF2R","DC","GZMB","NK","IGF2R",0.1428,0.261666666666667,-0.873734173916096,-0.308078000112925,NA
"1869",1869,"DC:GZMB_T:IGF2R","DC","GZMB","T","IGF2R",0.0721666666666667,0.200166666666667,-1.47179722097891,-0.308078000112925,NA
"1870",1870,"NK:ITGB2_NK:CD226","NK","ITGB2","NK","CD226",0.483666666666667,0.4015,0.268613125828274,0.276819920038847,NA
"1871",1871,"NK:ITGB2_T:CD226","NK","ITGB2","T","CD226",0.444833333333333,0.352333333333333,0.336323928759283,0.276819920038847,NA
"1872",1872,"NK:ITGB2_DC:MDK","NK","ITGB2","DC","MDK",0.2838,0.235833333333333,0.2671069421751,0.276819920038847,NA
"1873",1873,"NK:ITGB2_Ery:MDK","NK","ITGB2","Ery","MDK",0.313,0.254666666666667,0.297552519618026,0.276819920038847,NA
"1874",1874,"NK:ITGB2_HSPC:MDK","NK","ITGB2","HSPC","MDK",0.394166666666667,0.399,-0.0175829687167445,0.276819920038847,NA
"1875",1875,"Gran:ITGA4_DC:MDK","Gran","ITGA4","DC","MDK",0.151833333333333,0.0988333333333333,0.619418949256047,0.26934471267845,NA
"1876",1876,"Gran:ITGA4_Ery:MDK","Gran","ITGA4","Ery","MDK",0.1805,0.094,0.941266175209534,0.26934471267845,NA
"1877",1877,"Gran:ITGA4_HSPC:MDK","Gran","ITGA4","HSPC","MDK",0.234142857142857,0.205333333333333,0.18942117706811,0.26934471267845,NA
"1878",1878,"Ery:NCL_DC:MDK","Ery","NCL","DC","MDK",0.2138,0.518833333333333,-1.2790093179149,-0.312671263959214,NA
"1879",1879,"Ery:NCL_Ery:MDK","Ery","NCL","Ery","MDK",0.2415,0.52,-1.10648843419268,-0.312671263959214,NA
"1880",1880,"Ery:NCL_HSPC:MDK","Ery","NCL","HSPC","MDK",0.321666666666667,0.71,-1.14225258295776,-0.312671263959214,NA
"1881",1881,"NK:HLA-F_NK:KIR3DL1","NK","HLA-F","NK","KIR3DL1",0.281166666666667,0.216833333333333,0.37483901156977,0.256943668055095,NA
"1882",1882,"NK:ITGA6_Ery:CD82","NK","ITGA6","Ery","CD82",0.0696,0.322333333333333,-2.21139417779432,NA,-0.265601021427961
"1883",1883,"B:SELL_Ery:CD34","B","SELL","Ery","CD34",0.027,0.141,-2.38466385023533,-0.274040408620871,NA
"1884",1884,"B:SELL_HSPC:CD34","B","SELL","HSPC","CD34",0.118142857142857,0.270833333333333,-1.19687290496835,-0.274040408620871,NA
"1885",1885,"Gran:HLA-DPB1_NK:LAG3","Gran","HLA-DPB1","NK","LAG3",0.146666666666667,0.210166666666667,-0.51899284680356,-0.332443578130534,NA
"1886",1886,"HSPC:HLA-DPB1_NK:LAG3","HSPC","HLA-DPB1","NK","LAG3",0.084,0.23,-1.45317262816561,-0.25294619622187,NA
"1887",1887,"Mono:HLA-DPB1_NK:LAG3","Mono","HLA-DPB1","NK","LAG3",0.173833333333333,0.252,-0.535718981701307,-0.532969590968082,NA
"1888",1888,"B:CD44_Ery:EPCAM","B","CD44","Ery","EPCAM",0.153833333333333,0.486833333333333,-1.6620598051834,NA,-0.504189555753743
"1889",1889,"DC:CD44_Ery:EPCAM","DC","CD44","Ery","EPCAM",0.1404,0.6475,-2.20533725715672,NA,-0.504189555753743
"1890",1890,"Ery:CD44_Ery:EPCAM","Ery","CD44","Ery","EPCAM",0.0885,0.48,-2.43928504552552,NA,-0.504189555753743
"1891",1891,"Gran:CD44_Ery:EPCAM","Gran","CD44","Ery","EPCAM",0.258,0.701833333333333,-1.44375740402468,NA,-0.504189555753743
"1892",1892,"HSPC:CD44_Ery:EPCAM","HSPC","CD44","Ery","EPCAM",0.215,0.55,-1.35509495882256,0.309930995647344,-0.504189555753743
"1893",1893,"HSPC:CD44_HSPC:EPCAM","HSPC","CD44","HSPC","EPCAM",0.340857142857143,0.268166666666667,0.346037295635334,0.309930995647344,NA
"1894",1894,"Mono:CD44_Ery:EPCAM","Mono","CD44","Ery","EPCAM",0.2885,0.773,-1.42189709527937,NA,-0.504189555753743
"1895",1895,"NK:CD44_Ery:EPCAM","NK","CD44","Ery","EPCAM",0.1734,0.486666666666667,-1.48883006471175,NA,-0.504189555753743
"1896",1896,"T:CD44_Ery:EPCAM","T","CD44","Ery","EPCAM",0.192,0.568666666666667,-1.56647692987598,0.266350860042238,-0.504189555753743
"1897",1897,"T:CD44_HSPC:EPCAM","T","CD44","HSPC","EPCAM",0.291142857142857,0.286833333333333,0.0215145327891625,0.266350860042238,NA
"1898",1898,"Ery:CXADR_Mono:JAML","Ery","CXADR","Mono","JAML",0.0736,0.316,-2.10214688700745,NA,-0.259748636243015
"1899",1899,"HSPC:CXADR_Mono:JAML","HSPC","CXADR","Mono","JAML",0.0376666666666667,0.234666666666667,-2.63925265622211,NA,-0.259748636243015
"1900",1900,"NK:LAMP1_Gran:VSTM1","NK","LAMP1","Gran","VSTM1",0.0758333333333333,0.1365,-0.84799690655495,0.305042003297022,NA
"1901",1901,"NK:LAMP1_HSPC:VSTM1","NK","LAMP1","HSPC","VSTM1",0.0606666666666667,0.103,-0.763668387705678,0.305042003297022,NA
"1902",1902,"NK:LAMP1_Mono:VSTM1","NK","LAMP1","Mono","VSTM1",0.189333333333333,0.156666666666667,0.273230172939682,0.305042003297022,NA
"1903",1903,"DC:PGRMC1_DC:GZMB","DC","PGRMC1","DC","GZMB",0.0608333333333333,0.1945,-1.67683619193997,NA,-0.308078000112925
"1904",1904,"Ery:PGRMC1_DC:GZMB","Ery","PGRMC1","DC","GZMB",0.037,0.2735,-2.88594365716361,NA,-0.308078000112925
"1905",1905,"Gran:PGRMC1_DC:GZMB","Gran","PGRMC1","DC","GZMB",0.0748333333333333,0.212333333333333,-1.50457792751515,NA,-0.308078000112925
"1906",1906,"HSPC:PGRMC1_DC:GZMB","HSPC","PGRMC1","DC","GZMB",0.0603333333333333,0.253666666666667,-2.07190675642034,NA,-0.308078000112925
"1907",1907,"Mono:PGRMC1_DC:GZMB","Mono","PGRMC1","DC","GZMB",0.052,0.194166666666667,-1.90071202067939,NA,-0.308078000112925
"1908",1908,"T:PGRMC1_DC:GZMB","T","PGRMC1","DC","GZMB",0.0496666666666667,0.175833333333333,-1.82385876313239,NA,-0.308078000112925
"1911",1911,"DC:LILRA4_Mono:BST2","DC","LILRA4","Mono","BST2",0.1555,0.330666666666667,-1.08846303953512,NA,0.308437647452477
"1913",1913,"Gran:CCL5_DC:CCR5","Gran","CCL5","DC","CCR5",0.0333333333333333,0.0213333333333333,0.643856189774725,0.283557408090166,NA
"1914",1914,"Mono:CCL3_DC:CCR5","Mono","CCL3","DC","CCR5",0.07,0.0725,-0.0506260730699678,0.336325270028857,NA
"1915",1915,"Ery:S100A4_DC:CCR5","Ery","S100A4","DC","CCR5",0.0592,0.550833333333333,-3.21794678493231,-0.465021044742342,NA
"1916",1916,"HSPC:S100A4_DC:CCR5","HSPC","S100A4","DC","CCR5",0.166,0.385,-1.21367520423534,-0.319543193903365,NA
"1919",1919,"Mono:IL1B_DC:IL1R1","Mono","IL1B","DC","IL1R1",0.0316666666666667,0.128,-2.01510689239021,0.290397533324859,NA
"1921",1921,"Gran:S100A8_DC:AGER","Gran","S100A8","DC","AGER",0.330666666666667,0.801833333333333,-1.27792477369535,-0.386327559613375,NA
"1922",1922,"Gran:S100A8_Ery:AGER","Gran","S100A8","Ery","AGER",0.376333333333333,0.802166666666667,-1.09189093719187,-0.386327559613375,NA
"1923",1923,"Gran:S100A9_DC:AGER","Gran","S100A9","DC","AGER",0.346833333333333,0.839333333333333,-1.27500131798368,-0.390436315698909,NA
"1924",1924,"Gran:S100A9_Ery:AGER","Gran","S100A9","Ery","AGER",0.3985,0.839666666666667,-1.07523699202261,-0.390436315698909,NA
"1927",1927,"HSPC:CD44_B:COL4A4","HSPC","CD44","B","COL4A4",0.383833333333333,0.193333333333333,0.989389605777911,0.309930995647344,NA
"1928",1928,"T:CD44_B:COL4A4","T","CD44","B","COL4A4",0.283666666666667,0.201,0.497001129785878,0.266350860042238,NA
"1929",1929,"B:HLA-B_NK:CD3D","B","HLA-B","NK","CD3D",0.805166666666667,0.610666666666667,0.398902349335133,NA,0.419114637385913
"1930",1930,"DC:HLA-B_NK:CD3D","DC","HLA-B","NK","CD3D",0.773,0.658833333333333,0.23055486482639,NA,0.419114637385913
"1931",1931,"Ery:HLA-B_NK:CD3D","Ery","HLA-B","NK","CD3D",0.3618,0.219,0.724261538132705,NA,0.419114637385913
"1932",1932,"Gran:HLA-B_NK:CD3D","Gran","HLA-B","NK","CD3D",0.759666666666667,0.681166666666667,0.157358681244638,NA,0.419114637385913
"1933",1933,"HSPC:HLA-B_NK:CD3D","HSPC","HLA-B","NK","CD3D",0.634833333333333,0.493333333333333,0.363815112047028,NA,0.419114637385913
"1934",1934,"Mono:HLA-B_NK:CD3D","Mono","HLA-B","NK","CD3D",0.7985,0.7085,0.172524554493214,NA,0.419114637385913
"1935",1935,"NK:HLA-B_NK:CD3D","NK","HLA-B","NK","CD3D",0.9115,0.717166666666667,0.34593422181198,NA,0.419114637385913
"1936",1936,"T:HLA-B_NK:CD3D","T","HLA-B","NK","CD3D",0.864166666666667,0.675833333333333,0.354642074595953,NA,0.419114637385913
"1937",1937,"B:HLA-B_NK:CD3G","B","HLA-B","NK","CD3G",0.6635,0.6155,0.108337608885736,NA,0.372093755864171
"1938",1938,"DC:HLA-B_NK:CD3G","DC","HLA-B","NK","CD3G",0.6176,0.663333333333333,-0.103061272329137,NA,0.372093755864171
"1939",1939,"Ery:HLA-B_NK:CD3G","Ery","HLA-B","NK","CD3G",0.283,0.223833333333333,0.338377154125596,NA,0.372093755864171
"1940",1940,"Gran:HLA-B_NK:CD3G","Gran","HLA-B","NK","CD3G",0.6165,0.685833333333333,-0.153757130184993,NA,0.372093755864171
"1941",1941,"HSPC:HLA-B_NK:CD3G","HSPC","HLA-B","NK","CD3G",0.508833333333333,0.498333333333333,0.0300821051213126,NA,0.372093755864171
"1942",1942,"Mono:HLA-B_NK:CD3G","Mono","HLA-B","NK","CD3G",0.647,0.713166666666667,-0.140473560909826,NA,0.372093755864171
"1943",1943,"NK:HLA-B_NK:CD3G","NK","HLA-B","NK","CD3G",0.753,0.722,0.0606510277847574,NA,0.372093755864171
"1944",1944,"T:HLA-B_NK:CD3G","T","HLA-B","NK","CD3G",0.707166666666667,0.680666666666667,0.0551018124129347,NA,0.372093755864171
"1945",1945,"B:HLA-A_NK:CD3G","B","HLA-A","NK","CD3G",0.588,0.4455,0.400390723314442,NA,0.372093755864171
"1946",1946,"DC:HLA-A_NK:CD3G","DC","HLA-A","NK","CD3G",0.536,0.519166666666667,0.0460352432675645,NA,0.372093755864171
"1948",1948,"Gran:HLA-A_NK:CD3G","Gran","HLA-A","NK","CD3G",0.570166666666667,0.591166666666667,-0.0521812261672887,NA,0.372093755864171
"1949",1949,"HSPC:HLA-A_NK:CD3G","HSPC","HLA-A","NK","CD3G",0.510333333333333,0.456166666666667,0.161878848134831,NA,0.372093755864171
"1950",1950,"Mono:HLA-A_NK:CD3G","Mono","HLA-A","NK","CD3G",0.577166666666667,0.6085,-0.0762692812376561,NA,0.372093755864171
"1951",1951,"NK:HLA-A_NK:CD3G","NK","HLA-A","NK","CD3G",0.708333333333333,0.652666666666667,0.118082076308732,NA,0.372093755864171
"1952",1952,"T:HLA-A_NK:CD3G","T","HLA-A","NK","CD3G",0.6645,0.611833333333333,0.119130490897783,NA,0.372093755864171
"1953",1953,"NK:HLA-F_NK:KIR3DL2","NK","HLA-F","NK","KIR3DL2",0.291666666666667,0.220666666666667,0.402451799912473,0.256943668055095,NA
"1954",1954,"NK:HLA-F_T:KIR3DL2","NK","HLA-F","T","KIR3DL2",0.271,0.204666666666667,0.405016696704849,0.256943668055095,NA
"1955",1955,"NK:CD3D_B:B2M","NK","CD3D","B","B2M",0.9225,0.7985,0.208256503536526,0.419114637385913,NA
"1956",1956,"NK:CD3D_DC:B2M","NK","CD3D","DC","B2M",0.8938,0.823166666666667,0.11876748185036,0.419114637385913,NA
"1957",1957,"NK:CD3D_Ery:B2M","NK","CD3D","Ery","B2M",0.7118,0.593,0.263439828076419,0.419114637385913,NA
"1958",1958,"NK:CD3D_Gran:B2M","NK","CD3D","Gran","B2M",0.876666666666667,0.763166666666667,0.200030234506118,0.419114637385913,NA
"1959",1959,"NK:CD3D_HSPC:B2M","NK","CD3D","HSPC","B2M",0.831666666666667,0.731,0.186134003551029,0.419114637385913,NA
"1960",1960,"NK:CD3D_Mono:B2M","NK","CD3D","Mono","B2M",0.918666666666667,0.839833333333333,0.129438431734539,0.419114637385913,NA
"1961",1961,"NK:CD3D_NK:B2M","NK","CD3D","NK","B2M",1.013,0.893833333333333,0.180556421498694,0.419114637385913,NA
"1962",1962,"NK:CD3D_T:B2M","NK","CD3D","T","B2M",0.976666666666667,0.874,0.160232979087856,0.419114637385913,NA
"1963",1963,"NK:CD3G_B:B2M","NK","CD3G","B","B2M",0.763,0.803166666666667,-0.0740163381843024,0.372093755864171,NA
"1964",1964,"NK:CD3G_DC:B2M","NK","CD3G","DC","B2M",0.7268,0.828,-0.188072348152572,0.372093755864171,NA
"1965",1965,"NK:CD3G_Ery:B2M","NK","CD3G","Ery","B2M",0.5604,0.597833333333333,-0.0932863836929125,0.372093755864171,NA
"1966",1966,"NK:CD3G_Gran:B2M","NK","CD3G","Gran","B2M",0.720833333333333,0.768,-0.0914405840308631,0.372093755864171,NA
"1967",1967,"NK:CD3G_HSPC:B2M","NK","CD3G","HSPC","B2M",0.682333333333333,0.735666666666667,-0.108575527256203,0.372093755864171,NA
"1968",1968,"NK:CD3G_Mono:B2M","NK","CD3G","Mono","B2M",0.7535,0.8445,-0.164489911203562,0.372093755864171,NA
"1969",1969,"NK:CD3G_NK:B2M","NK","CD3G","NK","B2M",0.8415,0.898666666666667,-0.0948228191307534,0.372093755864171,NA
"1970",1970,"NK:CD3G_T:B2M","NK","CD3G","T","B2M",0.806666666666667,0.879,-0.123890523702603,0.372093755864171,NA
"1971",1971,"HSPC:CD44_Ery:LAMB3","HSPC","CD44","Ery","LAMB3",0.265833333333333,0.218166666666667,0.285091326706991,0.309930995647344,NA
"1972",1972,"T:CD44_Ery:LAMB3","T","CD44","Ery","LAMB3",0.220666666666667,0.237166666666667,-0.104032539719265,0.266350860042238,NA
"1973",1973,"NK:CD8A_B:HLA-B","NK","CD8A","B","HLA-B",0.663666666666667,0.615,0.109872404772744,0.286485949950162,NA
"1974",1974,"NK:CD8A_DC:HLA-B","NK","CD8A","DC","HLA-B",0.6034,0.663,-0.135894173853248,0.286485949950162,NA
"1975",1975,"NK:CD8A_Ery:HLA-B","NK","CD8A","Ery","HLA-B",0.2598,0.223166666666667,0.219279875957364,0.286485949950162,NA
"1976",1976,"NK:CD8A_Gran:HLA-B","NK","CD8A","Gran","HLA-B",0.614166666666667,0.6855,-0.15852645251795,0.286485949950162,NA
"1977",1977,"NK:CD8A_HSPC:HLA-B","NK","CD8A","HSPC","HLA-B",0.499833333333333,0.497666666666667,0.00626735673419905,0.286485949950162,NA
"1978",1978,"NK:CD8A_Mono:HLA-B","NK","CD8A","Mono","HLA-B",0.650666666666667,0.713,-0.131983429602158,0.286485949950162,NA
"1979",1979,"NK:CD8A_NK:HLA-B","NK","CD8A","NK","HLA-B",0.735666666666667,0.721333333333333,0.0283861304527986,0.286485949950162,NA
"1980",1980,"NK:CD8A_T:HLA-B","NK","CD8A","T","HLA-B",0.714666666666667,0.68,0.0717357535989146,0.286485949950162,NA
"1981",1981,"NK:CD8A_B:HLA-A","NK","CD8A","B","HLA-A",0.585666666666667,0.445166666666667,0.395734215373266,0.286485949950162,NA
"1982",1982,"NK:CD8A_DC:HLA-A","NK","CD8A","DC","HLA-A",0.5234,0.518666666666667,0.0131062698956367,0.286485949950162,NA
"1984",1984,"NK:CD8A_Gran:HLA-A","NK","CD8A","Gran","HLA-A",0.569833333333333,0.590666666666667,-0.0518041811216239,0.286485949950162,NA
"1985",1985,"NK:CD8A_HSPC:HLA-A","NK","CD8A","HSPC","HLA-A",0.493166666666667,0.4555,0.114624236670714,0.286485949950162,NA
"1986",1986,"NK:CD8A_Mono:HLA-A","NK","CD8A","Mono","HLA-A",0.585333333333333,0.608,-0.0548128846293834,0.286485949950162,NA
"1987",1987,"NK:CD8A_NK:HLA-A","NK","CD8A","NK","HLA-A",0.698666666666667,0.652333333333333,0.0989949609106466,0.286485949950162,NA
"1988",1988,"NK:CD8A_T:HLA-A","NK","CD8A","T","HLA-A",0.669166666666667,0.611333333333333,0.130406348809623,0.286485949950162,NA
"1989",1989,"NK:CD3D_B:HLA-A","NK","CD3D","B","HLA-A",0.7055,0.440666666666667,0.678958311810729,0.419114637385913,NA
"1990",1990,"NK:CD3D_DC:HLA-A","NK","CD3D","DC","HLA-A",0.6584,0.514,0.357195976340385,0.419114637385913,NA
"1992",1992,"NK:CD3D_Gran:HLA-A","NK","CD3D","Gran","HLA-A",0.699,0.586333333333333,0.253571378624632,0.419114637385913,NA
"1993",1993,"NK:CD3D_HSPC:HLA-A","NK","CD3D","HSPC","HLA-A",0.622,0.451166666666667,0.463254098636795,0.419114637385913,NA
"1994",1994,"NK:CD3D_Mono:HLA-A","NK","CD3D","Mono","HLA-A",0.718666666666667,0.603666666666667,0.251570631802338,0.419114637385913,NA
"1995",1995,"NK:CD3D_NK:HLA-A","NK","CD3D","NK","HLA-A",0.856833333333333,0.648,0.403020793144546,0.419114637385913,NA
"1996",1996,"NK:CD3D_T:HLA-A","NK","CD3D","T","HLA-A",0.808666666666667,0.607,0.413848628143672,0.419114637385913,NA
"1997",1997,"NK:CD8A_B:HLA-E","NK","CD8A","B","HLA-E",0.4825,0.4865,-0.0119108626256686,0.286485949950162,NA
"1998",1998,"NK:CD8A_DC:HLA-E","NK","CD8A","DC","HLA-E",0.4086,0.391833333333333,0.0604490709139999,0.286485949950162,NA
"2000",2000,"NK:CD8A_Gran:HLA-E","NK","CD8A","Gran","HLA-E",0.38,0.392833333333333,-0.0479179341980633,0.286485949950162,NA
"2001",2001,"NK:CD8A_HSPC:HLA-E","NK","CD8A","HSPC","HLA-E",0.327333333333333,0.386833333333333,-0.240951593029789,0.286485949950162,NA
"2002",2002,"NK:CD8A_Mono:HLA-E","NK","CD8A","Mono","HLA-E",0.496,0.516166666666667,-0.0574968565666317,0.286485949950162,NA
"2003",2003,"NK:CD8A_NK:HLA-E","NK","CD8A","NK","HLA-E",0.608,0.6175,-0.0223678130284546,0.286485949950162,NA
"2004",2004,"NK:CD8A_T:HLA-E","NK","CD8A","T","HLA-E",0.558833333333333,0.578,-0.0486514154280507,0.286485949950162,NA
"2005",2005,"Mono:HLA-DQA1_NK:LAG3","Mono","HLA-DQA1","NK","LAG3",0.0796666666666667,0.1005,-0.335147383919336,-0.276706574730164,NA
"2006",2006,"DC:DAG1_NK:SARAF","DC","DAG1","NK","SARAF",0.3208,0.313666666666667,0.0324419195601775,NA,0.264909359096848
"2007",2007,"Ery:DAG1_NK:SARAF","Ery","DAG1","NK","SARAF",0.2828,0.343666666666667,-0.281227806724916,NA,0.264909359096848
"2008",2008,"HSPC:DAG1_NK:SARAF","HSPC","DAG1","NK","SARAF",0.315333333333333,0.317166666666667,-0.00836347293462661,NA,0.264909359096848
"2009",2009,"Mono:DAG1_NK:SARAF","Mono","DAG1","NK","SARAF",0.370333333333333,0.314166666666667,0.237294293233065,NA,0.264909359096848
"2010",2010,"Ery:NMU_NK:NMUR1","Ery","NMU","NK","NMUR1",0.048,0.173,-1.84966572691557,-0.250949368921354,NA
"2011",2011,"Gran:CD48_DC:CD244","Gran","CD48","DC","CD244",0.08,0.234333333333333,-1.55049028346402,-0.282370804398541,NA
"2012",2012,"Gran:CD48_HSPC:CD244","Gran","CD48","HSPC","CD244",0.105285714285714,0.239,-1.18270092094328,-0.282370804398541,NA
"2013",2013,"Gran:CD48_NK:CD244","Gran","CD48","NK","CD244",0.0453333333333333,0.251333333333333,-2.47095787201832,-0.282370804398541,NA
"2014",2014,"Mono:CD48_DC:CD244","Mono","CD48","DC","CD244",0.144333333333333,0.377333333333333,-1.38643502810516,-0.405816577096736,NA
"2015",2015,"Mono:CD48_HSPC:CD244","Mono","CD48","HSPC","CD244",0.223285714285714,0.381666666666667,-0.77342224132109,-0.405816577096736,NA
"2016",2016,"Mono:CD48_NK:CD244","Mono","CD48","NK","CD244",0.1585,0.394,-1.31371278931697,-0.405816577096736,NA
"2017",2017,"NK:CD48_DC:CD244","NK","CD48","DC","CD244",0.149,0.1945,-0.384457824524031,0.253632639417975,NA
"2018",2018,"NK:CD48_HSPC:CD244","NK","CD48","HSPC","CD244",0.226166666666667,0.199,0.184617884154049,0.253632639417975,NA
"2019",2019,"NK:CD48_NK:CD244","NK","CD48","NK","CD244",0.217833333333333,0.2115,0.0425670719543274,0.253632639417975,NA
"2020",2020,"B:CD79B_DC:CD244","B","CD79B","DC","CD244",0.116333333333333,0.436166666666667,-1.90661498283838,-0.657093855301775,NA
"2021",2021,"B:CD79B_HSPC:CD244","B","CD79B","HSPC","CD244",0.150142857142857,0.440666666666667,-1.55335192888196,-0.657093855301775,NA
"2022",2022,"B:CD79B_NK:CD244","B","CD79B","NK","CD244",0.159,0.453166666666667,-1.51101498001925,-0.657093855301775,NA
"2023",2023,"Ery:APOC1_Gran:VLDLR","Ery","APOC1","Gran","VLDLR",0.0986666666666667,0.1825,-0.887261788859586,-0.288764804778503,NA
"2024",2024,"Ery:APOC1_Mono:VLDLR","Ery","APOC1","Mono","VLDLR",0.132833333333333,0.353166666666667,-1.4107319583817,-0.288764804778503,NA
"2025",2025,"Mono:MET_HSPC:CD44","Mono","MET","HSPC","CD44",0.342428571428571,0.1724,0.990043307389793,NA,0.309930995647344
"2026",2026,"Mono:MET_T:CD44","Mono","MET","T","CD44",0.293,0.2034,0.52658098545211,NA,0.266350860042238
"2027",2027,"NK:ITGB2_HSPC:ICAM5","NK","ITGB2","HSPC","ICAM5",0.212333333333333,0.213166666666667,-0.00565098662533658,0.276819920038847,NA
"2028",2028,"Mono:NRG1_Mono:MS4A4A","Mono","NRG1","Mono","MS4A4A",0.0983333333333333,0.071,0.469861524023366,NA,0.303172245241546
"2029",2029,"Mono:MET_Ery:CD82","Mono","MET","Ery","CD82",0.0903333333333333,0.2306,-1.35206216213169,NA,-0.265601021427961
"2030",2030,"Mono:C3_NK:ITGB2","Mono","C3","NK","ITGB2",0.304,0.303333333333333,0.00316727907868305,NA,0.276819920038847
"2031",2031,"DC:PLD2_NK:ARF1","DC","PLD2","NK","ARF1",0.1432,0.203333333333333,-0.505815249352199,NA,0.334816869878084
"2032",2032,"DC:PLD2_T:ARF1","DC","PLD2","T","ARF1",0.145166666666667,0.176833333333333,-0.2846800323159,NA,0.262743108648173
