interaction_ID,AML.0024,AML.0160,AML.0693,AML.1371,AML.2123,AML.3133,AML.4340,healthy.1,healthy.2,healthy.3,healthy.4,healthy.4003,healthy.5
Mono:CD48_HSPC:IL18,1,1,1,1,1,1,1,1,1,1,1,1,1
Mono:CD48_Mono:IL18,1,1,1,1,1,1,1,1,1,1,1,0,0
NK:CD48_DC:IL18,1,0,1,1,0,1,1,1,1,1,1,1,1
NK:CD48_Ery:IL18,0,0,1,1,1,1,0,1,1,1,1,1,1
NK:CD48_Gran:IL18,1,0,1,1,0,1,0,1,1,1,1,1,0
NK:CD48_HSPC:IL18,1,0,1,1,1,1,1,1,1,1,1,1,1
NK:CD48_Mono:IL18,1,0,1,1,1,1,1,1,1,1,1,0,0
B:ITGB1_NK:LGALS1,1,0,1,1,1,0,1,1,0,1,1,1,0
DC:ITGB1_NK:LGALS1,0,0,1,1,0,1,1,1,1,1,1,1,1
Ery:ITGB1_NK:LGALS1,1,0,1,1,1,1,0,1,1,1,1,1,1
Gran:ITGB1_NK:LGALS1,1,0,1,1,1,1,1,1,1,1,1,1,1
HSPC:ITGB1_NK:LGALS1,1,0,1,1,1,1,1,1,1,1,1,1,1
Mono:ITGB1_NK:LGALS1,1,0,1,1,1,1,1,1,1,1,1,1,1
NK:ITGB1_NK:LGALS1,1,0,1,1,1,1,1,1,1,1,1,1,1
T:ITGB1_NK:LGALS1,1,0,1,1,1,1,1,1,1,1,1,1,1
B:PTPRC_NK:LGALS1,1,0,1,1,1,1,1,1,1,1,1,1,1
DC:PTPRC_NK:LGALS1,1,0,1,1,0,1,1,1,1,1,1,1,1
Ery:PTPRC_NK:LGALS1,1,0,1,1,1,1,0,1,1,1,1,1,1
Gran:PTPRC_NK:LGALS1,1,0,1,1,1,1,1,1,1,1,1,1,1
HSPC:PTPRC_NK:LGALS1,1,0,1,1,1,1,1,1,1,1,1,1,1
Mono:PTPRC_NK:LGALS1,1,0,1,1,1,1,1,1,1,1,1,1,1
NK:PTPRC_NK:LGALS1,1,0,1,1,1,1,1,1,1,1,1,1,1
T:PTPRC_NK:LGALS1,1,0,1,1,1,1,1,1,1,1,1,1,1
Ery:RPSA_DC:DUSP18,0,0,0,1,0,0,0,0,0,0,1,0,0
Ery:RPSA_Gran:DUSP18,0,0,0,1,1,0,0,0,0,0,0,0,0
Ery:RPSA_HSPC:DUSP18,1,0,0,0,0,0,0,0,0,0,0,0,0
Ery:RPSA_Mono:DUSP18,0,0,0,1,0,0,0,0,0,0,0,0,0
NK:IFNG_Mono:IFNGR2,1,0,0,1,1,1,0,1,0,0,0,0,0
T:IFNG_Mono:IFNGR2,1,0,0,0,1,0,0,0,0,0,0,0,0
B:ITGA4_Ery:CD82,1,0,1,0,1,1,0,1,1,1,1,1,1
DC:ITGA4_Ery:CD82,1,1,1,0,0,1,0,1,1,1,1,1,1
Ery:ITGA4_Ery:CD82,1,1,1,0,1,1,0,1,1,1,1,1,1
Gran:ITGA4_B:CD82,1,1,0,1,1,0,1,0,0,1,1,1,0
Gran:ITGA4_DC:CD82,1,1,0,1,0,1,1,0,0,0,0,0,0
Gran:ITGA4_Ery:CD82,1,1,1,0,1,1,0,1,1,1,1,1,1
Gran:ITGA4_HSPC:CD82,1,1,1,1,1,1,1,1,1,1,1,1,1
Gran:ITGA4_T:CD82,0,0,0,0,0,0,1,0,0,0,0,0,0
HSPC:ITGA4_Ery:CD82,1,1,1,0,1,1,0,1,1,1,1,1,1
Mono:ITGA4_Ery:CD82,1,1,1,0,1,1,0,1,1,1,1,1,1
NK:ITGA4_Ery:CD82,1,0,1,0,1,1,0,1,1,1,1,1,1
T:ITGA4_Ery:CD82,1,1,1,0,1,1,0,1,1,1,1,1,1
B:HLA-DRA_Ery:CD82,1,1,1,0,1,1,0,1,1,1,1,1,1
DC:HLA-DRA_Ery:CD82,1,1,1,0,0,1,0,1,1,1,1,1,1
Ery:HLA-DRA_Ery:CD82,0,1,0,0,1,1,0,0,1,1,0,0,1
Gran:HLA-DRA_B:CD82,1,1,0,1,1,0,1,0,0,1,1,1,0
Gran:HLA-DRA_DC:CD82,1,1,0,1,0,1,1,0,0,0,0,0,0
Gran:HLA-DRA_Ery:CD82,1,1,1,0,1,1,0,1,1,1,1,1,1
Gran:HLA-DRA_Gran:CD82,1,0,1,1,1,0,1,1,1,0,0,0,0
Gran:HLA-DRA_HSPC:CD82,1,1,1,1,1,1,1,1,1,1,1,1,1
Gran:HLA-DRA_Mono:CD82,1,1,1,0,1,1,1,1,1,0,0,0,0
Gran:HLA-DRA_T:CD82,0,0,0,0,0,0,1,0,0,0,0,0,0
HSPC:HLA-DRA_Ery:CD82,1,1,1,0,1,1,0,1,1,1,1,1,1
Mono:HLA-DRA_B:CD82,1,1,0,1,1,0,1,0,0,1,1,1,0
Mono:HLA-DRA_DC:CD82,1,1,0,1,0,1,1,0,0,0,0,0,0
Mono:HLA-DRA_Ery:CD82,1,1,1,0,1,1,0,1,1,1,1,1,1
Mono:HLA-DRA_Gran:CD82,1,0,1,1,1,0,1,1,1,0,0,0,0
Mono:HLA-DRA_HSPC:CD82,1,1,1,1,1,1,1,1,1,1,1,1,1
Mono:HLA-DRA_Mono:CD82,1,1,1,0,1,1,1,1,1,0,0,0,0
Mono:HLA-DRA_T:CD82,0,0,0,0,0,0,1,0,0,0,0,0,0
NK:HLA-DRA_Ery:CD82,1,0,1,0,1,1,0,1,1,1,1,1,1
T:HLA-DRA_Ery:CD82,1,1,0,0,1,1,0,1,1,1,1,1,1
B:HLA-DRB1_Ery:CD82,1,1,1,0,1,1,0,1,1,1,1,1,1
DC:HLA-DRB1_Ery:CD82,1,1,1,0,0,1,0,1,1,1,1,1,1
Ery:HLA-DRB1_Ery:CD82,1,1,0,0,1,0,0,0,1,1,0,0,1
Gran:HLA-DRB1_B:CD82,1,1,0,1,1,0,1,0,0,1,1,1,0
Gran:HLA-DRB1_DC:CD82,1,1,0,1,0,1,1,0,0,0,0,0,0
Gran:HLA-DRB1_Ery:CD82,1,1,1,0,1,1,0,1,1,1,1,1,1
Gran:HLA-DRB1_Gran:CD82,1,0,1,1,1,0,1,1,1,0,0,0,0
Gran:HLA-DRB1_HSPC:CD82,1,1,1,1,1,1,1,1,1,1,1,1,1
Gran:HLA-DRB1_Mono:CD82,1,1,1,0,1,1,1,1,1,0,0,0,0
Gran:HLA-DRB1_T:CD82,0,0,0,0,0,0,1,0,0,0,0,0,0
HSPC:HLA-DRB1_Ery:CD82,1,1,1,0,1,1,0,1,1,1,1,1,1
Mono:HLA-DRB1_B:CD82,1,1,0,1,1,0,1,0,0,1,1,1,0
Mono:HLA-DRB1_DC:CD82,1,1,0,1,0,1,1,0,0,0,0,0,0
Mono:HLA-DRB1_Ery:CD82,1,1,1,0,1,1,0,1,1,1,1,1,1
Mono:HLA-DRB1_Gran:CD82,1,0,1,1,1,0,1,1,1,0,0,0,0
Mono:HLA-DRB1_HSPC:CD82,1,1,1,1,1,1,1,1,1,1,1,1,1
Mono:HLA-DRB1_Mono:CD82,1,1,1,0,1,1,1,1,1,0,0,0,0
Mono:HLA-DRB1_T:CD82,0,0,0,0,0,0,1,0,0,0,0,0,0
NK:HLA-DRB1_Ery:CD82,1,0,1,0,1,1,0,1,0,1,0,1,1
T:HLA-DRB1_Ery:CD82,1,1,1,0,1,1,0,1,1,1,1,1,1
B:MS4A1_Ery:CD82,1,1,1,0,1,1,0,1,1,1,1,1,1
DC:MS4A1_Ery:CD82,0,0,0,0,0,1,0,0,0,0,0,0,0
Gran:ITGA4_B:ADAM28,1,1,1,1,1,1,1,1,1,1,1,1,1
Gran:ITGA4_DC:ADAM28,0,1,1,1,0,1,1,1,1,1,1,1,1
Gran:ITGA4_Ery:ADAM28,0,0,0,0,0,0,0,0,0,1,0,0,0
Gran:ITGA4_HSPC:ADAM28,0,1,1,1,1,1,1,0,1,1,1,1,1
HSPC:CD44_Ery:TIMP3,1,0,0,0,0,0,0,1,0,1,1,1,1
HSPC:CD44_HSPC:TIMP3,0,0,0,0,0,0,0,0,0,1,1,0,0
T:CD44_Ery:TIMP3,1,0,0,0,0,0,0,1,0,1,1,1,1
T:CD44_HSPC:TIMP3,0,0,0,0,0,0,0,0,0,1,1,0,0
Gran:THBS1_NK:SLC7A5,0,0,0,0,1,1,1,1,1,0,0,0,0
Gran:THBS1_T:SLC7A5,1,0,0,0,1,1,1,0,1,0,0,0,0
Mono:THBS1_NK:SLC7A5,0,0,0,0,1,0,1,1,1,0,0,0,0
Mono:THBS1_T:SLC7A5,1,0,0,0,1,0,1,0,1,0,0,0,0
DC:C1QB_HSPC:C1QBP,1,0,0,0,0,0,0,0,0,0,0,0,0
Mono:C1QB_HSPC:C1QBP,1,0,0,0,0,0,0,0,0,0,0,0,0
B:SELL_Ery:PODXL2,0,0,0,0,0,0,0,0,0,1,0,0,0
B:SELL_Gran:PODXL2,1,0,0,0,0,0,0,0,0,0,0,0,0
B:SELL_HSPC:PODXL2,1,0,0,0,0,0,0,0,0,1,0,0,0
DC:TLR2_Mono:RNASE2,0,0,1,1,0,0,1,0,0,1,1,1,0
Gran:TLR2_Mono:RNASE2,1,0,1,1,1,1,1,1,1,1,1,1,1
Mono:TLR2_Mono:RNASE2,1,0,1,1,1,1,1,1,1,1,1,1,1
Gran:S100A8_B:CD68,0,1,0,0,0,0,0,0,0,0,0,0,0
Gran:S100A8_DC:CD68,1,1,1,1,0,1,1,1,1,1,1,1,1
Gran:S100A8_Ery:CD68,1,0,0,1,0,1,0,0,0,0,0,0,0
Gran:S100A8_Gran:CD68,1,1,1,1,1,1,1,1,1,1,1,1,1
Gran:S100A8_HSPC:CD68,1,1,0,1,1,1,1,0,0,1,0,0,0
Gran:S100A8_Mono:CD68,1,1,1,1,1,1,1,1,1,1,1,1,1
Gran:S100A9_B:CD68,0,1,0,0,0,0,0,0,0,0,0,0,0
Gran:S100A9_DC:CD68,1,1,1,1,0,1,1,1,1,1,1,1,1
Gran:S100A9_Ery:CD68,1,0,0,1,0,1,0,0,0,0,0,0,0
Gran:S100A9_Gran:CD68,1,1,1,1,1,1,1,1,1,1,1,1,1
Gran:S100A9_HSPC:CD68,1,1,0,1,1,1,1,0,0,1,0,0,0
Gran:S100A9_Mono:CD68,1,1,1,1,1,1,1,1,1,1,1,1,1
B:S100A8_B:CD69,1,1,0,0,1,1,0,0,0,0,0,0,0
B:S100A8_T:CD69,1,1,0,0,1,1,0,0,0,0,0,0,0
DC:S100A8_B:CD69,1,1,1,1,0,1,1,1,1,1,1,1,1
DC:S100A8_T:CD69,1,1,1,1,0,1,1,1,1,1,1,1,1
Gran:S100A8_B:CD69,1,1,1,1,1,1,1,1,1,1,1,1,1
Gran:S100A8_DC:CD69,0,0,0,0,0,1,0,1,1,0,0,0,0
Gran:S100A8_Ery:CD69,0,0,0,1,1,1,0,0,0,0,0,0,0
Gran:S100A8_Gran:CD69,0,1,0,1,1,0,0,1,0,0,0,0,0
Gran:S100A8_HSPC:CD69,1,1,1,1,1,1,1,1,1,1,1,1,1
Gran:S100A8_Mono:CD69,0,1,0,0,0,1,1,0,0,0,0,0,0
Gran:S100A8_NK:CD69,1,0,1,1,1,1,1,1,1,1,1,1,1
Gran:S100A8_T:CD69,1,1,1,1,1,1,1,1,1,1,1,1,1
HSPC:S100A8_B:CD69,0,1,0,0,0,1,0,0,0,0,0,0,1
HSPC:S100A8_T:CD69,0,1,0,0,0,1,0,0,0,0,0,0,1
Mono:S100A8_B:CD69,1,1,1,1,1,1,1,1,1,1,1,1,1
Mono:S100A8_T:CD69,1,1,1,1,1,1,1,1,1,1,1,1,1
NK:S100A8_B:CD69,1,0,0,0,1,1,1,1,1,1,1,0,0
NK:S100A8_T:CD69,1,0,0,0,1,1,1,1,1,1,1,0,0
T:S100A8_B:CD69,1,1,0,0,1,1,0,0,0,1,0,0,0
T:S100A8_T:CD69,1,1,0,0,1,1,0,0,0,1,0,0,0
B:LGALS1_B:CD69,1,1,1,1,1,1,1,1,1,1,1,1,1
B:LGALS1_T:CD69,1,1,1,1,1,1,1,1,1,1,1,1,1
DC:LGALS1_B:CD69,1,1,1,1,0,1,1,1,1,1,1,1,1
DC:LGALS1_T:CD69,1,1,1,1,0,1,1,1,1,1,1,1,1
Gran:LGALS1_B:CD69,1,1,1,1,1,1,1,1,1,1,1,1,1
Gran:LGALS1_T:CD69,1,1,1,1,1,1,1,1,1,1,1,1,1
HSPC:LGALS1_B:CD69,1,1,0,1,1,1,1,1,1,1,1,1,1
HSPC:LGALS1_T:CD69,1,1,0,1,1,1,1,1,1,1,1,1,1
Mono:LGALS1_B:CD69,1,1,1,1,1,1,1,1,1,1,1,1,1
Mono:LGALS1_T:CD69,1,1,1,1,1,1,1,1,1,1,1,1,1
NK:LGALS1_B:CD69,1,0,1,1,1,1,1,1,1,1,1,1,1
NK:LGALS1_DC:CD69,0,0,0,0,0,1,0,1,1,0,0,0,0
NK:LGALS1_HSPC:CD69,1,0,1,1,1,1,1,1,1,1,1,1,1
NK:LGALS1_Mono:CD69,0,0,0,0,0,1,1,0,0,0,0,0,0
NK:LGALS1_NK:CD69,1,0,1,1,1,1,1,1,1,1,1,1,1
NK:LGALS1_T:CD69,1,0,1,1,1,1,1,1,1,1,1,1,1
T:LGALS1_B:CD69,1,1,1,1,1,1,1,1,1,1,1,1,1
T:LGALS1_T:CD69,1,1,1,1,1,1,1,1,1,1,1,1,1
HSPC:MYL9_B:CD69,1,0,0,0,0,0,0,0,0,0,0,0,0
HSPC:MYL9_T:CD69,1,0,0,0,0,0,0,0,0,0,0,0,0
Gran:S100A9_B:ALCAM,0,0,1,1,0,0,0,0,0,0,0,0,0
Gran:S100A9_DC:ALCAM,1,1,1,1,0,1,1,1,1,1,1,1,1
Gran:S100A9_Gran:ALCAM,1,1,1,1,1,1,1,1,1,1,1,1,1
Gran:S100A9_HSPC:ALCAM,0,1,1,1,1,1,1,1,1,1,1,1,1
Gran:S100A9_Mono:ALCAM,1,1,1,1,1,0,1,0,0,0,0,0,0
DC:ENG_DC:ZYX,0,0,0,0,0,0,0,0,0,0,1,0,0
Ery:ENG_DC:ZYX,0,1,1,0,0,1,0,1,1,1,1,1,1
Gran:ENG_DC:ZYX,1,0,0,0,0,0,0,0,0,0,0,0,0
HSPC:ENG_DC:ZYX,1,0,0,1,0,0,0,0,1,1,1,1,0
Mono:ENG_DC:ZYX,1,0,0,0,0,0,1,0,0,0,0,0,0
B:TIMP1_Ery:CD63,1,1,0,0,0,1,0,1,0,0,0,0,0
B:TIMP1_Mono:CD63,1,1,0,0,0,1,0,1,0,0,0,0,0
DC:TIMP1_Ery:CD63,1,1,1,1,0,1,0,1,1,1,1,1,1
DC:TIMP1_Mono:CD63,1,1,1,1,0,1,1,1,1,1,1,1,1
Ery:TIMP1_Ery:CD63,1,1,1,1,1,1,0,1,1,1,1,1,1
Ery:TIMP1_Mono:CD63,1,1,1,1,1,1,0,1,1,1,1,1,1
Gran:TIMP1_Ery:CD63,1,1,1,1,1,1,0,1,1,1,1,1,1
Gran:TIMP1_Mono:CD63,1,1,1,1,1,1,1,1,1,1,1,1,1
HSPC:TIMP1_Ery:CD63,1,1,1,1,1,1,0,1,1,1,1,1,1
HSPC:TIMP1_Mono:CD63,1,1,1,1,1,1,1,1,1,1,1,1,1
Mono:TIMP1_Ery:CD63,1,1,1,1,1,1,0,1,1,1,1,1,1
Mono:TIMP1_Mono:CD63,1,1,1,1,1,1,1,1,1,1,1,1,1
NK:TIMP1_Ery:CD63,1,0,0,1,1,1,0,1,0,1,1,0,0
NK:TIMP1_Mono:CD63,1,0,0,1,1,1,1,1,0,1,1,0,0
T:TIMP1_Ery:CD63,1,1,0,1,1,1,0,1,1,1,1,1,0
T:TIMP1_Mono:CD63,1,1,0,1,1,1,1,1,1,1,1,1,0
B:HLA-DRA_Ery:CD63,1,1,1,1,1,1,0,1,1,1,1,1,1
B:HLA-DRA_Mono:CD63,1,1,1,1,1,1,1,1,1,1,1,1,1
DC:HLA-DRA_Ery:CD63,1,1,1,1,0,1,0,1,1,1,1,1,1
DC:HLA-DRA_Mono:CD63,1,1,1,1,0,1,1,1,1,1,1,1,1
Ery:HLA-DRA_Ery:CD63,0,1,0,1,1,1,0,0,1,1,0,0,1
Ery:HLA-DRA_Mono:CD63,0,1,0,1,1,1,0,0,1,1,0,0,1
Gran:HLA-DRA_B:CD63,1,1,1,1,1,1,1,1,1,1,1,1,1
Gran:HLA-DRA_DC:CD63,1,1,1,1,0,1,1,1,1,1,1,1,1
Gran:HLA-DRA_Ery:CD63,1,1,1,1,1,1,0,1,1,1,1,1,1
Gran:HLA-DRA_Gran:CD63,1,1,1,1,1,1,1,1,1,1,1,1,1
Gran:HLA-DRA_HSPC:CD63,1,1,1,1,1,1,1,1,1,1,1,1,1
Gran:HLA-DRA_Mono:CD63,1,1,1,1,1,1,1,1,1,1,1,1,1
Gran:HLA-DRA_NK:CD63,1,0,1,1,1,1,1,1,1,1,1,1,1
Gran:HLA-DRA_T:CD63,1,1,1,1,1,1,1,0,1,1,1,1,1
HSPC:HLA-DRA_Ery:CD63,1,1,1,1,1,1,0,1,1,1,1,1,1
HSPC:HLA-DRA_Mono:CD63,1,1,1,1,1,1,1,1,1,1,1,1,1
Mono:HLA-DRA_B:CD63,1,1,1,1,1,1,1,1,1,1,1,1,1
Mono:HLA-DRA_DC:CD63,1,1,1,1,0,1,1,1,1,1,1,1,1
Mono:HLA-DRA_Ery:CD63,1,1,1,1,1,1,0,1,1,1,1,1,1
Mono:HLA-DRA_Gran:CD63,1,1,1,1,1,1,1,1,1,1,1,1,1
Mono:HLA-DRA_HSPC:CD63,1,1,1,1,1,1,1,1,1,1,1,1,1
Mono:HLA-DRA_Mono:CD63,1,1,1,1,1,1,1,1,1,1,1,1,1
Mono:HLA-DRA_NK:CD63,1,0,1,1,1,1,1,1,1,1,1,1,1
Mono:HLA-DRA_T:CD63,1,1,1,1,1,1,1,0,1,1,1,1,1
NK:HLA-DRA_Ery:CD63,1,0,1,1,1,1,0,1,1,1,1,1,1
NK:HLA-DRA_Mono:CD63,1,0,1,1,1,1,0,1,1,1,1,1,1
T:HLA-DRA_Ery:CD63,1,1,0,1,1,1,0,1,1,1,1,1,1
T:HLA-DRA_Mono:CD63,1,1,0,1,1,1,1,1,1,1,1,1,1
Gran:HLA-DRA_Gran:LAG3,0,0,0,0,1,0,0,0,0,0,0,0,0
Gran:HLA-DRA_HSPC:LAG3,0,1,0,0,0,0,0,0,0,0,0,0,0
Gran:HLA-DRA_NK:LAG3,0,0,1,1,0,0,0,0,0,0,0,0,0
Gran:HLA-DRA_T:LAG3,1,0,0,1,1,0,0,0,0,0,0,0,0
Mono:HLA-DRA_Gran:LAG3,0,0,0,0,1,0,0,0,0,0,0,0,0
Mono:HLA-DRA_HSPC:LAG3,0,1,0,0,0,0,0,0,0,0,0,0,0
Mono:HLA-DRA_NK:LAG3,0,0,1,1,0,0,0,0,0,0,0,0,0
Mono:HLA-DRA_T:LAG3,1,0,0,1,1,0,0,0,0,0,0,0,0
Gran:HLA-DRB1_Gran:LAG3,0,0,0,0,1,0,0,0,0,0,0,0,0
Gran:HLA-DRB1_HSPC:LAG3,0,1,0,0,0,0,0,0,0,0,0,0,0
Gran:HLA-DRB1_NK:LAG3,0,0,1,1,0,0,0,0,0,0,0,0,0
Gran:HLA-DRB1_T:LAG3,1,0,0,1,1,0,0,0,0,0,0,0,0
Mono:HLA-DRB1_Gran:LAG3,0,0,0,0,1,0,0,0,0,0,0,0,0
Mono:HLA-DRB1_HSPC:LAG3,0,1,0,0,0,0,0,0,0,0,0,0,0
Mono:HLA-DRB1_NK:LAG3,0,0,1,1,0,0,0,0,0,0,0,0,0
Mono:HLA-DRB1_T:LAG3,1,0,0,1,1,0,0,0,0,0,0,0,0
Gran:HLA-DQB1_Gran:LAG3,0,0,0,0,1,0,0,0,0,0,0,0,0
Gran:HLA-DQB1_HSPC:LAG3,0,1,0,0,0,0,0,0,0,0,0,0,0
Gran:HLA-DQB1_NK:LAG3,0,0,1,1,0,0,0,0,0,0,0,0,0
Gran:HLA-DQB1_T:LAG3,1,0,0,1,1,0,0,0,0,0,0,0,0
Mono:HLA-DQB1_Gran:LAG3,0,0,0,0,1,0,0,0,0,0,0,0,0
Mono:HLA-DQB1_HSPC:LAG3,0,1,0,0,0,0,0,0,0,0,0,0,0
Mono:HLA-DQB1_NK:LAG3,0,0,1,1,0,0,0,0,0,0,0,0,0
Mono:HLA-DQB1_T:LAG3,1,0,0,1,1,0,0,0,0,0,0,0,0
Ery:DNAJA3_Ery:STUB1,0,1,1,0,1,1,0,1,1,1,1,1,1
HSPC:DNAJA3_Ery:STUB1,1,0,0,0,1,0,0,0,0,1,1,1,0
NK:DNAJA3_Ery:STUB1,0,0,0,0,0,0,0,0,0,0,1,0,0
Gran:HLA-DRA_B:CD37,1,1,1,1,1,1,1,1,1,1,1,1,1
Gran:HLA-DRA_DC:CD37,1,1,1,1,0,1,1,1,1,1,1,1,1
Gran:HLA-DRA_Ery:CD37,1,0,1,1,1,1,0,1,1,1,1,1,1
Gran:HLA-DRA_Gran:CD37,1,1,1,1,1,1,1,1,1,1,1,1,1
Gran:HLA-DRA_HSPC:CD37,1,1,1,1,1,1,1,1,1,1,1,1,1
Gran:HLA-DRA_Mono:CD37,1,1,1,1,1,1,1,1,1,1,1,1,1
Gran:HLA-DRA_NK:CD37,1,0,1,1,1,1,1,1,1,1,1,1,1
Gran:HLA-DRA_T:CD37,1,1,1,1,1,1,1,1,1,1,1,1,1
Mono:HLA-DRA_B:CD37,1,1,1,1,1,1,1,1,1,1,1,1,1
Mono:HLA-DRA_DC:CD37,1,1,1,1,0,1,1,1,1,1,1,1,1
Mono:HLA-DRA_Ery:CD37,1,0,1,1,1,1,0,1,1,1,1,1,1
Mono:HLA-DRA_Gran:CD37,1,1,1,1,1,1,1,1,1,1,1,1,1
Mono:HLA-DRA_HSPC:CD37,1,1,1,1,1,1,1,1,1,1,1,1,1
Mono:HLA-DRA_Mono:CD37,1,1,1,1,1,1,1,1,1,1,1,1,1
Mono:HLA-DRA_NK:CD37,1,0,1,1,1,1,1,1,1,1,1,1,1
Mono:HLA-DRA_T:CD37,1,1,1,1,1,1,1,1,1,1,1,1,1
Gran:HLA-DRB1_B:CD37,1,1,1,1,1,1,1,1,1,1,1,1,1
Gran:HLA-DRB1_DC:CD37,1,1,1,1,0,1,1,1,1,1,1,1,1
Gran:HLA-DRB1_Ery:CD37,1,0,1,1,1,1,0,1,1,1,1,1,1
Gran:HLA-DRB1_Gran:CD37,1,1,1,1,1,1,1,1,1,1,1,1,1
Gran:HLA-DRB1_HSPC:CD37,1,1,1,1,1,1,1,1,1,1,1,1,1
Gran:HLA-DRB1_Mono:CD37,1,1,1,1,1,1,1,1,1,1,1,1,1
Gran:HLA-DRB1_NK:CD37,1,0,1,1,1,1,1,1,1,1,1,1,1
Gran:HLA-DRB1_T:CD37,1,1,1,1,1,1,1,1,1,1,1,1,1
Mono:HLA-DRB1_B:CD37,1,1,1,1,1,1,1,1,1,1,1,1,1
Mono:HLA-DRB1_DC:CD37,1,1,1,1,0,1,1,1,1,1,1,1,1
Mono:HLA-DRB1_Ery:CD37,1,0,1,1,1,1,0,1,1,1,1,1,1
Mono:HLA-DRB1_Gran:CD37,1,1,1,1,1,1,1,1,1,1,1,1,1
Mono:HLA-DRB1_HSPC:CD37,1,1,1,1,1,1,1,1,1,1,1,1,1
Mono:HLA-DRB1_Mono:CD37,1,1,1,1,1,1,1,1,1,1,1,1,1
Mono:HLA-DRB1_NK:CD37,1,0,1,1,1,1,1,1,1,1,1,1,1
Mono:HLA-DRB1_T:CD37,1,1,1,1,1,1,1,1,1,1,1,1,1
HSPC:CD44_B:PSEN1,0,1,0,1,1,0,1,1,1,1,0,0,0
HSPC:CD44_DC:PSEN1,1,1,0,1,0,0,1,1,1,1,1,1,1
HSPC:CD44_Ery:PSEN1,1,0,1,1,1,1,0,1,1,1,1,1,1
HSPC:CD44_Gran:PSEN1,1,1,1,1,0,1,1,1,1,1,1,1,1
HSPC:CD44_HSPC:PSEN1,1,0,1,1,1,1,1,1,1,1,1,1,1
HSPC:CD44_Mono:PSEN1,1,1,1,1,0,1,1,1,1,1,1,1,1
HSPC:CD44_NK:PSEN1,0,0,0,1,0,0,0,0,0,0,0,0,0
HSPC:CD44_T:PSEN1,0,0,0,0,0,0,1,0,1,0,0,0,0
T:CD44_B:PSEN1,0,1,0,1,1,0,1,1,1,1,0,0,0
T:CD44_DC:PSEN1,1,1,0,1,0,0,1,1,1,1,1,1,1
T:CD44_Ery:PSEN1,1,0,1,1,1,1,0,1,1,1,1,1,1
T:CD44_Gran:PSEN1,1,1,1,1,0,1,1,1,1,1,1,1,1
T:CD44_HSPC:PSEN1,1,0,1,1,1,1,1,1,1,1,1,1,1
T:CD44_Mono:PSEN1,1,1,1,1,0,1,1,1,1,1,1,1,1
T:CD44_NK:PSEN1,0,0,0,1,0,0,0,0,0,0,0,0,0
T:CD44_T:PSEN1,0,0,0,0,0,0,1,0,1,0,0,0,0
HSPC:CD44_Mono:MMP14,1,0,0,0,0,0,0,0,0,0,0,0,0
T:CD44_Mono:MMP14,1,0,0,0,0,0,0,0,0,0,0,0,0
B:CD69_DC:KLRB1,0,0,0,0,0,1,0,0,0,0,0,0,0
B:CD69_NK:KLRB1,1,0,1,1,1,1,1,1,1,1,1,1,1
B:CD69_T:KLRB1,1,1,1,1,1,1,1,1,1,1,1,1,1
T:CD69_DC:KLRB1,0,0,0,0,0,1,0,0,0,0,0,0,0
T:CD69_NK:KLRB1,1,0,1,1,1,1,1,1,1,1,1,1,1
T:CD69_T:KLRB1,1,1,1,1,1,1,1,1,1,1,1,1,1
B:CD55_DC:ADGRE5,1,1,1,1,0,1,1,1,1,1,1,1,1
B:CD55_T:ADGRE5,1,1,1,1,1,1,1,1,1,1,1,1,1
DC:CD55_DC:ADGRE5,1,1,1,1,0,1,1,1,1,1,1,1,1
DC:CD55_T:ADGRE5,1,1,1,1,0,1,1,1,1,1,1,1,1
Ery:CD55_DC:ADGRE5,1,1,1,1,0,1,0,1,1,1,1,1,1
Ery:CD55_T:ADGRE5,1,1,1,1,1,1,0,1,1,1,1,1,1
Gran:CD55_DC:ADGRE5,1,1,1,1,0,1,1,1,1,1,1,1,1
Gran:CD55_T:ADGRE5,1,1,1,1,1,1,1,1,1,1,1,1,1
HSPC:CD55_DC:ADGRE5,1,1,1,1,0,1,1,1,1,1,1,1,1
HSPC:CD55_T:ADGRE5,1,1,1,1,1,1,1,1,1,1,1,1,1
Mono:CD55_DC:ADGRE5,1,1,1,1,0,1,1,1,1,1,1,1,1
Mono:CD55_T:ADGRE5,1,1,1,1,1,1,1,1,1,1,1,1,1
NK:CD55_DC:ADGRE5,1,0,1,1,0,1,1,1,1,1,1,0,0
NK:CD55_T:ADGRE5,1,0,1,1,1,1,1,1,1,1,1,0,0
T:CD55_DC:ADGRE5,1,1,1,1,0,1,1,1,1,1,1,0,0
T:CD55_T:ADGRE5,1,1,1,1,1,1,1,1,1,1,1,0,0
NK:ARF6_B:SMAP1,0,0,0,1,1,0,1,1,1,1,1,1,0
NK:ARF6_DC:SMAP1,0,0,1,1,0,0,1,1,1,1,1,1,1
NK:ARF6_Ery:SMAP1,0,0,1,1,1,1,0,1,1,1,1,1,1
NK:ARF6_Gran:SMAP1,1,0,1,0,1,1,1,1,1,1,1,1,1
NK:ARF6_HSPC:SMAP1,1,0,1,0,1,1,1,1,1,1,1,1,1
NK:ARF6_Mono:SMAP1,1,0,1,1,1,1,1,1,1,1,1,1,0
NK:ARF6_NK:SMAP1,1,0,1,1,1,1,1,1,1,1,1,1,0
