"","interaction_ID","sender_celltype","sender_gene","receiver_celltype","receiver_gene"
"3097","Gran:S100A9_Ery:ITGB2","Gran","S100A9","Ery","ITGB2"
"3098","Gran:S100A9_Ery:TLR4","Gran","S100A9","Ery","TLR4"
"3099","Gran:SERPINA1_Ery:LRP1","Gran","SERPINA1","Ery","LRP1"
"3100","Gran:SIRPB2_Ery:CD47","Gran","SIRPB2","Ery","CD47"
"3101","Gran:SPTAN1_Ery:PTPRA","Gran","SPTAN1","Ery","PTPRA"
"3102","Gran:TGS1_Ery:RXRA","Gran","TGS1","Ery","RXRA"
"3103","Gran:THBS1_Ery:CD36","Gran","THBS1","Ery","CD36"
"3104","Gran:THBS1_Ery:CD47","Gran","THBS1","Ery","CD47"
"3105","Gran:THBS1_Ery:ITGA4","Gran","THBS1","Ery","ITGA4"
"3106","Gran:THBS1_Ery:LRP1","Gran","THBS1","Ery","LRP1"
"3107","Gran:TOR2A_Ery:ATP5F1B","Gran","TOR2A","Ery","ATP5F1B"
"3108","Gran:UBA52_Ery:TLR4","Gran","UBA52","Ery","TLR4"
"3109","Gran:UBB_Ery:TLR4","Gran","UBB","Ery","TLR4"
"3110","Gran:UBC_Ery:TLR4","Gran","UBC","Ery","TLR4"
"3111","T:ADAM10_Ery:CD44","T","ADAM10","Ery","CD44"
"3112","T:ADAM10_Ery:TSPAN17","T","ADAM10","Ery","TSPAN17"
"3113","T:ADAM10_Ery:TSPAN5","T","ADAM10","Ery","TSPAN5"
"3114","T:AGTRAP_Ery:RACK1","T","AGTRAP","Ery","RACK1"
"3115","T:CALM2_Ery:AQP1","T","CALM2","Ery","AQP1"
"3116","T:CASP8_Ery:FAS","T","CASP8","Ery","FAS"
"3117","T:CCL4_Ery:SLC7A1","T","CCL4","Ery","SLC7A1"
"3118","T:CCL5_Ery:ACKR1","T","CCL5","Ery","ACKR1"
"3119","T:CCL5_Ery:CCRL2","T","CCL5","Ery","CCRL2"
"3120","T:CD2_Ery:CD53","T","CD2","Ery","CD53"
"3121","T:CD55_Ery:ADGRE5","T","CD55","Ery","ADGRE5"
"3122","T:CD55_Ery:CR1","T","CD55","Ery","CR1"
"3123","T:CD7_Ery:ADAM15","T","CD7","Ery","ADAM15"
"3124","T:CTNNB1_Ery:AQP1","T","CTNNB1","Ery","AQP1"
"3125","T:CXCL8_Ery:ACKR1","T","CXCL8","Ery","ACKR1"
"3126","T:FABP5_Ery:RXRA","T","FABP5","Ery","RXRA"
"3127","T:FYN_Ery:SPN","T","FYN","Ery","SPN"
"3128","T:GNAI2_Ery:ADCY7","T","GNAI2","Ery","ADCY7"
"3129","T:HMGB1_Ery:CXCR4","T","HMGB1","Ery","CXCR4"
"3130","T:HMGB1_Ery:TLR2","T","HMGB1","Ery","TLR2"
"3131","T:HMGB1_Ery:TLR4","T","HMGB1","Ery","TLR4"
"3132","T:HSP90AA1_Ery:LRP1","T","HSP90AA1","Ery","LRP1"
"3133","T:IL2RB_Ery:NPTN","T","IL2RB","Ery","NPTN"
"3134","T:LGALS1_Ery:ITGB1","T","LGALS1","Ery","ITGB1"
"3135","T:LGALS1_Ery:PTPRC","T","LGALS1","Ery","PTPRC"
"3136","T:LTA_Ery:TNFRSF1B","T","LTA","Ery","TNFRSF1B"
"3137","T:NAMPT_Ery:INSR","T","NAMPT","Ery","INSR"
"3138","T:PIK3R1_Ery:EPN1","T","PIK3R1","Ery","EPN1"
"3139","T:PIK3R1_Ery:EPOR","T","PIK3R1","Ery","EPOR"
"3140","T:S100A8_Ery:CD36","T","S100A8","Ery","CD36"
"3141","T:S100A8_Ery:CD68","T","S100A8","Ery","CD68"
"3142","T:S100A8_Ery:ITGB2","T","S100A8","Ery","ITGB2"
"3143","T:S100A8_Ery:TLR4","T","S100A8","Ery","TLR4"
"3144","T:S100A9_Ery:CD36","T","S100A9","Ery","CD36"
"3145","T:S100A9_Ery:CD68","T","S100A9","Ery","CD68"
"3146","T:S100A9_Ery:ITGB2","T","S100A9","Ery","ITGB2"
"3147","T:S100A9_Ery:TLR4","T","S100A9","Ery","TLR4"
"3148","T:SLC7A5_Ery:THBS1","T","SLC7A5","Ery","THBS1"
"3149","T:SPTAN1_Ery:PTPRA","T","SPTAN1","Ery","PTPRA"
"3150","T:TGS1_Ery:RXRA","T","TGS1","Ery","RXRA"
"3151","T:THBS1_Ery:CD36","T","THBS1","Ery","CD36"
"3152","T:THBS1_Ery:CD47","T","THBS1","Ery","CD47"
"3153","T:THBS1_Ery:ITGA4","T","THBS1","Ery","ITGA4"
"3154","T:THBS1_Ery:LRP1","T","THBS1","Ery","LRP1"
"3155","T:UBA52_Ery:TLR4","T","UBA52","Ery","TLR4"
"3156","T:UBB_Ery:TLR4","T","UBB","Ery","TLR4"
"3157","T:UBC_Ery:TLR4","T","UBC","Ery","TLR4"
"3158","NK:AGTRAP_Ery:RACK1","NK","AGTRAP","Ery","RACK1"
"3159","NK:CALM2_Ery:AQP1","NK","CALM2","Ery","AQP1"
"3160","NK:CASP8_Ery:FAS","NK","CASP8","Ery","FAS"
"3161","NK:CCL4_Ery:SLC7A1","NK","CCL4","Ery","SLC7A1"
"3162","NK:CCL5_Ery:ACKR1","NK","CCL5","Ery","ACKR1"
"3163","NK:CCL5_Ery:CCRL2","NK","CCL5","Ery","CCRL2"
"3164","NK:CD2_Ery:CD53","NK","CD2","Ery","CD53"
"3165","NK:CD55_Ery:ADGRE5","NK","CD55","Ery","ADGRE5"
"3166","NK:CD55_Ery:CR1","NK","CD55","Ery","CR1"
"3167","NK:CD7_Ery:ADAM15","NK","CD7","Ery","ADAM15"
"3168","NK:CTNNB1_Ery:AQP1","NK","CTNNB1","Ery","AQP1"
"3169","NK:CXCL8_Ery:ACKR1","NK","CXCL8","Ery","ACKR1"
"3170","NK:FYN_Ery:SPN","NK","FYN","Ery","SPN"
"3171","NK:GNAI2_Ery:ADCY7","NK","GNAI2","Ery","ADCY7"
"3172","NK:GRN_Ery:TNFRSF1B","NK","GRN","Ery","TNFRSF1B"
"3173","NK:HMGB1_Ery:CXCR4","NK","HMGB1","Ery","CXCR4"
"3174","NK:HMGB1_Ery:TLR2","NK","HMGB1","Ery","TLR2"
"3175","NK:HMGB1_Ery:TLR4","NK","HMGB1","Ery","TLR4"
"3176","NK:HSP90AA1_Ery:LRP1","NK","HSP90AA1","Ery","LRP1"
"3177","NK:IL2RB_Ery:NPTN","NK","IL2RB","Ery","NPTN"
"3178","NK:LGALS1_Ery:ITGB1","NK","LGALS1","Ery","ITGB1"
"3179","NK:LGALS1_Ery:PTPRC","NK","LGALS1","Ery","PTPRC"
"3180","NK:LGALS9_Ery:CD44","NK","LGALS9","Ery","CD44"
"3181","NK:LGALS9_Ery:CD47","NK","LGALS9","Ery","CD47"
"3182","NK:LGALS9_Ery:LRP1","NK","LGALS9","Ery","LRP1"
"3183","NK:LGALS9_Ery:MRC2","NK","LGALS9","Ery","MRC2"
"3184","NK:LGALS9_Ery:PTPRC","NK","LGALS9","Ery","PTPRC"
"3185","NK:LGALS9_Ery:SLC1A5","NK","LGALS9","Ery","SLC1A5"
"3186","NK:LRPAP1_Ery:LRP1","NK","LRPAP1","Ery","LRP1"
"3187","NK:LYN_Ery:EPOR","NK","LYN","Ery","EPOR"
"3188","NK:NAMPT_Ery:INSR","NK","NAMPT","Ery","INSR"
"3189","NK:NCAM1_Ery:PTPRA","NK","NCAM1","Ery","PTPRA"
"3190","NK:PIK3R1_Ery:EPN1","NK","PIK3R1","Ery","EPN1"
"3191","NK:PIK3R1_Ery:EPOR","NK","PIK3R1","Ery","EPOR"
"3192","NK:S100A8_Ery:CD36","NK","S100A8","Ery","CD36"
"3193","NK:S100A8_Ery:CD68","NK","S100A8","Ery","CD68"
"3194","NK:S100A8_Ery:ITGB2","NK","S100A8","Ery","ITGB2"
"3195","NK:S100A8_Ery:TLR4","NK","S100A8","Ery","TLR4"
"3196","NK:S100A9_Ery:CD36","NK","S100A9","Ery","CD36"
"3197","NK:S100A9_Ery:CD68","NK","S100A9","Ery","CD68"
"3198","NK:S100A9_Ery:ITGB2","NK","S100A9","Ery","ITGB2"
"3199","NK:S100A9_Ery:TLR4","NK","S100A9","Ery","TLR4"
"3200","NK:SPTAN1_Ery:PTPRA","NK","SPTAN1","Ery","PTPRA"
"3201","NK:THBS1_Ery:CD36","NK","THBS1","Ery","CD36"
"3202","NK:THBS1_Ery:CD47","NK","THBS1","Ery","CD47"
"3203","NK:THBS1_Ery:ITGA4","NK","THBS1","Ery","ITGA4"
"3204","NK:THBS1_Ery:LRP1","NK","THBS1","Ery","LRP1"
"3205","NK:UBA52_Ery:TLR4","NK","UBA52","Ery","TLR4"
"3206","NK:UBB_Ery:TLR4","NK","UBB","Ery","TLR4"
"3207","NK:UBC_Ery:TLR4","NK","UBC","Ery","TLR4"
"3208","B:ARF1_Ery:INSR","B","ARF1","Ery","INSR"
"3209","B:CALM2_Ery:AQP1","B","CALM2","Ery","AQP1"
"3210","B:CALM3_Ery:AQP1","B","CALM3","Ery","AQP1"
"3211","B:CALR_Ery:HLA-F","B","CALR","Ery","HLA-F"
"3212","B:CALR_Ery:LRP1","B","CALR","Ery","LRP1"
"3213","B:CCL4_Ery:SLC7A1","B","CCL4","Ery","SLC7A1"
"3214","B:CD55_Ery:ADGRE5","B","CD55","Ery","ADGRE5"
"3215","B:CD55_Ery:CR1","B","CD55","Ery","CR1"
"3216","B:CTNNB1_Ery:AQP1","B","CTNNB1","Ery","AQP1"
"3217","B:CXCL8_Ery:ACKR1","B","CXCL8","Ery","ACKR1"
"3218","B:GNAI2_Ery:ADCY7","B","GNAI2","Ery","ADCY7"
"3219","B:GRN_Ery:TNFRSF1B","B","GRN","Ery","TNFRSF1B"
"3220","B:HLA-A_Ery:APLP2","B","HLA-A","Ery","APLP2"
"3221","B:HLA-A_Ery:LILRB1","B","HLA-A","Ery","LILRB1"
"3222","B:HLA-B_Ery:CANX","B","HLA-B","Ery","CANX"
"3223","B:HLA-B_Ery:LILRB1","B","HLA-B","Ery","LILRB1"
"3224","B:HMGB1_Ery:CXCR4","B","HMGB1","Ery","CXCR4"
"3225","B:HMGB1_Ery:TLR2","B","HMGB1","Ery","TLR2"
"3226","B:HMGB1_Ery:TLR4","B","HMGB1","Ery","TLR4"
"3227","B:HSP90AA1_Ery:LRP1","B","HSP90AA1","Ery","LRP1"
"3228","B:HSP90B1_Ery:LRP1","B","HSP90B1","Ery","LRP1"
"3229","B:HSP90B1_Ery:TLR2","B","HSP90B1","Ery","TLR2"
"3230","B:HSP90B1_Ery:TLR4","B","HSP90B1","Ery","TLR4"
"3231","B:LGALS1_Ery:ITGB1","B","LGALS1","Ery","ITGB1"
"3232","B:LGALS1_Ery:PTPRC","B","LGALS1","Ery","PTPRC"
"3233","B:LGALS9_Ery:CD44","B","LGALS9","Ery","CD44"
"3234","B:LGALS9_Ery:CD47","B","LGALS9","Ery","CD47"
"3235","B:LGALS9_Ery:LRP1","B","LGALS9","Ery","LRP1"
"3236","B:LGALS9_Ery:MRC2","B","LGALS9","Ery","MRC2"
"3237","B:LGALS9_Ery:PTPRC","B","LGALS9","Ery","PTPRC"
"3238","B:LGALS9_Ery:SLC1A5","B","LGALS9","Ery","SLC1A5"
"3239","B:LRPAP1_Ery:LRP1","B","LRPAP1","Ery","LRP1"
"3240","B:LYN_Ery:EPOR","B","LYN","Ery","EPOR"
"3241","B:NAMPT_Ery:INSR","B","NAMPT","Ery","INSR"
"3242","B:PKM_Ery:CD44","B","PKM","Ery","CD44"
"3243","B:RPS27A_Ery:TLR4","B","RPS27A","Ery","TLR4"
"3244","B:S100A8_Ery:CD36","B","S100A8","Ery","CD36"
"3245","B:S100A8_Ery:CD68","B","S100A8","Ery","CD68"
"3246","B:S100A8_Ery:ITGB2","B","S100A8","Ery","ITGB2"
"3247","B:S100A8_Ery:TLR4","B","S100A8","Ery","TLR4"
"3248","B:S100A9_Ery:CD36","B","S100A9","Ery","CD36"
"3249","B:S100A9_Ery:CD68","B","S100A9","Ery","CD68"
"3250","B:S100A9_Ery:ITGB2","B","S100A9","Ery","ITGB2"
"3251","B:S100A9_Ery:TLR4","B","S100A9","Ery","TLR4"
"3252","B:SPTAN1_Ery:PTPRA","B","SPTAN1","Ery","PTPRA"
"3253","B:SYK_Ery:EPOR","B","SYK","Ery","EPOR"
"3254","B:TYROBP_Ery:TREM1","B","TYROBP","Ery","TREM1"
"3255","B:UBA52_Ery:TLR4","B","UBA52","Ery","TLR4"
"3256","B:UBB_Ery:TLR4","B","UBB","Ery","TLR4"
"3257","B:UBC_Ery:TLR4","B","UBC","Ery","TLR4"
"3258","HSPC:AGTRAP_Ery:RACK1","HSPC","AGTRAP","Ery","RACK1"
"3259","HSPC:BMP2_Ery:ACTR2","HSPC","BMP2","Ery","ACTR2"
"3260","HSPC:BMP2_Ery:BMPR2","HSPC","BMP2","Ery","BMPR2"
"3261","HSPC:BMP8B_Ery:BMPR2","HSPC","BMP8B","Ery","BMPR2"
"3262","HSPC:BMP8B_Ery:PLAUR","HSPC","BMP8B","Ery","PLAUR"
"3263","HSPC:CA2_Ery:AQP1","HSPC","CA2","Ery","AQP1"
"3264","HSPC:CASP8_Ery:FAS","HSPC","CASP8","Ery","FAS"
"3265","HSPC:CD55_Ery:ADGRE5","HSPC","CD55","Ery","ADGRE5"
"3266","HSPC:CD55_Ery:CR1","HSPC","CD55","Ery","CR1"
"3267","HSPC:CRKL_Ery:EPOR","HSPC","CRKL","Ery","EPOR"
"3268","HSPC:CTNNB1_Ery:AQP1","HSPC","CTNNB1","Ery","AQP1"
"3269","HSPC:CXCL8_Ery:ACKR1","HSPC","CXCL8","Ery","ACKR1"
"3270","HSPC:F8_Ery:LRP1","HSPC","F8","Ery","LRP1"
"3271","HSPC:FABP5_Ery:RXRA","HSPC","FABP5","Ery","RXRA"
"3272","HSPC:FBLN2_Ery:VCAN","HSPC","FBLN2","Ery","VCAN"
"3273","HSPC:FCN1_Ery:LRP1","HSPC","FCN1","Ery","LRP1"
"3274","HSPC:HMGB1_Ery:CXCR4","HSPC","HMGB1","Ery","CXCR4"
"3275","HSPC:HMGB1_Ery:TLR2","HSPC","HMGB1","Ery","TLR2"
"3276","HSPC:HMGB1_Ery:TLR4","HSPC","HMGB1","Ery","TLR4"
"3277","HSPC:HSP90AA1_Ery:LRP1","HSPC","HSP90AA1","Ery","LRP1"
"3278","HSPC:LDLR_Ery:LRP1","HSPC","LDLR","Ery","LRP1"
"3279","HSPC:MPDZ_Ery:F11R","HSPC","MPDZ","Ery","F11R"
"3280","HSPC:NAMPT_Ery:INSR","HSPC","NAMPT","Ery","INSR"
"3281","HSPC:NID1_Ery:ITGB1","HSPC","NID1","Ery","ITGB1"
"3282","HSPC:PIK3R1_Ery:EPN1","HSPC","PIK3R1","Ery","EPN1"
"3283","HSPC:PIK3R1_Ery:EPOR","HSPC","PIK3R1","Ery","EPOR"
"3284","HSPC:S100A8_Ery:CD36","HSPC","S100A8","Ery","CD36"
"3285","HSPC:S100A8_Ery:CD68","HSPC","S100A8","Ery","CD68"
"3286","HSPC:S100A8_Ery:ITGB2","HSPC","S100A8","Ery","ITGB2"
"3287","HSPC:S100A8_Ery:TLR4","HSPC","S100A8","Ery","TLR4"
"3288","HSPC:S100A9_Ery:CD36","HSPC","S100A9","Ery","CD36"
"3289","HSPC:S100A9_Ery:CD68","HSPC","S100A9","Ery","CD68"
"3290","HSPC:S100A9_Ery:ITGB2","HSPC","S100A9","Ery","ITGB2"
"3291","HSPC:S100A9_Ery:TLR4","HSPC","S100A9","Ery","TLR4"
"3292","HSPC:SERPINA1_Ery:LRP1","HSPC","SERPINA1","Ery","LRP1"
"3293","HSPC:SERPINE2_Ery:LRP1","HSPC","SERPINE2","Ery","LRP1"
"3294","HSPC:SIRPB2_Ery:CD47","HSPC","SIRPB2","Ery","CD47"
"3295","HSPC:TGS1_Ery:RXRA","HSPC","TGS1","Ery","RXRA"
"3296","HSPC:THBS1_Ery:CD36","HSPC","THBS1","Ery","CD36"
"3297","HSPC:THBS1_Ery:CD47","HSPC","THBS1","Ery","CD47"
"3298","HSPC:THBS1_Ery:ITGA4","HSPC","THBS1","Ery","ITGA4"
"3299","HSPC:THBS1_Ery:LRP1","HSPC","THBS1","Ery","LRP1"
"3300","HSPC:TOR2A_Ery:ATP5F1B","HSPC","TOR2A","Ery","ATP5F1B"
"3301","HSPC:UBB_Ery:TLR4","HSPC","UBB","Ery","TLR4"
"3302","HSPC:UBC_Ery:TLR4","HSPC","UBC","Ery","TLR4"
"3303","Ery:AGTRAP_Ery:RACK1","Ery","AGTRAP","Ery","RACK1"
"3304","Ery:CA2_Ery:AQP1","Ery","CA2","Ery","AQP1"
"3305","Ery:CALM2_Ery:AQP1","Ery","CALM2","Ery","AQP1"
"3306","Ery:CCL4_Ery:SLC7A1","Ery","CCL4","Ery","SLC7A1"
"3307","Ery:CD55_Ery:ADGRE5","Ery","CD55","Ery","ADGRE5"
"3308","Ery:CD55_Ery:CR1","Ery","CD55","Ery","CR1"
"3309","Ery:CTNNB1_Ery:AQP1","Ery","CTNNB1","Ery","AQP1"
"3310","Ery:CXCL2_Ery:ACKR1","Ery","CXCL2","Ery","ACKR1"
"3311","Ery:CXCL8_Ery:ACKR1","Ery","CXCL8","Ery","ACKR1"
"3312","Ery:ERFE_Ery:LRP1","Ery","ERFE","Ery","LRP1"
"3313","Ery:GNAI2_Ery:ADCY7","Ery","GNAI2","Ery","ADCY7"
"3314","Ery:GRN_Ery:TNFRSF1B","Ery","GRN","Ery","TNFRSF1B"
"3315","Ery:HMGB1_Ery:CXCR4","Ery","HMGB1","Ery","CXCR4"
"3316","Ery:HMGB1_Ery:TLR2","Ery","HMGB1","Ery","TLR2"
"3317","Ery:HMGB1_Ery:TLR4","Ery","HMGB1","Ery","TLR4"
"3318","Ery:HSP90AA1_Ery:LRP1","Ery","HSP90AA1","Ery","LRP1"
"3319","Ery:LGALS1_Ery:ITGB1","Ery","LGALS1","Ery","ITGB1"
"3320","Ery:LGALS1_Ery:PTPRC","Ery","LGALS1","Ery","PTPRC"
"3321","Ery:LGALS9_Ery:CD44","Ery","LGALS9","Ery","CD44"
"3322","Ery:LGALS9_Ery:CD47","Ery","LGALS9","Ery","CD47"
"3323","Ery:LGALS9_Ery:LRP1","Ery","LGALS9","Ery","LRP1"
"3324","Ery:LGALS9_Ery:MRC2","Ery","LGALS9","Ery","MRC2"
"3325","Ery:LGALS9_Ery:PTPRC","Ery","LGALS9","Ery","PTPRC"
"3326","Ery:LGALS9_Ery:SLC1A5","Ery","LGALS9","Ery","SLC1A5"
"3327","Ery:NAMPT_Ery:INSR","Ery","NAMPT","Ery","INSR"
"3328","Ery:PIK3R1_Ery:EPN1","Ery","PIK3R1","Ery","EPN1"
"3329","Ery:PIK3R1_Ery:EPOR","Ery","PIK3R1","Ery","EPOR"
"3330","Ery:S100A8_Ery:CD36","Ery","S100A8","Ery","CD36"
"3331","Ery:S100A8_Ery:CD68","Ery","S100A8","Ery","CD68"
"3332","Ery:S100A8_Ery:ITGB2","Ery","S100A8","Ery","ITGB2"
"3333","Ery:S100A8_Ery:TLR4","Ery","S100A8","Ery","TLR4"
"3334","Ery:S100A9_Ery:CD36","Ery","S100A9","Ery","CD36"
"3335","Ery:S100A9_Ery:CD68","Ery","S100A9","Ery","CD68"
"3336","Ery:S100A9_Ery:ITGB2","Ery","S100A9","Ery","ITGB2"
"3337","Ery:S100A9_Ery:TLR4","Ery","S100A9","Ery","TLR4"
"3338","Ery:SERPINA1_Ery:LRP1","Ery","SERPINA1","Ery","LRP1"
"3339","Ery:SLC7A5_Ery:THBS1","Ery","SLC7A5","Ery","THBS1"
"3340","Ery:TFPI_Ery:LRP1","Ery","TFPI","Ery","LRP1"
"3341","Ery:TGM2_Ery:ITGA4","Ery","TGM2","Ery","ITGA4"
"3342","Ery:TGM2_Ery:ITGB1","Ery","TGM2","Ery","ITGB1"
"3343","Ery:TGS1_Ery:RXRA","Ery","TGS1","Ery","RXRA"
"3344","Ery:THBS1_Ery:CD36","Ery","THBS1","Ery","CD36"
"3345","Ery:THBS1_Ery:CD47","Ery","THBS1","Ery","CD47"
"3346","Ery:THBS1_Ery:ITGA4","Ery","THBS1","Ery","ITGA4"
"3347","Ery:THBS1_Ery:LRP1","Ery","THBS1","Ery","LRP1"
"3348","Ery:TOR2A_Ery:ATP5F1B","Ery","TOR2A","Ery","ATP5F1B"
"3349","Ery:UBA52_Ery:TLR4","Ery","UBA52","Ery","TLR4"
"3350","Ery:UBB_Ery:TLR4","Ery","UBB","Ery","TLR4"
"3351","Ery:UBC_Ery:TLR4","Ery","UBC","Ery","TLR4"
"3352","Ery:VEGFA_Ery:CD44","Ery","VEGFA","Ery","CD44"
"3353","Ery:VEGFA_Ery:ITGB1","Ery","VEGFA","Ery","ITGB1"
"3354","Ery:VEGFA_Ery:VCAN","Ery","VEGFA","Ery","VCAN"
"3355","DC:A2M_Ery:LRP1","DC","A2M","Ery","LRP1"
"3356","DC:BMP6_Ery:BMPR2","DC","BMP6","Ery","BMPR2"
"3357","DC:C1QB_Ery:LRP1","DC","C1QB","Ery","LRP1"
"3358","DC:CALM2_Ery:AQP1","DC","CALM2","Ery","AQP1"
"3359","DC:CASP8_Ery:FAS","DC","CASP8","Ery","FAS"
"3360","DC:CD55_Ery:ADGRE5","DC","CD55","Ery","ADGRE5"
"3361","DC:CD55_Ery:CR1","DC","CD55","Ery","CR1"
"3362","DC:CD7_Ery:ADAM15","DC","CD7","Ery","ADAM15"
"3363","DC:CRKL_Ery:EPOR","DC","CRKL","Ery","EPOR"
"3364","DC:CTNNB1_Ery:AQP1","DC","CTNNB1","Ery","AQP1"
"3365","DC:CXCL3_Ery:ACKR1","DC","CXCL3","Ery","ACKR1"
"3366","DC:CXCL8_Ery:ACKR1","DC","CXCL8","Ery","ACKR1"
"3367","DC:F8_Ery:LRP1","DC","F8","Ery","LRP1"
"3368","DC:FABP5_Ery:RXRA","DC","FABP5","Ery","RXRA"
"3369","DC:FCN1_Ery:LRP1","DC","FCN1","Ery","LRP1"
"3370","DC:FYN_Ery:SPN","DC","FYN","Ery","SPN"
"3371","DC:HMGB1_Ery:CXCR4","DC","HMGB1","Ery","CXCR4"
"3372","DC:HMGB1_Ery:TLR2","DC","HMGB1","Ery","TLR2"
"3373","DC:HMGB1_Ery:TLR4","DC","HMGB1","Ery","TLR4"
"3374","DC:HSP90AA1_Ery:LRP1","DC","HSP90AA1","Ery","LRP1"
"3375","DC:ICAM1_Ery:EZR","DC","ICAM1","Ery","EZR"
"3376","DC:ICAM1_Ery:MSN","DC","ICAM1","Ery","MSN"
"3377","DC:ICAM1_Ery:SPN","DC","ICAM1","Ery","SPN"
"3378","DC:LDLR_Ery:LRP1","DC","LDLR","Ery","LRP1"
"3379","DC:LGALS1_Ery:ITGB1","DC","LGALS1","Ery","ITGB1"
"3380","DC:LGALS1_Ery:PTPRC","DC","LGALS1","Ery","PTPRC"
"3381","DC:NAMPT_Ery:INSR","DC","NAMPT","Ery","INSR"
"3382","DC:PIK3R1_Ery:EPN1","DC","PIK3R1","Ery","EPN1"
"3383","DC:PIK3R1_Ery:EPOR","DC","PIK3R1","Ery","EPOR"
"3384","DC:S100A8_Ery:CD36","DC","S100A8","Ery","CD36"
"3385","DC:S100A8_Ery:CD68","DC","S100A8","Ery","CD68"
"3386","DC:S100A8_Ery:ITGB2","DC","S100A8","Ery","ITGB2"
"3387","DC:S100A8_Ery:TLR4","DC","S100A8","Ery","TLR4"
"3388","DC:S100A9_Ery:CD36","DC","S100A9","Ery","CD36"
"3389","DC:S100A9_Ery:CD68","DC","S100A9","Ery","CD68"
"3390","DC:S100A9_Ery:ITGB2","DC","S100A9","Ery","ITGB2"
"3391","DC:S100A9_Ery:TLR4","DC","S100A9","Ery","TLR4"
"3392","DC:TGS1_Ery:RXRA","DC","TGS1","Ery","RXRA"
"3393","DC:THBS1_Ery:CD36","DC","THBS1","Ery","CD36"
"3394","DC:THBS1_Ery:CD47","DC","THBS1","Ery","CD47"
"3395","DC:THBS1_Ery:ITGA4","DC","THBS1","Ery","ITGA4"
"3396","DC:THBS1_Ery:LRP1","DC","THBS1","Ery","LRP1"
"3397","DC:TOR2A_Ery:ATP5F1B","DC","TOR2A","Ery","ATP5F1B"
"3398","DC:UBA52_Ery:TLR4","DC","UBA52","Ery","TLR4"
"3399","DC:UBB_Ery:TLR4","DC","UBB","Ery","TLR4"
"3400","DC:UBC_Ery:TLR4","DC","UBC","Ery","TLR4"
"3401","Mono:ADM_DC:CALCRL","Mono","ADM","DC","CALCRL"
"3402","Mono:ADM_DC:RAMP1","Mono","ADM","DC","RAMP1"
"3403","Mono:ALOX5AP_DC:ALOX5","Mono","ALOX5AP","DC","ALOX5"
"3404","Mono:AREG_DC:ICAM1","Mono","AREG","DC","ICAM1"
"3405","Mono:CD4_DC:CXCR4","Mono","CD4","DC","CXCR4"
"3406","Mono:CIRBP_DC:TREM1","Mono","CIRBP","DC","TREM1"
"3407","Mono:FABP5_DC:RXRA","Mono","FABP5","DC","RXRA"
"3408","Mono:FN1_DC:CD44","Mono","FN1","DC","CD44"
"3409","Mono:FN1_DC:ITGA4","Mono","FN1","DC","ITGA4"
"3410","Mono:FN1_DC:ITGB7","Mono","FN1","DC","ITGB7"
"3411","Mono:FN1_DC:ITGB8","Mono","FN1","DC","ITGB8"
"3412","Mono:FN1_DC:PLAUR","Mono","FN1","DC","PLAUR"
"3413","Mono:FN1_DC:SDC2","Mono","FN1","DC","SDC2"
"3414","Mono:GRN_DC:TNFRSF1A","Mono","GRN","DC","TNFRSF1A"
"3415","Mono:GRN_DC:TNFRSF1B","Mono","GRN","DC","TNFRSF1B"
"3416","Mono:HLA-DRA_DC:CD37","Mono","HLA-DRA","DC","CD37"
"3417","Mono:HLA-DRA_DC:CD53","Mono","HLA-DRA","DC","CD53"
"3418","Mono:HLA-DRA_DC:CD63","Mono","HLA-DRA","DC","CD63"
"3419","Mono:HLA-DRA_DC:CD81","Mono","HLA-DRA","DC","CD81"
"3420","Mono:HLA-DRA_DC:CD82","Mono","HLA-DRA","DC","CD82"
"3421","Mono:HLA-DRB1_DC:CD37","Mono","HLA-DRB1","DC","CD37"
"3422","Mono:HLA-DRB1_DC:CD53","Mono","HLA-DRB1","DC","CD53"
"3423","Mono:HLA-DRB1_DC:CD81","Mono","HLA-DRB1","DC","CD81"
"3424","Mono:HLA-DRB1_DC:CD82","Mono","HLA-DRB1","DC","CD82"
"3425","Mono:HMGB1_DC:CXCR4","Mono","HMGB1","DC","CXCR4"
"3426","Mono:HMGB1_DC:HAVCR2","Mono","HMGB1","DC","HAVCR2"
"3427","Mono:HMGB1_DC:TLR4","Mono","HMGB1","DC","TLR4"
"3428","Mono:IL1R2_DC:TNFSF13B","Mono","IL1R2","DC","TNFSF13B"
"3429","Mono:IL1RN_DC:IL1B","Mono","IL1RN","DC","IL1B"
"3430","Mono:IL1RN_DC:IL2RG","Mono","IL1RN","DC","IL2RG"
"3431","Mono:ITGB1_DC:CD81","Mono","ITGB1","DC","CD81"
"3432","Mono:LMAN1_DC:MCFD2","Mono","LMAN1","DC","MCFD2"
"3433","Mono:PIK3R1_DC:CBL","Mono","PIK3R1","DC","CBL"
"3434","Mono:PIK3R1_DC:EPN1","Mono","PIK3R1","DC","EPN1"
"3435","Mono:RPS27A_DC:LDLR","Mono","RPS27A","DC","LDLR"
"3436","Mono:RPS27A_DC:SMAD3","Mono","RPS27A","DC","SMAD3"
"3437","Mono:RPS27A_DC:TGFBR1","Mono","RPS27A","DC","TGFBR1"
"3438","Mono:RPS27A_DC:TGFBR2","Mono","RPS27A","DC","TGFBR2"
