,ID,community,CPDB,NicheNet
0,HPX,True,False,False
1,PAPLN,True,False,False
2,SIGLEC6,True,False,False
3,PF4V1,True,False,False
4,NOTCH1,True,True,True
5,CCL27,True,True,True
6,VIM,True,False,False
7,ITGAV,True,True,True
8,ENAM,True,False,False
9,GDF5,True,True,True
10,CEACAM1,True,True,False
11,NUCB2,True,False,True
12,WNT16,True,True,False
13,TGFBR2,True,True,True
14,THBD,True,True,True
15,IL2RG,True,True,True
16,P2RX7,True,False,False
17,TACR1,True,True,True
18,AIMP1,False,True,False
19,NRTN,True,True,True
20,OMD,False,True,False
21,HTR1F,True,True,True
22,MTNR1A,True,True,True
23,NELL2,True,True,False
24,COL18A1,True,True,True
25,ITGA3,True,True,True
26,SCGB1A1,True,False,False
27,COL6A5,False,True,False
28,IFNLR1,True,True,True
29,CLCF1,True,True,True
30,SPX,True,True,False
31,CD1D,True,True,False
32,VCAN,True,False,False
33,AGTR1,True,True,True
34,CD6,True,True,True
35,LGALS3BP,True,False,False
36,AGRP,True,True,True
37,EDA2R,True,True,True
38,GRM4,True,False,True
39,CXCL6,True,True,True
40,SEMA3A,True,True,True
41,CACNA1C,True,False,False
42,RPH3A,True,False,False
43,SPTAN1,True,False,False
44,COL13A1,True,True,False
45,IFNAR1,True,True,True
46,MGRN1,True,False,True
47,CHRNA10,True,False,False
48,ENTPD1,True,True,False
49,CATSPER3,False,True,False
50,PLXND1,True,True,True
51,UNC5B,True,True,False
52,CD38,True,True,False
53,CD248,True,False,False
54,TNFRSF12A,True,True,True
55,COL6A6,True,True,False
56,BMP2,True,True,True
57,PLG,True,True,True
58,IL12B,True,True,True
59,NTRK3,True,True,True
60,IL10RA,True,True,True
61,DBH,False,True,False
62,VCAM1,True,True,True
63,SERPINA1,True,False,True
64,AFDN,True,False,False
65,IL7R,True,True,True
66,COL7A1,True,True,False
67,HLA-DQB1,True,False,False
68,BCAM,True,False,False
69,CNTN1,True,True,True
70,RYK,True,True,True
71,APLP1,True,False,False
72,HTR1D,True,True,True
73,MARCO,True,True,False
74,CD200R1,True,True,False
75,ANXA1,True,True,True
76,GFRA4,True,True,True
77,MTNR1B,True,True,True
78,TMEM219,True,True,False
79,OPRM1,True,True,True
80,RXFP2,True,True,True
81,WNT5A,True,True,True
82,UTS2,True,True,True
83,DLK1,True,True,True
84,AGTR2,True,True,True
85,KCNA3,True,False,False
86,SLURP1,True,True,False
87,NPS,True,True,True
88,C1QTNF5,True,False,False
89,NEO1,True,False,True
90,CCBE1,True,False,False
91,LAMA2,True,False,True
92,NFASC,True,False,True
93,C1QTNF1,True,False,False
94,CD27,True,True,True
95,SSTR5,True,True,True
96,PIGA,True,False,False
97,GPR182,True,False,True
98,MILR1,True,False,False
99,TGM2,True,False,False
100,SLC7A1,False,True,False
101,CD3D,True,False,False
102,DHRS9,False,True,False
103,NPTX2,True,False,False
104,FAS,True,True,True
105,HPGDS,True,False,False
106,GPR143,False,True,False
107,PDE1A,True,False,True
108,IGFLR1,True,True,False
109,DKK3,True,False,False
110,NR1I2,False,True,False
111,CCR4,True,True,True
112,CCR8,True,True,True
113,HLA-DRA,True,False,True
114,UCN,True,True,True
115,SLC16A2,True,False,False
116,SFRP2,True,True,False
117,CCL26,True,True,True
118,IHH,True,True,True
119,CCL4L1,True,False,True
120,EFNB2,True,True,True
121,VLDLR,True,True,True
122,IGF2,True,True,True
123,FGF17,True,True,True
124,IL20RA,True,True,True
125,NODAL,True,True,True
126,LPAR4,True,False,True
127,TSPAN12,True,False,False
128,COL2A1,True,True,True
129,IL17C,True,True,True
130,DLL4,True,True,True
131,HHIP,True,True,True
132,HAPLN1,True,False,False
133,PNMT,False,True,False
134,OPRK1,True,True,True
135,ALDH1A2,False,True,False
136,LYVE1,True,False,False
137,COL9A2,True,True,False
138,RSPO1,True,True,True
139,SLC16A7,True,False,False
140,EPHA4,True,True,True
141,SORT1,True,True,True
142,CXCR5,True,True,True
143,PTN,True,True,True
144,COL11A2,True,True,False
145,ADIPOR1,True,True,True
146,SPON2,True,False,False
147,CXCL12,True,True,True
148,STX3,True,False,False
149,DSG2,True,True,False
150,FGG,True,True,False
151,CANX,True,False,False
152,PLXNB2,True,True,True
153,KLRF2,True,True,False
154,CCL13,True,True,True
155,DLL1,True,True,True
156,C4B,True,False,False
157,GPR15,False,True,False
158,LAMP2,True,False,False
159,PLPP6,True,False,False
160,GPR37L1,True,True,True
161,SSTR4,True,True,True
162,THRA,False,True,False
163,DKK4,True,False,False
164,CCL1,True,True,True
165,CNTN6,True,False,False
166,SHANK2,True,False,False
167,DEFB106B,True,False,False
168,NRCAM,True,False,True
169,ACVR2A,True,True,True
170,IGSF11,True,False,False
171,ATP6AP2,True,True,True
172,TNFRSF25,True,True,True
173,KCNQ1,True,False,False
174,JAG1,True,True,True
175,TNC,True,True,True
176,PLGRKT,True,False,False
177,BTC,True,True,True
178,MXRA5,True,False,False
179,F2,True,True,True
180,SEMA6B,True,False,False
181,CDH4,False,False,True
182,LTB4R2,False,True,False
183,UTS2B,True,True,True
184,APOO,True,False,False
185,RAMP2,True,True,True
186,HRH4,True,True,True
187,ADGRG1,True,False,False
188,SELL,True,True,True
189,FZD1,True,True,True
190,GPR83,True,False,False
191,TPO,True,True,False
192,TSPAN17,True,False,False
193,IFNA13,False,False,True
194,CKLF,True,False,False
195,IL21R,True,True,True
196,MS4A4A,True,True,False
197,ITGA2,True,True,True
198,SCN10A,True,False,False
199,COL20A1,False,True,False
200,PROCR,True,True,True
201,MFAP5,True,False,False
202,BMP8B,True,True,True
203,CYP17A1,False,True,False
204,PTGR1,False,True,False
