,ID,community,CPDB,NicheNet,CellChat,community_curated,NicheNet_curated
12155,MET_PLXNB3,True,False,False,False,False,False
12156,EDN2_LTB4R2,False,False,True,False,False,False
12157,BMP7_BMPR1A_BMPR2,False,False,False,True,False,False
12158,PMCH_TACR3,False,False,True,False,False,False
12159,KNG1_SSTR4,False,False,True,False,False,False
12160,AGT_LPAR1,False,False,True,False,False,False
12161,CD99_LRP2,False,False,True,False,False,False
12162,GSTP1_LRP5,False,False,True,False,False,False
12163,NLGN2_MDGA1,True,False,False,False,True,False
12164,INSL6_ALK,False,False,True,False,False,False
12165,NODAL_TDGF1,True,False,False,False,True,False
12166,HBEGF_ERBB2_ERBB4,False,False,False,True,False,False
12167,NPB_CXCR1,False,False,True,False,False,False
12168,GP5_LAYN,True,False,False,False,False,False
12169,CCL16_CCR5,True,False,True,False,True,True
12170,CCL28_HRH3,False,False,True,False,False,False
12171,RLN2_RAMP3,True,False,True,False,True,False
12172,WNT7B_TMED5,True,False,False,False,True,False
12173,VEGFA_RET,True,False,False,False,True,False
12174,BST1_CAV1,True,False,False,False,True,False
12175,HEBP1_NPBWR1,False,False,True,False,False,False
12176,TNC_NT5E,True,False,False,False,False,False
12177,UTS2_GRM5,False,False,True,False,False,False
12178,ADRB2_CXCR4,True,False,False,False,False,False
12179,FGF7_DDR1,False,False,True,False,False,False
12180,EPHB4_EFNB3,False,True,False,False,False,False
12181,BMP8A_BMPR1A_BMPR2,False,False,False,True,False,False
12182,EDN2_NPFFR2,False,False,True,False,False,False
12183,CALM2_KCNQ5,True,False,False,False,True,False
12184,CDH1_CFTR,False,False,True,False,False,False
12185,PRTG_ISLR2,True,False,False,False,False,False
12186,GAST_NPFFR2,False,False,True,False,False,False
12187,CD300LB_SIGLEC10,True,False,False,False,False,False
12188,CORT_ADORA1,False,False,True,False,False,False
12189,XCL2_LPAR3,False,False,True,False,False,False
12190,GNRH1_GPR132,False,False,True,False,False,False
12191,PROK1_PROKR1,True,True,True,True,True,True
12192,GDNF_GFRA1,True,True,True,True,True,True
12193,L1CAM_PLXNA1,True,False,False,False,True,False
12194,NECTIN2_TNFRSF12A,False,False,True,False,False,False
12195,TGFB3_TGFBR2,True,True,True,False,True,True
12196,APP_LPAR4,False,False,True,False,False,False
12197,WNT11_FZD10,True,True,False,True,False,False
12198,CALM3_MYLK2,True,False,True,False,True,True
12199,INSL5_TAS2R13,False,False,True,False,False,False
12200,CDHR5_CDHR2,False,False,True,False,False,False
12201,PTGFRN_TMEM59L,True,False,False,False,False,False
12202,FGF2_GPC4,True,False,True,False,True,False
12203,IL6ST_VSIG10,True,False,False,False,False,False
12204,CXCL13_CXCR2,False,False,True,False,False,False
12205,WNT2_FZD5_LRP6,False,False,False,True,False,False
12206,CCL19_GALR3,False,False,True,False,False,False
12207,HCRT_P2RY10,False,False,True,False,False,False
12208,ADM2_MC1R,False,False,True,False,False,False
12209,PCSK9_CD36,True,False,False,False,True,False
12210,AGT_GPER1,False,False,True,False,False,False
12211,SCN2B_CD200R1,True,False,False,False,False,False
12212,LEFTY1_BMP2,True,False,False,False,False,False
12213,PCSK9_VLDLR,True,False,False,False,True,False
12214,VEGFA_PDGFRA,False,False,True,False,False,False
12215,OXT_LPAR5,False,False,True,False,False,False
12216,FGF20_FGFR4,True,False,True,True,True,False
12217,NPS_NPSR1,True,True,True,True,True,True
12218,DLL1_MUSK,True,False,False,False,False,False
12219,RLN3_S1PR3,False,False,True,False,False,False
12220,AGT_CXCR3,False,False,True,False,False,False
12221,WNT3A_FZD7,True,True,True,False,False,False
12222,WNT7A_FZD1,True,True,True,False,False,False
12223,SPP1_CD44,True,True,True,True,True,True
12224,UBB_TGFBR1,True,False,False,False,False,False
12225,GREM1_GDF7,True,False,False,False,False,False
12226,OXT_GHSR,False,False,True,False,False,False
12227,CXCL11_MCHR1,False,False,True,False,False,False
12228,WNT11_FZD6,True,True,True,True,False,False
12229,PMCH_PROKR2,False,False,True,False,False,False
12230,LGALS3_PTPRZ1,False,False,True,False,False,False
12231,CXCL5_GRM2,False,False,True,False,False,False
12232,CSF3R_IGSF21,True,False,False,False,False,False
12233,TAC3_HCRTR2,False,False,True,False,False,False
12234,APLN_GRM8,False,False,True,False,False,False
12235,CXCL11_FPR2,False,False,True,False,False,False
12236,CCL21_S1PR1,False,False,True,False,False,False
12237,COL3A1_ITGB1,True,True,False,False,True,False
12238,BMP2_FGFR4,False,False,True,False,False,False
12239,CCL25_NPY4R,False,False,True,False,False,False
12240,CCL25_GALR1,False,False,True,False,False,False
12241,GHRH_GLP2R,False,False,True,False,False,False
12242,BMP8B_BMPR1B_ACVR2B,False,False,False,True,False,False
12243,CXCL13_ADRA2A,True,False,True,False,True,False
12244,TF_ADRB2,True,False,False,False,True,False
12245,MMP7_SDC1,True,False,False,False,True,False
12246,TNN_ITGA2B,True,False,False,False,False,False
12247,MMP2_ITGB3,False,True,False,False,False,False
12248,NPY_GPR17,False,False,True,False,False,False
12249,PIK3CB_TGFBR2,False,False,True,False,False,False
12250,CXCL6_RXFP4,False,False,True,False,False,False
12251,CCL5_S1PR3,False,False,True,False,False,False
12252,TRH_ADRA1A,False,False,True,False,False,False
12253,NRXN1_ADGRL1,False,False,False,True,False,False
12254,HSPG2_LRP8,False,False,True,False,False,False
12255,CCL25_HCAR3,False,False,True,False,False,False
12256,GAL_P2RY14,False,False,True,False,False,False
12257,VCAM1_ITGB1,True,True,True,False,False,True
12258,INHBE_ACVR1C_ACVR2A,False,False,False,True,False,False
12259,HMGB1_SDC1,True,False,False,False,True,False
12260,TSLP_PRNP,False,False,True,False,False,False
12261,INSL5_ADRA2B,False,False,True,False,False,False
12262,TNN_ITGA8_ITGB1,False,False,False,True,False,False
12263,PF4_HTR1B,False,False,True,False,False,False
12264,HLA-C_KIR2DL1,True,True,True,True,True,True
12265,NTN1_NOTCH3,False,False,True,False,False,False
12266,PTPRT_NRXN3,False,False,True,False,False,False
12267,NPS_FSHR,False,False,True,False,False,False
12268,COL9A1_ITGA11,False,True,False,False,False,False
12269,FGG_ITGB3,True,True,False,False,False,False
12270,CXCL9_CCR8,False,False,True,False,False,False
12271,GAL_AGTR2,False,False,True,False,False,False
12272,TNC_ITGA2,True,False,True,False,False,False
12273,INSL5_CXCR2,False,False,True,False,False,False
12274,HCRT_GPR132,False,False,True,False,False,False
12275,SFRP1_WNT9B,False,True,False,False,False,False
12276,CXCL10_CXCR3,True,True,True,True,True,True
12277,VWF_COL4A3,True,False,False,False,False,False
12278,GNRH1_KISS1R,False,False,True,False,False,False
12279,COL4A2_ITGB5,True,False,False,False,True,False
12280,WNT5A_MCAM,True,False,False,True,True,False
12281,FLT1_KDR,True,False,False,False,True,False
12282,CXCL10_S1PR5,False,False,True,False,False,False
12283,CXCL9_HCAR3,False,False,True,False,False,False
12284,CXCL9_OPRD1,False,False,True,False,False,False
12285,IL1B_IL1RAP,True,True,True,False,True,True
12286,SIGLEC7_LRP12,True,False,False,False,False,False
12287,NCAM1_NCAM1,False,False,True,True,False,True
12288,HLA-A_BMPR1A,False,False,True,False,False,False
12289,IFNL1_IL10RB,True,True,True,False,True,True
12290,GAL_SSTR1,False,False,True,False,False,False
12291,PTHLH_ADRB1,False,False,True,False,False,False
12292,RLN3_MC5R,False,False,True,False,False,False
12293,KNG1_RXFP4,True,True,True,False,True,False
12294,NID1_ITGB3,True,False,True,False,True,False
12295,LAMP1_VSTM1,False,True,False,False,False,False
12296,S100A9_ITGB2,True,False,False,False,True,False
12297,ANXA1_CCR3,False,False,True,False,False,False
12298,RLN1_RAMP3,False,False,True,False,False,False
12299,NPB_CCR10,False,False,True,False,False,False
12300,ITGA4_CXCR4,False,False,True,False,False,False
12301,AGT_GPRC6A,False,False,True,False,False,False
12302,GAS1_IHH,False,True,False,False,False,False
12303,WNT7B_FZD3_LRP6,False,False,False,True,False,False
12304,MAPT_PRNP,False,False,True,False,False,False
12305,APP_CRHR2,False,False,True,False,False,False
12306,LAMB2_ITGA2,True,False,False,False,False,False
12307,COL4A4_ITGA3,True,False,False,False,False,False
12308,VEGFA_PIK3CB,False,False,True,False,False,False
12309,GIP_GPR45,False,False,True,False,False,False
12310,WNT7A_FZD9_LRP5,False,False,False,True,False,False
12311,AGRP_SDC3,True,False,True,False,True,False
12312,GJC1_GJA1,False,False,False,True,False,False
12313,POMC_SSTR4,False,False,True,False,False,False
12314,CCL27_BDKRB2,False,False,True,False,False,False
12315,CHRD_BMP7,True,False,False,False,False,False
12316,PROK1_GRM1,False,False,True,False,False,False
12317,DRD2_CCKBR,True,False,False,False,False,False
12318,DSG2_RYK,False,False,True,False,False,False
12319,CLCF1_ESR2,False,True,True,False,False,False
12320,DCLK3_RAMP1,True,False,False,False,False,False
12321,LDLR_LILRB5,True,False,False,False,False,False
12322,CCL20_ADORA3,False,False,True,False,False,False
12323,FSTL5_SDK2,True,False,False,False,True,False
12324,CXCL2_GPER1,False,False,True,False,False,False
12325,TRH_KISS1R,False,False,True,False,False,False
12326,TRH_PTGER1,False,False,True,False,False,False
12327,GDF7_BMPR1A_ACVR2B,False,False,False,True,False,False
12328,SEMA6D_PLXNA1_KDR,False,False,False,True,False,False
12329,C3_CD46,True,False,False,False,True,False
12330,APP_FPR2,True,True,True,False,False,True
12331,AVP_LHCGR,False,False,True,False,False,False
12332,GPNMB_EGFR,False,False,True,False,False,False
12333,ALOX12_CYSLTR1,False,True,False,False,False,False
12334,EFNA1_TGFBR1,False,False,True,False,False,False
12335,HCRT_LPAR3,False,False,True,False,False,False
12336,C5_NPY2R,False,False,True,False,False,False
12337,CHL1_SIRPA,True,False,False,False,False,False
12338,APOB_TLR6,True,False,False,False,True,False
12339,ADAM20_IL1RAPL2,True,False,False,False,False,False
12340,CXCL5_CHRM4,False,False,True,False,False,False
12341,CXCL16_S1PR2,False,False,True,False,False,False
12342,PDYN_S1PR4,False,False,True,False,False,False
12343,GRP_LTB4R2,False,False,True,False,False,False
12344,NPY_MCHR1,False,False,True,False,False,False
12345,HLA-DRA_CR2,True,False,False,False,False,False
12346,LEFTY1_BMP7,True,False,False,False,False,False
12347,BTK_EPOR,True,False,False,False,False,False
12348,SCT_PTH1R,True,False,True,False,True,False
12349,SFRP2_WNT7B,True,True,False,False,False,False
12350,LDLR_LRP2,True,False,False,False,False,False
12351,PMCH_TAS2R7,False,False,True,False,False,False
12352,IFNE_IFNAR2,True,True,True,False,True,True
12353,CNTN2_CNTN2,False,False,True,True,False,True
12354,GNRH1_EDNRA,False,False,True,False,False,False
12355,GNAI2_ADCY7,True,False,False,False,True,False
12356,NPY_CXCR4,False,False,True,False,False,False
12357,IGSF21_MUC15,True,False,False,False,False,False
12358,SELE_PODXL2,False,True,False,False,False,False
12359,CXCL5_S1PR3,False,False,True,False,False,False
12360,CORT_OPRK1,False,False,True,False,False,False
12361,CXCL13_NPY2R,False,False,True,False,False,False
12362,WNT16_FZD7_LRP5,False,False,False,True,False,False
12363,IGF1_IGF2R,True,False,False,False,True,False
12364,GDF3_ACVR2B,True,True,False,False,True,False
12365,PTHLH_CALCR,False,False,True,False,False,False
12366,PROK1_TACR1,False,False,True,False,False,False
12367,APP_AGTR2,False,False,True,False,False,False
12368,WNT8B_LRP5,True,True,True,False,False,False
12369,WNT5A_CER1,False,True,False,False,False,False
12370,CALCA_GPR150,False,False,True,False,False,False
12371,PCDH7_FZD6,False,False,True,False,False,False
12372,CALCB_ADCYAP1R1,True,False,True,False,True,False
12373,PTDSS1_JMJD6,True,False,True,False,True,True
12374,EFNA2_EPHA8,True,True,True,True,True,True
12375,WNT3_ROR1,False,False,True,False,False,False
12376,NPY_CCR1,False,False,True,False,False,False
12377,MATN1_ITGB1,True,False,False,False,True,False
12378,WNT7A_SFRP1,True,True,False,False,False,False
12379,PLXNA1_TREM2,True,True,False,False,True,False
12380,WNT9B_FZD10_LRP6,False,False,False,True,False,False
12381,PPBP_AGTR2,False,False,True,False,False,False
12382,XCL2_NPFFR1,False,False,True,False,False,False
12383,GHRH_CRHR2,False,False,True,False,False,False
12384,PF4_S1PR5,False,False,True,False,False,False
12385,MXRA5_CD200,True,False,False,False,True,False
12386,GAST_P2RY2,False,False,True,False,False,False
12387,GCG_NTSR1,False,False,True,False,False,False
12388,LAMA1_ITGA6_ITGB1,False,False,False,True,False,False
12389,CXCL3_GABBR2,False,False,True,False,False,False
12390,NLGN3_NRXN3,True,False,True,False,True,True
12391,EPHA3_FGFR1,True,False,False,False,False,False
12392,MPDZ_CLDN1,True,False,False,False,False,False
12393,COMP_ITGB1,True,False,True,False,False,True
12394,ANGPTL2_TIE1,True,False,False,False,True,False
12395,CD14_PLXND1,True,False,False,False,False,False
12396,C3_CXCR3,False,False,True,False,False,False
12397,LHB_HRH2,False,False,True,False,False,False
12398,NPB_CCR7,False,False,True,False,False,False
12399,SAA1_CCKAR,False,False,True,False,False,False
12400,PMCH_C5AR1,False,False,True,False,False,False
12401,WNT7B_WIF1,False,True,False,False,False,False
12402,CXCL3_OPRD1,False,False,True,False,False,False
12403,COL6A3_ITGA3,True,False,False,False,False,False
12404,COL9A2_ITGA3_ITGB1,False,False,False,True,False,False
12405,GDF1_ACTR2,True,False,False,False,True,False
12406,NPPA_ESR1,False,True,True,False,False,False
12407,DUSP18_ITGB8,True,False,False,False,True,False
12408,COL14A1_ITGA10,False,True,False,False,False,False
12409,NMU_CCR3,False,False,True,False,False,False
12410,TAC1_OPRD1,False,False,True,False,False,False
12411,NMS_CXCR1,False,False,True,False,False,False
12412,APP_SSTR4,False,False,True,False,False,False
12413,NRXN2_NLGN1,False,False,False,True,False,False
12414,WNT2B_FZD2_LRP5,False,False,False,True,False,False
12415,NMS_NTSR1,False,False,True,False,False,False
12416,CCL28_CCR2,False,False,True,False,False,False
12417,NMU_C5AR1,False,False,True,False,False,False
12418,HMGB1_AR,False,False,True,False,False,False
12419,CXCL6_TAS2R41,False,False,True,False,False,False
12420,FN1_ITGB7,True,True,True,False,False,True
12421,FGF14_FGFR1,True,False,True,False,True,True
12422,GRP_GPR17,False,False,True,False,False,False
12423,LEFTY2_TGFB1,True,False,False,False,False,False
12424,OXT_BDKRB2,False,False,True,False,False,False
12425,COL5A1_ITGA1,True,True,False,False,True,False
12426,RLN3_HTR1F,False,False,True,False,False,False
12427,GHRH_GPR84,True,False,True,False,True,False
12428,PYY_GABBR2,False,False,True,False,False,False
12429,CXCL3_SSTR4,False,False,True,False,False,False
12430,NMU_CXCR1,False,False,True,False,False,False
12431,HLA-DRA_LAG3,True,False,False,False,True,False
12432,SLURP1_CHRNB3,True,False,False,True,False,False
12433,NPW_SSTR1,False,False,True,False,False,False
12434,TNC_ITGAX,False,False,True,False,False,False
12435,DLL1_NOTCH4,True,True,True,True,True,True
12436,AGT_P2RY1,False,False,True,False,False,False
12437,BMP3_GDF5,True,False,False,False,False,False
12438,PTPRM_RACK1,False,False,True,False,False,False
12439,IL23R_JAK2,True,False,False,False,False,False
12440,THBS3_ITGB1,True,False,False,False,False,False
12441,VCAM1_EZR,True,False,False,False,True,False
12442,CXCL11_OPRM1,False,False,True,False,False,False
12443,PTHLH_MC4R,False,False,True,False,False,False
12444,APP_HTR1D,False,False,True,False,False,False
12445,ARTN_GFRA1,True,True,True,True,True,False
12446,LAMC1_ITGA7_ITGB1,False,False,False,True,False,False
12447,HLA-G_LILRB2,True,True,False,True,True,False
12448,HLA-E_KLRC3,True,True,False,False,True,False
12449,NTF4_BEX3,True,False,False,False,True,False
12450,PCDHB7_PCDHB7,False,False,False,True,False,False
12451,ANGPTL3_ITGAV,True,False,True,False,True,False
12452,ADM_TAAR1,False,False,True,False,False,False
12453,CCL28_GALR1,False,False,True,False,False,False
12454,FGFR2_EPHA4,True,True,False,False,False,False
12455,IGFBP3_IGF2,True,False,False,False,False,False
12456,SRD5A2_AR,False,True,False,False,False,False
12457,IL25_IL17RA,True,True,True,False,True,True
12458,CXCL9_APLNR,False,False,True,False,False,False
12459,NPFF_PTGFR,False,False,True,False,False,False
12460,ADRB2_MGLL,True,False,False,False,False,False
12461,TCTN1_TCTN2,True,False,False,False,False,False
12462,CALCA_GPBAR1,False,False,True,False,False,False
12463,BMP4_BMPR1B_ACVR2A,False,False,False,True,False,False
12464,QRFP_LPAR1,False,False,True,False,False,False
12465,KISS1_XCR1,False,False,True,False,False,False
12466,WNT16_SFRP1,True,True,False,False,False,False
12467,CXCL16_GPR17,False,False,True,False,False,False
12468,GRN_EGFR,True,True,True,False,True,False
12469,SCT_GPR27,False,False,True,False,False,False
12470,PDYN_P2RY14,False,False,True,False,False,False
12471,NMS_NPY4R,False,False,True,False,False,False
12472,INHBE_ACVR2B,True,True,True,False,False,True
12473,CER1_WNT8B,True,True,False,False,False,False
12474,DSG1_DSC2,False,True,True,False,False,False
12475,DSG1_GRIN1,False,False,True,False,False,False
12476,PROK1_CASR,False,False,True,False,False,False
12477,QRFP_P2RY14,True,False,True,False,True,True
12478,CALM2_TRPC5,True,False,False,False,True,False
12479,HLA-C_SLC9C2,True,False,False,False,False,False
12480,CCL20_PTGDR2,False,False,True,False,False,False
12481,FCER2_ITGB3,False,True,False,False,False,False
12482,GAL_ADRA2A,True,False,True,False,True,False
12483,IL36RN_IL1RL2,True,True,False,False,True,False
12484,LSAMP_NEGR1,True,False,False,False,False,False
12485,CXCL16_NPY4R,False,False,True,False,False,False
