"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","datasets","source.ligand","target.receptor","ligand.pvalues","ligand.logFC","ligand.pct.1","ligand.pct.2","receptor.pvalues","receptor.logFC","receptor.pct.1","receptor.pct.2","direction_lig","direction_rec","direction_lig_rec","direction"
"1618","NK","T","HLA-C","CD8B",0.0515337635678539,0,"HLA-C_CD8B","HLA-C - CD8B","","AML","NK.HLA-C","T.CD8B",0,0.253895814934135,92.7596077143259,93.8994131778977,NA,NA,NA,NA,"up",NA,"up_NA","up"
"1619","T","T","HLA-C","CD8B",0.0451002677611757,0,"HLA-C_CD8B","HLA-C - CD8B","","AML","T.HLA-C","T.CD8B",0,0.253895814934135,92.7596077143259,93.8994131778977,NA,NA,NA,NA,"up",NA,"up_NA","up"
"1620","B","NK","HLA-E","CD8B",0.00471044466841609,0,"HLA-E_CD8B","HLA-E - CD8B","","AML","B.HLA-E","NK.CD8B",1.63830073475771e-33,-0.107409955048429,85.8148374079114,87.0347761017683,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1621","DC","NK","HLA-E","CD8B",0.00342440352586391,0,"HLA-E_CD8B","HLA-E - CD8B","","AML","DC.HLA-E","NK.CD8B",1.63830073475771e-33,-0.107409955048429,85.8148374079114,87.0347761017683,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1622","Ery","NK","HLA-E","CD8B",0.000130158238530917,0.04,"HLA-E_CD8B","HLA-E - CD8B","","AML","Ery.HLA-E","NK.CD8B",1.63830073475771e-33,-0.107409955048429,85.8148374079114,87.0347761017683,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1623","Gran","NK","HLA-E","CD8B",0.00401337716364056,0,"HLA-E_CD8B","HLA-E - CD8B","","AML","Gran.HLA-E","NK.CD8B",1.63830073475771e-33,-0.107409955048429,85.8148374079114,87.0347761017683,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1624","HSPC","NK","HLA-E","CD8B",0.0036377485312918,0,"HLA-E_CD8B","HLA-E - CD8B","","AML","HSPC.HLA-E","NK.CD8B",1.63830073475771e-33,-0.107409955048429,85.8148374079114,87.0347761017683,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1625","Mono","NK","HLA-E","CD8B",0.00596497678181482,0,"HLA-E_CD8B","HLA-E - CD8B","","AML","Mono.HLA-E","NK.CD8B",1.63830073475771e-33,-0.107409955048429,85.8148374079114,87.0347761017683,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1626","NK","NK","HLA-E","CD8B",0.0083926746025316,0,"HLA-E_CD8B","HLA-E - CD8B","","AML","NK.HLA-E","NK.CD8B",1.63830073475771e-33,-0.107409955048429,85.8148374079114,87.0347761017683,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1627","T","NK","HLA-E","CD8B",0.00705275309040979,0,"HLA-E_CD8B","HLA-E - CD8B","","AML","T.HLA-E","NK.CD8B",1.63830073475771e-33,-0.107409955048429,85.8148374079114,87.0347761017683,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1628","B","T","HLA-E","CD8B",0.0229797199556462,0,"HLA-E_CD8B","HLA-E - CD8B","","AML","B.HLA-E","T.CD8B",1.63830073475771e-33,-0.107409955048429,85.8148374079114,87.0347761017683,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1629","DC","T","HLA-E","CD8B",0.0167899609014317,0,"HLA-E_CD8B","HLA-E - CD8B","","AML","DC.HLA-E","T.CD8B",1.63830073475771e-33,-0.107409955048429,85.8148374079114,87.0347761017683,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1630","Ery","T","HLA-E","CD8B",0.000646511150153409,0,"HLA-E_CD8B","HLA-E - CD8B","","AML","Ery.HLA-E","T.CD8B",1.63830073475771e-33,-0.107409955048429,85.8148374079114,87.0347761017683,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1631","Gran","T","HLA-E","CD8B",0.0196324318585876,0,"HLA-E_CD8B","HLA-E - CD8B","","AML","Gran.HLA-E","T.CD8B",1.63830073475771e-33,-0.107409955048429,85.8148374079114,87.0347761017683,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1632","HSPC","T","HLA-E","CD8B",0.0178211078492472,0,"HLA-E_CD8B","HLA-E - CD8B","","AML","HSPC.HLA-E","T.CD8B",1.63830073475771e-33,-0.107409955048429,85.8148374079114,87.0347761017683,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1633","Mono","T","HLA-E","CD8B",0.028958337678917,0,"HLA-E_CD8B","HLA-E - CD8B","","AML","Mono.HLA-E","T.CD8B",1.63830073475771e-33,-0.107409955048429,85.8148374079114,87.0347761017683,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1634","NK","T","HLA-E","CD8B",0.0403641503984319,0,"HLA-E_CD8B","HLA-E - CD8B","","AML","NK.HLA-E","T.CD8B",1.63830073475771e-33,-0.107409955048429,85.8148374079114,87.0347761017683,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1635","T","T","HLA-E","CD8B",0.0340953728226568,0,"HLA-E_CD8B","HLA-E - CD8B","","AML","T.HLA-E","T.CD8B",1.63830073475771e-33,-0.107409955048429,85.8148374079114,87.0347761017683,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1636","B","NK","HLA-F","CD8B",0.000553675467601083,0,"HLA-F_CD8B","HLA-F - CD8B","","AML","B.HLA-F","NK.CD8B",3.8607439207542e-106,0.120651730157212,45.0893904556332,32.2043243669017,NA,NA,NA,NA,"up",NA,"up_NA","up"
"1637","DC","NK","HLA-F","CD8B",0.000170803311701457,0.01,"HLA-F_CD8B","HLA-F - CD8B","","AML","DC.HLA-F","NK.CD8B",3.8607439207542e-106,0.120651730157212,45.0893904556332,32.2043243669017,NA,NA,NA,NA,"up",NA,"up_NA","up"
"1638","Gran","NK","HLA-F","CD8B",0.000430076829954633,0,"HLA-F_CD8B","HLA-F - CD8B","","AML","Gran.HLA-F","NK.CD8B",3.8607439207542e-106,0.120651730157212,45.0893904556332,32.2043243669017,NA,NA,NA,NA,"up",NA,"up_NA","up"
"1639","HSPC","NK","HLA-F","CD8B",5.57795386824019e-05,0.03,"HLA-F_CD8B","HLA-F - CD8B","","AML","HSPC.HLA-F","NK.CD8B",3.8607439207542e-106,0.120651730157212,45.0893904556332,32.2043243669017,NA,NA,NA,NA,"up",NA,"up_NA","up"
"1640","Mono","NK","HLA-F","CD8B",0.00188172771533496,0,"HLA-F_CD8B","HLA-F - CD8B","","AML","Mono.HLA-F","NK.CD8B",3.8607439207542e-106,0.120651730157212,45.0893904556332,32.2043243669017,NA,NA,NA,NA,"up",NA,"up_NA","up"
"1641","NK","NK","HLA-F","CD8B",0.00326330093779613,0,"HLA-F_CD8B","HLA-F - CD8B","","AML","NK.HLA-F","NK.CD8B",3.8607439207542e-106,0.120651730157212,45.0893904556332,32.2043243669017,NA,NA,NA,NA,"up",NA,"up_NA","up"
"1642","T","NK","HLA-F","CD8B",0.00245934467525251,0,"HLA-F_CD8B","HLA-F - CD8B","","AML","T.HLA-F","NK.CD8B",3.8607439207542e-106,0.120651730157212,45.0893904556332,32.2043243669017,NA,NA,NA,NA,"up",NA,"up_NA","up"
"1643","B","T","HLA-F","CD8B",0.00274555709162557,0,"HLA-F_CD8B","HLA-F - CD8B","","AML","B.HLA-F","T.CD8B",3.8607439207542e-106,0.120651730157212,45.0893904556332,32.2043243669017,NA,NA,NA,NA,"up",NA,"up_NA","up"
"1644","DC","T","HLA-F","CD8B",0.000848263173782558,0,"HLA-F_CD8B","HLA-F - CD8B","","AML","DC.HLA-F","T.CD8B",3.8607439207542e-106,0.120651730157212,45.0893904556332,32.2043243669017,NA,NA,NA,NA,"up",NA,"up_NA","up"
"1645","Gran","T","HLA-F","CD8B",0.00213370273533249,0,"HLA-F_CD8B","HLA-F - CD8B","","AML","Gran.HLA-F","T.CD8B",3.8607439207542e-106,0.120651730157212,45.0893904556332,32.2043243669017,NA,NA,NA,NA,"up",NA,"up_NA","up"
"1646","HSPC","T","HLA-F","CD8B",0.000277145261394916,0,"HLA-F_CD8B","HLA-F - CD8B","","AML","HSPC.HLA-F","T.CD8B",3.8607439207542e-106,0.120651730157212,45.0893904556332,32.2043243669017,NA,NA,NA,NA,"up",NA,"up_NA","up"
"1647","Mono","T","HLA-F","CD8B",0.00928225320670651,0,"HLA-F_CD8B","HLA-F - CD8B","","AML","Mono.HLA-F","T.CD8B",3.8607439207542e-106,0.120651730157212,45.0893904556332,32.2043243669017,NA,NA,NA,NA,"up",NA,"up_NA","up"
"1648","NK","T","HLA-F","CD8B",0.0160101713227692,0,"HLA-F_CD8B","HLA-F - CD8B","","AML","NK.HLA-F","T.CD8B",3.8607439207542e-106,0.120651730157212,45.0893904556332,32.2043243669017,NA,NA,NA,NA,"up",NA,"up_NA","up"
"1649","T","T","HLA-F","CD8B",0.0121039944817741,0,"HLA-F_CD8B","HLA-F - CD8B","","AML","T.HLA-F","T.CD8B",3.8607439207542e-106,0.120651730157212,45.0893904556332,32.2043243669017,NA,NA,NA,NA,"up",NA,"up_NA","up"
"1650","B","NK","HLA-F","KIR3DL2",0.00139162386500668,0,"HLA-F_KIR3DL2","HLA-F - KIR3DL2","","AML","B.HLA-F","NK.KIR3DL2",3.8607439207542e-106,0.120651730157212,45.0893904556332,32.2043243669017,NA,NA,NA,NA,"up",NA,"up_NA","up"
"1651","DC","NK","HLA-F","KIR3DL2",0.00042955100352988,0,"HLA-F_KIR3DL2","HLA-F - KIR3DL2","","AML","DC.HLA-F","NK.KIR3DL2",3.8607439207542e-106,0.120651730157212,45.0893904556332,32.2043243669017,NA,NA,NA,NA,"up",NA,"up_NA","up"
"1652","Gran","NK","HLA-F","KIR3DL2",0.00108116984297712,0,"HLA-F_KIR3DL2","HLA-F - KIR3DL2","","AML","Gran.HLA-F","NK.KIR3DL2",3.8607439207542e-106,0.120651730157212,45.0893904556332,32.2043243669017,NA,NA,NA,NA,"up",NA,"up_NA","up"
"1653","HSPC","NK","HLA-F","KIR3DL2",0.000140303680468945,0,"HLA-F_KIR3DL2","HLA-F - KIR3DL2","","AML","HSPC.HLA-F","NK.KIR3DL2",3.8607439207542e-106,0.120651730157212,45.0893904556332,32.2043243669017,NA,NA,NA,NA,"up",NA,"up_NA","up"
"1654","Mono","NK","HLA-F","KIR3DL2",0.00472009639324998,0,"HLA-F_KIR3DL2","HLA-F - KIR3DL2","","AML","Mono.HLA-F","NK.KIR3DL2",3.8607439207542e-106,0.120651730157212,45.0893904556332,32.2043243669017,NA,NA,NA,NA,"up",NA,"up_NA","up"
"1655","NK","NK","HLA-F","KIR3DL2",0.0081685581670202,0,"HLA-F_KIR3DL2","HLA-F - KIR3DL2","","AML","NK.HLA-F","NK.KIR3DL2",3.8607439207542e-106,0.120651730157212,45.0893904556332,32.2043243669017,NA,NA,NA,NA,"up",NA,"up_NA","up"
"1656","T","NK","HLA-F","KIR3DL2",0.00616360147305315,0,"HLA-F_KIR3DL2","HLA-F - KIR3DL2","","AML","T.HLA-F","NK.KIR3DL2",3.8607439207542e-106,0.120651730157212,45.0893904556332,32.2043243669017,NA,NA,NA,NA,"up",NA,"up_NA","up"
"1657","B","DC","HLA-DPB1","CD4",0.00931077727412847,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","","AML","B.HLA-DPB1","DC.CD4",0,-0.68004376939066,36.6946647271362,58.6782718286007,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1658","DC","DC","HLA-DPB1","CD4",0.014770106283627,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","","AML","DC.HLA-DPB1","DC.CD4",0,-0.68004376939066,36.6946647271362,58.6782718286007,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1659","B","Gran","HLA-DPB1","CD4",0.0199179849488488,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","","AML","B.HLA-DPB1","Gran.CD4",0,-0.68004376939066,36.6946647271362,58.6782718286007,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1660","DC","Gran","HLA-DPB1","CD4",0.0313996734568272,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","","AML","DC.HLA-DPB1","Gran.CD4",0,-0.68004376939066,36.6946647271362,58.6782718286007,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1661","Gran","Gran","HLA-DPB1","CD4",0.00392464474762357,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","","AML","Gran.HLA-DPB1","Gran.CD4",0,-0.68004376939066,36.6946647271362,58.6782718286007,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1662","HSPC","Gran","HLA-DPB1","CD4",0.00555088478953105,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","","AML","HSPC.HLA-DPB1","Gran.CD4",0,-0.68004376939066,36.6946647271362,58.6782718286007,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1663","NK","Gran","HLA-DPB1","CD4",0.00678506338001983,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","","AML","NK.HLA-DPB1","Gran.CD4",0,-0.68004376939066,36.6946647271362,58.6782718286007,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1664","T","Gran","HLA-DPB1","CD4",0.00596621891649544,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","","AML","T.HLA-DPB1","Gran.CD4",0,-0.68004376939066,36.6946647271362,58.6782718286007,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1665","B","Mono","HLA-DPB1","CD4",0.0262660395089384,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","","AML","B.HLA-DPB1","Mono.CD4",0,-0.68004376939066,36.6946647271362,58.6782718286007,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1666","DC","Mono","HLA-DPB1","CD4",0.0412530271251166,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","","AML","DC.HLA-DPB1","Mono.CD4",0,-0.68004376939066,36.6946647271362,58.6782718286007,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1667","Gran","Mono","HLA-DPB1","CD4",0.00520252441400704,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","","AML","Gran.HLA-DPB1","Mono.CD4",0,-0.68004376939066,36.6946647271362,58.6782718286007,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1668","HSPC","Mono","HLA-DPB1","CD4",0.00735436501425183,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","","AML","HSPC.HLA-DPB1","Mono.CD4",0,-0.68004376939066,36.6946647271362,58.6782718286007,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1669","Mono","Mono","HLA-DPB1","CD4",0.00262154799329743,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","","AML","Mono.HLA-DPB1","Mono.CD4",0,-0.68004376939066,36.6946647271362,58.6782718286007,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1670","NK","Mono","HLA-DPB1","CD4",0.00898590441235624,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","","AML","NK.HLA-DPB1","Mono.CD4",0,-0.68004376939066,36.6946647271362,58.6782718286007,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1671","T","Mono","HLA-DPB1","CD4",0.00790356855554164,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","","AML","T.HLA-DPB1","Mono.CD4",0,-0.68004376939066,36.6946647271362,58.6782718286007,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1672","B","DC","HLA-DQA1","CD4",0.00592280154686293,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","","AML","B.HLA-DQA1","DC.CD4",0,-0.358586231615006,12.3410445309934,28.3998267102517,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1673","DC","DC","HLA-DQA1","CD4",0.0084397327792103,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","","AML","DC.HLA-DQA1","DC.CD4",0,-0.358586231615006,12.3410445309934,28.3998267102517,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1674","B","Gran","HLA-DQA1","CD4",0.0127198489862426,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","","AML","B.HLA-DQA1","Gran.CD4",0,-0.358586231615006,12.3410445309934,28.3998267102517,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1675","DC","Gran","HLA-DQA1","CD4",0.0180727145514655,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","","AML","DC.HLA-DQA1","Gran.CD4",0,-0.358586231615006,12.3410445309934,28.3998267102517,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1676","B","Mono","HLA-DQA1","CD4",0.0168131431243307,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","","AML","B.HLA-DQA1","Mono.CD4",0,-0.358586231615006,12.3410445309934,28.3998267102517,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1677","DC","Mono","HLA-DQA1","CD4",0.0238469731325898,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","","AML","DC.HLA-DQA1","Mono.CD4",0,-0.358586231615006,12.3410445309934,28.3998267102517,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1678","B","DC","HLA-DMA","CD4",0.00369429071661785,0,"HLA-DMA_CD4","HLA-DMA - CD4","","AML","B.HLA-DMA","DC.CD4",0,-0.388512224226001,21.1440101356107,39.9157181678547,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1679","DC","DC","HLA-DMA","CD4",0.00781192310272173,0,"HLA-DMA_CD4","HLA-DMA - CD4","","AML","DC.HLA-DMA","DC.CD4",0,-0.388512224226001,21.1440101356107,39.9157181678547,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1680","HSPC","DC","HLA-DMA","CD4",0.00152430292220664,0,"HLA-DMA_CD4","HLA-DMA - CD4","","AML","HSPC.HLA-DMA","DC.CD4",0,-0.388512224226001,21.1440101356107,39.9157181678547,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1681","B","Gran","HLA-DMA","CD4",0.0079543480179198,0,"HLA-DMA_CD4","HLA-DMA - CD4","","AML","B.HLA-DMA","Gran.CD4",0,-0.388512224226001,21.1440101356107,39.9157181678547,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1682","DC","Gran","HLA-DMA","CD4",0.0167404303547418,0,"HLA-DMA_CD4","HLA-DMA - CD4","","AML","DC.HLA-DMA","Gran.CD4",0,-0.388512224226001,21.1440101356107,39.9157181678547,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1683","Gran","Gran","HLA-DMA","CD4",0.00154878906756968,0,"HLA-DMA_CD4","HLA-DMA - CD4","","AML","Gran.HLA-DMA","Gran.CD4",0,-0.388512224226001,21.1440101356107,39.9157181678547,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1684","HSPC","Gran","HLA-DMA","CD4",0.00329031096228915,0,"HLA-DMA_CD4","HLA-DMA - CD4","","AML","HSPC.HLA-DMA","Gran.CD4",0,-0.388512224226001,21.1440101356107,39.9157181678547,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1685","Mono","Gran","HLA-DMA","CD4",0.000889514442333055,0,"HLA-DMA_CD4","HLA-DMA - CD4","","AML","Mono.HLA-DMA","Gran.CD4",0,-0.388512224226001,21.1440101356107,39.9157181678547,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1686","B","Mono","HLA-DMA","CD4",0.0105304435168582,0,"HLA-DMA_CD4","HLA-DMA - CD4","","AML","B.HLA-DMA","Mono.CD4",0,-0.388512224226001,21.1440101356107,39.9157181678547,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1687","DC","Mono","HLA-DMA","CD4",0.0220986019698738,0,"HLA-DMA_CD4","HLA-DMA - CD4","","AML","DC.HLA-DMA","Mono.CD4",0,-0.388512224226001,21.1440101356107,39.9157181678547,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1688","Gran","Mono","HLA-DMA","CD4",0.00205467657588137,0,"HLA-DMA_CD4","HLA-DMA - CD4","","AML","Gran.HLA-DMA","Mono.CD4",0,-0.388512224226001,21.1440101356107,39.9157181678547,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1689","HSPC","Mono","HLA-DMA","CD4",0.00436255366821203,0,"HLA-DMA_CD4","HLA-DMA - CD4","","AML","HSPC.HLA-DMA","Mono.CD4",0,-0.388512224226001,21.1440101356107,39.9157181678547,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1690","Mono","Mono","HLA-DMA","CD4",0.00118031486319176,0,"HLA-DMA_CD4","HLA-DMA - CD4","","AML","Mono.HLA-DMA","Mono.CD4",0,-0.388512224226001,21.1440101356107,39.9157181678547,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1691","B","DC","HLA-DMB","CD4",0.00392182058877796,0,"HLA-DMB_CD4","HLA-DMB - CD4","","AML","B.HLA-DMB","DC.CD4",0,-0.264545130655303,11.5386420158604,27.2773817494388,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1692","DC","DC","HLA-DMB","CD4",0.005194417624247,0,"HLA-DMB_CD4","HLA-DMB - CD4","","AML","DC.HLA-DMB","DC.CD4",0,-0.264545130655303,11.5386420158604,27.2773817494388,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1693","Gran","DC","HLA-DMB","CD4",0.000465141142253871,0,"HLA-DMB_CD4","HLA-DMB - CD4","","AML","Gran.HLA-DMB","DC.CD4",0,-0.264545130655303,11.5386420158604,27.2773817494388,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1694","B","Gran","HLA-DMB","CD4",0.00844202990506477,0,"HLA-DMB_CD4","HLA-DMB - CD4","","AML","B.HLA-DMB","Gran.CD4",0,-0.264545130655303,11.5386420158604,27.2773817494388,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1695","DC","Gran","HLA-DMB","CD4",0.0111649550806664,0,"HLA-DMB_CD4","HLA-DMB - CD4","","AML","DC.HLA-DMB","Gran.CD4",0,-0.264545130655303,11.5386420158604,27.2773817494388,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1696","Gran","Gran","HLA-DMB","CD4",0.00100527408363525,0,"HLA-DMB_CD4","HLA-DMB - CD4","","AML","Gran.HLA-DMB","Gran.CD4",0,-0.264545130655303,11.5386420158604,27.2773817494388,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1697","B","Mono","HLA-DMB","CD4",0.0111742870559687,0,"HLA-DMB_CD4","HLA-DMB - CD4","","AML","B.HLA-DMB","Mono.CD4",0,-0.264545130655303,11.5386420158604,27.2773817494388,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1698","DC","Mono","HLA-DMB","CD4",0.0147653619866331,0,"HLA-DMB_CD4","HLA-DMB - CD4","","AML","DC.HLA-DMB","Mono.CD4",0,-0.264545130655303,11.5386420158604,27.2773817494388,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1699","Gran","Mono","HLA-DMB","CD4",0.0013338681690957,0,"HLA-DMB_CD4","HLA-DMB - CD4","","AML","Gran.HLA-DMB","Mono.CD4",0,-0.264545130655303,11.5386420158604,27.2773817494388,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1700","B","DC","HLA-DQB1","CD4",0.00561199209455774,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","","AML","B.HLA-DQB1","DC.CD4",0,-0.502010779150019,22.7300455164,43.507542042456,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1701","DC","DC","HLA-DQB1","CD4",0.00974397191861709,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","","AML","DC.HLA-DQB1","DC.CD4",0,-0.502010779150019,22.7300455164,43.507542042456,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1702","B","Gran","HLA-DQB1","CD4",0.012056678570847,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","","AML","B.HLA-DQB1","Gran.CD4",0,-0.502010779150019,22.7300455164,43.507542042456,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1703","DC","Gran","HLA-DQB1","CD4",0.0208343135279381,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","","AML","DC.HLA-DQB1","Gran.CD4",0,-0.502010779150019,22.7300455164,43.507542042456,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1704","Gran","Gran","HLA-DQB1","CD4",0.00150637060319158,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","","AML","Gran.HLA-DQB1","Gran.CD4",0,-0.502010779150019,22.7300455164,43.507542042456,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1705","HSPC","Gran","HLA-DQB1","CD4",0.00162817039288702,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","","AML","HSPC.HLA-DQB1","Gran.CD4",0,-0.502010779150019,22.7300455164,43.507542042456,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1706","Mono","Gran","HLA-DQB1","CD4",0.00145670227092068,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","","AML","Mono.HLA-DQB1","Gran.CD4",0,-0.502010779150019,22.7300455164,43.507542042456,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1707","B","Mono","HLA-DQB1","CD4",0.0159400076279484,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","","AML","B.HLA-DQB1","Mono.CD4",0,-0.502010779150019,22.7300455164,43.507542042456,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1708","DC","Mono","HLA-DQB1","CD4",0.0274662265453257,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","","AML","DC.HLA-DQB1","Mono.CD4",0,-0.502010779150019,22.7300455164,43.507542042456,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1709","Gran","Mono","HLA-DQB1","CD4",0.00199843052134637,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","","AML","Gran.HLA-DQB1","Mono.CD4",0,-0.502010779150019,22.7300455164,43.507542042456,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1710","HSPC","Mono","HLA-DQB1","CD4",0.00215993046746964,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","","AML","HSPC.HLA-DQB1","Mono.CD4",0,-0.502010779150019,22.7300455164,43.507542042456,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1711","Mono","Mono","HLA-DQB1","CD4",0.00193256929961898,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","","AML","Mono.HLA-DQB1","Mono.CD4",0,-0.502010779150019,22.7300455164,43.507542042456,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1712","T","Mono","HLA-DQB1","CD4",0.000849164863085986,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","","AML","T.HLA-DQB1","Mono.CD4",0,-0.502010779150019,22.7300455164,43.507542042456,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1713","B","DC","HLA-DRA","CD4",0.0145615404523109,0,"HLA-DRA_CD4","HLA-DRA - CD4","","AML","B.HLA-DRA","DC.CD4",0,-0.954860535265286,49.256252639482,65.8225355440904,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1714","DC","DC","HLA-DRA","CD4",0.0202941354485816,0,"HLA-DRA_CD4","HLA-DRA - CD4","","AML","DC.HLA-DRA","DC.CD4",0,-0.954860535265286,49.256252639482,65.8225355440904,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1715","HSPC","DC","HLA-DRA","CD4",0.00598934109736541,0.02,"HLA-DRA_CD4","HLA-DRA - CD4","","AML","HSPC.HLA-DRA","DC.CD4",0,-0.954860535265286,49.256252639482,65.8225355440904,NA,NA,NA,NA,"down",NA,"down_NA","down"
"1716","B","Gran","HLA-DRA","CD4",0.0309636646857463,0,"HLA-DRA_CD4","HLA-DRA - CD4","","AML","B.HLA-DRA","Gran.CD4",0,-0.954860535265286,49.256252639482,65.8225355440904,NA,NA,NA,NA,"down",NA,"down_NA","down"
